盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.31,0,1.31,0,0.36,0.36,1.67,4.33,12,-,-,-,-,2018,24.65,18.9,21.9,5.96,1.65,7.61,2017,1.95,67,18.6,85.6
2017,1.06,0,1.06,0,0,0,1.06,3.44,0,-,-,-,-,2017,20.4,16.4,17.5,6.1,0,6.1,2016,1.33,80,0,80
2016,1.5,0,1.5,0,0,0,1.5,4.23,0,-,-,-,-,2016,20.65,16.7,18.5,8.08,0,8.08,2015,1.7,88,0,88
2015,1.94,0,1.94,0,0,0,1.94,5.41,0,16.2,3.21,0.65,0,2015,24.5,15.45,21.3,9.13,0,9.13,2014,1.94,100,0,100
2014,1.8,0.2,2,0,0,0,2,5.22,0,13.7,2.6,0.55,0,2014,26.4,22.3,24.1,8.31,0,8.31,2013,2.16,92.6,0,92.6
2013,1.5,0,1.5,0,0,0,1.5,3.66,0,8.96,2.07,0.36,0,2013,23.35,20.35,21.3,7.04,0,7.04,2012,1.78,84.3,0,84.3
2012,2.5,0,2.5,0,0,0,2.5,6.1,0,20.7,3.11,0.83,0,2012,26,19.6,22.8,11,0,11,2011,2.73,91.6,0,91.6
2011,2.16,0,2.16,0,0.5,0.5,2.66,5.02,11.6,15,2.1,0.6,0,2011,28.3,19.1,24.9,8.65,2,10.7,2010,3.09,69.9,16.2,86
2010,1.77,0,1.77,0,0,0,1.77,4.11,0,12.3,2.7,0.49,0,2010,28.85,17.5,22.7,7.79,0,7.79,2009,1.95,90.8,0,90.8
2009,0.91,0,0.91,0,0,0,0.91,2.11,0,6.35,2.96,0.25,0,2009,21.4,6.5,13.9,6.55,0,6.55,2008,0.87,105,0,105
2008,1.55,0,1.55,0,0.5,0.5,2.05,-,-,13,2.65,0.52,0,2008,21.35,6.57,14.7,10.6,3.4,14,2007,2.21,70.3,22.6,92.8
2007,1.7,0,1.7,0.2,0.46,0.66,2.37,-,-,14.2,2.72,0.29,-,2007,30.2,16.95,22.8,7.48,2.91,10.4,2006,3,56.8,22.1,78.9
2006,1.18,0,1.18,0.79,0.19,0.97,2.15,-,-,11,2.85,0.22,-,2006,23.2,16.4,19,6.19,5.12,11.3,2005,2.71,43.4,35.9,79.3
2005,1.03,0,1.03,0.06,0.63,0.69,1.72,-,-,5.49,1.91,0.11,-,2005,19,13.15,16.2,6.37,4.25,10.6,2004,2.31,44.8,29.9,74.6
2004,1.57,0,1.57,0.24,0.28,0.52,2.09,-,-,7.36,2.7,0.15,-,2004,26.8,17.3,20.8,7.51,2.5,10,2003,2.29,68.3,22.8,91.1
2003,1,0,1,0.7,0.3,1,2,-,-,6.35,2.7,0.08,-,2003,26.7,18.7,22.4,4.47,4.47,8.94,2002,2.17,46.1,46.1,92.2
2002,0.35,0,0.35,2,0,2,2.35,-,-,0,0,0,-,2002,63,20.2,39.5,0.89,5.06,5.94,2001,3.21,10.9,62.3,73.2
2001,1,0,1,3.3,0,3.3,4.3,-,-,0,0,0,-,2001,101.5,24.1,58.1,1.72,5.68,7.4,2000,5.63,17.8,58.6,76.4
2000,0,0,0,3,0,3,3,-,-,0,0,0,-,2000,99,36.8,60.4,0,4.97,4.97,1999,4.13,0,72.6,72.6
1999,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,2.66,0,75.2,75.2
1998,0,0,0,1.85,0,1.85,1.85,-,-,0,-,0,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.23,0.01,1.24,0.67,0.15,0.83,2.07,,,,,,,平均,34.5,18.1,25.4,6.5,2.2,8.7,平均,2.49,61.4,24.1,85.5
累計,25.8,0.2,26,14.1,3.22,17.4,43.4,,,,,,,累計,,,,,,,累計,49.8,,,
