盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,37.8,31,33.3,0,0,0,2017,-0.66,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,39.2,30.8,32.8,0,0,0,2016,-0.7,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,35.5,27.7,31.3,0,0,0,2015,-0.61,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,39.7,24,33.4,0,0,0,2014,-1.71,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,50.2,35.5,42.8,0,0,0,2013,-0.66,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,52.9,42.3,45.9,0,0,0,2012,-0.65,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,58.3,37.05,45.6,0,0,0,2011,-0.34,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,80.5,35.3,56.4,0,0,0,2010,-0.68,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,83.9,59.7,70.3,0,0,0,2009,-0.96,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,95.2,18.2,56.7,0,0,0,2008,-0.47,0,0,0
2008,0,0,0,0,0,0,0,-,-,1.74,0.65,0,0,2008,56.5,14.95,33.6,0,0,0,2007,1.03,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,58.8,26,44.1,0,0,0,2006,-0.13,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,62,21.1,37.1,0,0,0,2005,-1.23,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,28.2,21,24.2,0,0,0,2004,-1.38,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,34.7,19.3,24.4,0,0,0,2003,-0.95,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,30.9,18.6,24.3,0,0,0,2002,0.2,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,35.7,22,27,0,0,0,2001,-1.72,0,0,0
2001,0,0,0,0,0.8,0.8,0.8,-,-,0,0,0,-,2001,45.9,22,30.3,0,2.64,2.64,2000,1.71,0,46.8,46.8
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,66,22.5,40.3,0,0,0,1999,-0.18,0,0,0
1999,0,0,0,0,0.8,0.8,0.8,-,-,0,0,0,-,1999,96.5,43.4,66.6,0,1.2,1.2,1998,-2.27,0,-35.2,-35.2
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,1998,122,82,103,0,0,0,1997,0.17,0,0,0
1997,0,0,0,0,0.73,0.73,0.73,-,-,0,0,0,-,1997,168,78.5,115,0,0.63,0.63,1996,0.77,0,94.8,94.8
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,87,45.8,64.8,0,0,0,1995,-1.1,0,0,0
1995,0,0,0,0.25,0,0.25,0.25,-,-,0,0,0,-,1995,73.5,34.29,52.9,0,0.47,0.47,1994,0.77,0,32.4,32.4
1994,0,0,0,0.85,0.15,1,1,-,-,0,0,0,-,1994,95,60,76.7,0,1.3,1.3,1993,0.35,0,286,286
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,1993,96,53,78.3,0,0,0,1992,0.53,0,0,0
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,137.5,62.5,97.5,-,-,-,1991,0.11,-,-,-
1991,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,131,48.3,88.2,-,-,-,1990,-0.09,-,-,-
1990,0,0,0,0.6,0.4,1,1,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,1,0.35,1.35,1.35,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1,0,1,1.85,0.45,2.3,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1.5,0,1.5,1.4,0.6,2,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,1.5,0,1.5,1.6,0.4,2,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,1.5,0,1.5,1.5,0.81,2.31,3.81,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.19,0,0.19,0.26,0.16,0.42,0.6,,,,,,,平均,71.4,37,52.7,0,0.2,0.2,平均,-0.39,0,16.3,16.3
累計,6.5,0,6.5,9.05,5.49,14.5,21,,,,,,,累計,,,,,,,累計,-10.9,,,
