盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,6.68,0,6.68,0,0,0,6.68,9.03,0,-,-,-,-,2018,275,192,233,2.87,0,2.87,2017,10.03,66.6,0,66.6
2017,6.4,0,6.4,0,0,0,6.4,8.62,0,-,-,-,-,2017,216,167,188,3.4,0,3.4,2016,9.82,65.2,0,65.2
2016,5.6,0,5.6,0,0,0,5.6,7.3,0,-,-,-,-,2016,282,167.5,216,2.59,0,2.59,2015,8.07,69.3,0,69.3
2015,5.3,0,5.3,0,0,0,5.3,6.9,0,15.9,1.68,0.87,0,2015,255,126.5,171,3.1,0,3.1,2014,7.24,73.2,0,73.2
2014,5,0,5,0,0,0,5,6.51,0,15,1.79,0.82,0,2014,151.5,120,133,3.77,0,3.77,2013,6.42,77.9,0,77.9
2013,3.7,0,3.7,0,0,0,3.7,4.82,0,11.1,1.79,0.61,0,2013,158,72.1,116,3.18,0,3.18,2012,4.75,77.9,0,77.9
2012,3,0,3,0,0,0,3,3.91,0,8.98,1.9,0.49,0,2012,83.3,36,57.4,5.23,0,5.23,2011,3.63,82.6,0,82.6
2011,2.5,0,2.5,0,0,0,2.5,3.26,0,7.48,1.75,0.41,0,2011,56.5,34.15,45.3,5.52,0,5.52,2010,3.28,76.2,0,76.2
2010,2,0,2,0,0,0,2,2.6,130,5.99,1.58,0.33,0,2010,53.5,34,45.9,4.36,0,4.36,2009,2.91,68.7,0,68.7
2009,1,0,1,0,0,0,1,0,0,2.99,1.82,0.16,0,2009,56,14.55,26,3.84,0,3.84,2008,1.26,79.4,0,79.4
2008,1.2,0,1.2,0,0,0,1.2,-,-,13.3,7.38,0.21,0,2008,27.5,12.15,18.4,6.53,0,6.53,2007,1.39,86.3,0,86.3
2007,0.8,0,0.8,0,0,0,0.8,-,-,0,0,0.14,-,2007,39.3,9.9,19.2,4.17,0,4.17,2006,1.32,60.6,0,60.6
2006,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0.1,-,2006,12.35,8.58,9.45,6.35,0,6.35,2005,1.09,55,0,55
2005,0.41,0,0.41,0.14,0.06,0.2,0.62,-,-,0,0,0.09,-,2005,9.75,7.6,8.61,4.76,2.38,7.14,2004,0.7,58.6,29.3,87.9
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,13,7,8.76,0,0,0,2003,0.34,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,10.15,6.65,8.4,0,0,0,2002,0.26,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,10.8,5.5,7.61,0,0,0,2001,0.07,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,8.6,3.93,5.67,0,0,0,2000,-0.7,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,16.9,4.26,10,0,0,0,1999,-0.7,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,18,6.85,12,0,0,0,1998,-0.79,0,0,0
1998,0,0,0,0.6,0,0.6,0.6,-,-,0,0,0,-,1998,37,15.3,26,0,2.31,2.31,1997,0.27,0,222,222
1997,0,0,0,1,0,1,1,-,-,0,0,0,-,1997,42.3,24,31,0,3.23,3.23,1996,0.56,0,179,179
1996,0,0,0,0.55,0.45,1,1,-,-,0,0,0,-,1996,34.9,25.6,28.4,0,3.52,3.52,1995,0.82,0,122,122
1995,0,0,0,0.2,0.8,1,1,-,-,0,0,0,-,1995,44.5,24,32.5,0,3.08,3.08,1994,0.94,0,107,107
1994,0,0,0,1,0,1,1,-,-,-,-,-,-,1994,70,37.2,49.7,0,2.01,2.01,1993,1.73,0,57.8,57.8
1993,0,0,0,1,0,1,1,-,-,0,0,0,-,1993,65,35.5,49.7,0,2.01,2.01,1992,1.23,0,81.5,81.5
1992,0,0,0,1,0,1,1,-,-,0,0,0,-,1992,98,40,69.9,0,1.43,1.43,1991,1.77,0,56.6,56.6
1991,0,0,0,1,0,1,1,-,-,0,0,0,-,1991,116,56,82.1,0,1.22,1.22,1990,3.12,0,32.1,32.1
1990,0,0,0,2,0,2,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1985,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,1.41,0,1.41,0.32,0.04,0.36,1.77,,,,,,,平均,80.7,46.2,61,2.1,0.8,2.9,平均,2.53,35.6,31.7,67.3
累計,46.7,0,46.7,10.5,1.31,11.8,58.5,,,,,,,累計,,,,,,,累計,70.8,,,
