盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.35,0,1.35,0,0,0,1.35,2.16,0,-,-,-,-,2018,29.45,21.45,24.8,5.45,0,5.45,2017,1.71,78.9,0,78.9
2017,2,0,2,0,0,0,2,3.2,0,-,-,-,-,2017,33.8,26.1,30,6.67,0,6.67,2016,3.16,63.3,0,63.3
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,27.9,11.35,17.9,0,0,0,2015,0.12,0,0,0
2015,1.1,0,1.1,0,0,0,1.1,1.76,0,6,1.82,0.3,0,2015,24.95,10.25,16.7,6.57,0,6.57,2014,2.07,53.1,0,53.1
2014,0.9,0,0.9,0,0,0,0.9,1.44,0,6,3.8,0.15,0,2014,24.2,17.85,21.6,4.17,0,4.17,2013,0.99,90.9,0,90.9
2013,1.4,0,1.4,0,0,0,1.4,2.24,0,6,1.76,0.31,0,2013,22.5,17.1,19.4,7.2,0,7.2,2012,2.14,65.4,0,65.4
2012,1.2,0,1.2,0,0,0,1.2,1.92,0,6,1.32,0.3,0,2012,24.75,17.7,21.1,5.7,0,5.7,2011,2.85,42.1,0,42.1
2011,2,0,2,0,0,0,2,3.2,0,6,1.23,0.37,0,2011,34.8,16,26.4,7.58,0,7.58,2010,3.05,65.6,0,65.6
2010,2.8,0,2.8,0,0,0,2.8,4.47,0,6,0.97,0.43,0,2010,44.8,26.45,34.5,8.11,0,8.11,2009,4.22,66.3,0,66.3
2009,0.93,0,0.93,0,0,0,0.93,1.37,0,4,1.64,0.2,0,2009,43.2,9.8,24.3,3.81,0,3.81,2008,1.79,51.8,0,51.8
2008,1,0,1,1,0,1,2,-,-,4.5,1.28,0.06,0.95,2008,25.35,9.82,17.2,5.81,5.81,11.6,2007,2.86,35,35,69.9
2007,0.5,0,0.5,1,0,1,1.5,-,-,3.5,2.58,0.04,-,2007,33.2,18.5,24.3,2.06,4.11,6.17,2006,1.23,40.7,81.3,122
2006,1,0,1,1,0,1,2,-,-,4,1.68,0.04,-,2006,30.85,15.85,21.9,4.57,4.57,9.13,2005,3.01,33.3,33.3,66.6
2005,1.02,0,1.02,1.02,0,1.02,2.05,-,-,3,1.23,0.06,-,2005,35.3,20,26.6,3.85,3.85,7.7,2004,3.63,28.2,28.2,56.5
2004,0.51,0,0.51,1.02,0,1.02,1.53,-,-,2,1.51,0,-,2004,44.8,21.5,29.1,1.75,3.5,5.26,2003,2.21,23.1,46.1,69.2
2003,0.2,0,0.2,0.75,0.63,1.38,1.58,-,-,1.5,5.59,0,-,2003,26.3,8.8,14.8,1.35,9.3,10.6,2002,0.51,39.2,271,310
2002,0.2,0,0.2,1,0,1,1.2,-,-,0,0,0,-,2002,28.5,11.8,18.9,1.06,5.3,6.36,2001,1.52,13.2,65.8,78.9
2001,0,0,0,2,0,2,2,-,-,0,0,0,-,2001,19,10.3,13.7,0,14.6,14.6,2000,3.3,0,60.6,60.6
2000,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,3.23,0,77.4,77.4
1999,0,0,0,4,0,4,4,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.91,0,0.91,0.76,0.03,0.8,1.7,,,,,,,平均,30.8,16.1,22.4,4.2,2.8,7,平均,2.29,41.6,36.8,78.3
累計,18.1,0,18.1,15.3,0.63,15.9,34,,,,,,,累計,,,,,,,累計,43.6,,,
