盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0,0,0,1,33.3,0,-,-,-,-,2018,27.15,14.65,20,4.99,0,4.99,2017,1.97,50.8,0,50.8
2017,0.7,0,0.7,0,0,0,0.7,23.3,0,-,-,-,-,2017,18.25,11.55,14.1,4.98,0,4.98,2016,1.33,52.6,0,52.6
2016,0.21,0,0.21,0,0,0,0.21,7.01,0,-,-,-,-,2016,13.65,6.83,9.67,2.18,0,2.18,2015,0.45,46.8,0,46.8
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10.2,6.02,8.14,0,0,0,2014,0.64,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,11.8,8.8,10,0,0,0,2013,-0.77,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10.55,8.16,9.12,0,0,0,2012,-0.94,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,11.6,7.18,9.2,0,0,0,2011,-1.2,0,0,0
2011,0.4,0,0.4,0,0,0,0.4,14.3,0,23.4,0.49,0.47,0,2011,18.9,7.8,13.1,3.04,0,3.04,2010,1.55,25.8,0,25.8
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,19.9,9.51,14.5,0,0,0,2009,0.47,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12.2,5,9.56,0,0,0,2008,-1.57,0,0,0
2008,0.3,0,0.3,0,0,0,0.3,-,-,15.8,0.97,0.32,0,2008,17,5.11,11.4,2.64,0,2.64,2007,0.51,58.8,0,58.8
2007,1.5,0,1.5,0,0,0,1.5,-,-,79.8,0.94,1.6,-,2007,19.8,11.6,16.5,9.07,0,9.07,2006,2.67,56.2,0,56.2
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,18.6,10,13.7,0,0,0,2005,0.47,0,0,0
2005,1.01,0,1.01,1.01,0,1.01,2.03,-,-,203,2.59,2.03,-,2005,17.7,8.73,12.5,8.11,8.11,16.2,2004,2.63,38.5,38.5,77
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,19.9,10.6,15.9,0,0,0,2003,0.1,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,12.6,7.05,9.46,0,0,0,2002,0.31,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,12.4,6.6,8.92,0,0,0,2001,-0.61,0,0,0
2001,0.2,0,0.2,1.4,0,1.4,1.6,-,-,0,0,0,-,2001,17.2,6.05,10.8,1.84,12.9,14.8,2000,2.4,8.3,58.5,66.8
2000,0.43,0,0.43,0,0,0,0.43,-,-,0,0,0,-,2000,32.2,11.8,22.2,1.94,0,1.94,1999,1.01,42.6,0,42.6
1999,0.34,0,0.34,0,0,0,0.34,-,-,0,0,0,-,1999,19.6,11,14.6,2.33,0,2.33,1998,0.4,85,0,85
1998,0,0,0,0.99,0.21,1.2,1.2,-,-,0,0,0,-,1998,24.3,13.9,18.4,0,6.52,6.52,1997,1.14,0,105,105
1997,0,0,0,0,1,1,1,-,-,0,0,0,-,1997,36.5,17.7,25.1,0,3.98,3.98,1996,0.43,0,233,233
1996,0,0,0,1.6,0,1.6,1.6,-,-,0,0,0,-,1996,29.5,21,23.8,0,6.72,6.72,1995,2.93,0,54.6,54.6
1995,0.4,0,0.4,1.2,0,1.2,1.6,-,-,0,0,0,-,1995,48.5,25.5,36.2,1.11,3.32,4.42,1994,1.92,20.8,62.5,83.3
1994,0,0,0,0.6,1,1.6,1.6,-,-,0,0,0,-,1994,44.3,27.7,32.2,0,4.97,4.97,1993,0.9,0,178,178
1993,0.5,0,0.5,0,1,1,1.5,-,-,0,0,0,-,1993,34.5,19,25.3,1.97,3.95,5.92,1992,0.64,77.9,156,234
1992,0,0,0,1.8,0.4,2.2,2.2,-,-,0,0,0,-,1992,48.7,23.5,36.1,0,6.1,6.1,1991,2.42,0,91,91
1991,0,0,0,0.8,0.8,1.6,1.6,-,-,0,0,0,-,1991,61,23.1,45,0,3.56,3.56,1990,0.44,0,360,360
1990,0,0,0,5,0,5,5,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,2.6,0,2.6,0,0,0,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1.6,0,1.6,1.5,1.7,3.2,4.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0.4,0,0.4,1.5,0,1.5,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,1.1,0,1.1,0,0,0,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.7,0,0.7,0.7,0.6,1.3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.39,0,0.39,0.53,0.2,0.73,1.12,,,,,,,平均,23.9,12.3,17.7,1.6,2.1,3.7,平均,0.81,20.1,47.8,67.9
累計,13.4,0,13.4,18.1,6.71,24.8,38.2,,,,,,,累計,,,,,,,累計,22.6,,,
