盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,1.85,0,-,-,-,-,2018,100,60.2,76.6,1.96,0,1.96,2017,2.35,63.8,0,63.8
2017,1.2,0,1.2,0,0,0,1.2,1.48,0,-,-,-,-,2017,94.7,31.5,45.9,2.61,0,2.61,2016,1.76,68.2,0,68.2
2016,0.5,0,0.5,0.5,0,0.5,1,0.59,5.87,-,-,-,-,2016,38.5,21.2,29.3,1.7,1.7,3.41,2015,1.36,36.8,36.8,73.5
2015,1.5,0,1.5,0,0,0,1.5,1.76,0,6.08,2.55,0.2,0,2015,55.6,23.2,38.5,3.89,0,3.89,2014,2.03,73.9,0,73.9
2014,0.5,0,0.5,0,0,0,0.5,0.59,0,2.02,2.04,0.07,0,2014,50.5,25.1,38.1,1.31,0,1.31,2013,0.85,58.8,0,58.8
2013,1,0,1,0,0,0,1,1.17,0,3.35,1.9,0.13,0,2013,34.75,19.8,28.1,3.55,0,3.55,2012,1.5,66.7,0,66.7
2012,1.2,0,1.2,0,0,0,1.2,1.41,0,4.86,2.21,0.16,0,2012,54.9,22.6,39,3.08,0,3.08,2011,2.04,58.8,0,58.8
2011,0.7,0,0.7,0,0.5,0.5,1.2,0.7,4.98,2.44,1.22,0,0.77,2011,35.6,18.5,27.2,2.57,1.84,4.41,2010,2.15,32.6,23.3,55.8
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2009,0.08,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2008,-0.2,0,0,0
平均,0.81,0,0.81,0.05,0.05,0.1,0.91,,,,,,,平均,58.1,27.8,40.3,2.6,0.4,3,平均,1.39,46,6,52
累計,8.1,0,8.1,0.5,0.5,1,9.1,,,,,,,累計,,,,,,,累計,13.9,,,
