盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0.4,0.9,0,0,0,0.9,4.65,0,-,-,-,-,2018,24.1,17.85,20.2,4.46,0,4.46,2017,0.6,150,0,150
2017,0.9,0.5,1.4,0,0,0,1.4,7.26,0,-,-,-,-,2017,25.5,20.8,23.3,6.01,0,6.01,2016,1.01,139,0,139
2016,1.1,0.4,1.5,0,0,0,1.5,7.76,0,-,-,-,-,2016,28.5,19.3,24.1,6.2,0,6.2,2015,1.29,116,0,116
2015,1.58,0,1.58,0,0,0,1.58,8.4,0,19.8,1.8,0.5,0,2015,38.85,12.6,26.4,6,0,6,2014,2.11,75,0,75
2014,1.8,0,1.8,0,0,0,1.8,9.36,0,22.5,1.8,0.56,0,2014,54.5,29.6,38.9,4.62,0,4.62,2013,2.42,74.3,0,74.3
2013,1.5,0,1.5,0,0,0,1.5,7.73,0,18.7,1.8,0.47,0,2013,35.85,20.5,26.9,5.57,0,5.57,2012,2.03,73.8,0,73.8
2012,0.7,0,0.7,0,0,0,0.7,3.58,0,11.2,1.85,0.28,0,2012,23.1,15,18.5,3.78,0,3.78,2011,1.2,58.2,0,58.2
2011,1.3,0,1.3,0,0,0,1.3,6.6,0,17.5,1.8,0.61,0,2011,25.7,12.6,19.1,6.81,0,6.81,2010,1.94,67,0,67
2010,1.65,0,1.65,0,0,0,1.65,8.26,0,18.7,1.8,0.65,0,2010,29.85,19.8,25.5,6.48,0,6.48,2009,2.09,78.9,0,78.9
2009,1.5,0,1.5,0.05,0,0.05,1.55,7.4,2.47,16.3,1.8,0.29,1.76,2009,30.8,11.95,19.6,7.65,0.26,7.91,2008,1.84,81.5,2.7,84.2
2008,1,0,1,0.2,0,0.2,1.2,-,-,13,1.8,0.1,2.27,2008,17.45,10.4,13.6,7.36,1.47,8.83,2007,1.53,65.4,13.1,78.4
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,26.85,12.6,18.1,0,0,0,2006,-2.22,0,0,0
2006,0.6,0,0.6,0.2,0,0.2,0.8,-,-,5.08,0.9,0.08,-,2006,19.6,8,13.1,4.58,1.53,6.1,2005,1.22,49.2,16.4,65.6
2005,1.92,0,1.92,0.67,0.29,0.96,2.88,-,-,26.1,1.8,0,-,2005,35.35,14.65,23.7,8.11,4.06,12.2,2004,3.55,54.1,27.1,81.2
2004,2,0,2,1,0,1,3,-,-,23.4,1.78,0,-,2004,41.3,22.3,31.5,6.35,3.17,9.52,2003,3.56,56.2,28.1,84.3
2003,0.75,0,0.75,1,0,1,1.75,-,-,12.9,1.8,0,-,2003,40.7,29.9,34.5,2.18,2.9,5.08,2002,2.15,34.9,46.5,81.4
2002,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
1999,0,0,0,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,2,0.5,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.94,0.06,1,0.38,0.09,0.47,1.48,,,,,,,平均,31.1,17.4,23.6,5.4,0.8,6.2,平均,1.65,73.3,8.4,81.7
累計,18.8,1.3,20.1,7.62,1.79,9.41,29.5,,,,,,,累計,,,,,,,累計,26.3,,,
