盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,1.89,1.13,1.47,-,-,-,-,-,-,-,-
2017,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,2.73,1.29,1.8,-,-,-,-,-,-,-,-
2016,0,0,0,0,0,0,0,-,-,-,-,-,-,2016,2.9,1.76,2.21,0,0,0,2015,-,-,-,-
2015,-,-,-,-,-,-,-,-,-,-,-,-,-,2015,3.62,1.92,2.48,-,-,-,-,-,-,-,-
2014,-,-,-,-,-,-,-,-,-,-,-,-,-,2014,4.09,2.06,2.82,-,-,-,-,-,-,-,-
2013,-,-,-,-,-,-,-,-,-,-,-,-,-,2013,4.08,2.31,3.15,-,-,-,-,-,-,-,-
2012,0.06,0,0.06,0,0,0,0.06,-,-,-,-,-,-,2012,6.3,1.77,3.79,1.55,0,1.55,2011,-,-,-,-
2011,0.06,0,0.06,0,0,0,0.06,0.08,0,0,-,0,0,2011,12.9,3.7,7.61,0.75,0,0.75,2010,-,-,-,-
2010,0.07,0,0.07,0,0,0,0.07,0.1,0,9.11,-,0,0,2010,16.45,10.85,13.3,0.54,0,0.54,2009,-,-,-,-
2009,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,17.05,13.8,15.7,-,-,-,-,-,-,-,-
平均,0.02,0,0.02,0,0,0,0.02,,,,,,,平均,7.2,4.06,5.43,0.7,0,0.7,平均,,,,
累計,0.19,0,0.19,0,0,0,0.19,,,,,,,累計,,,,,,,累計,,,,
