盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,8.54,5.56,6.22,0,0,0,2017,-1.86,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,8.25,5.88,6.69,0,0,0,2016,-1.53,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.28,5.8,7.26,0,0,0,2015,-1.65,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15.6,4.76,10.5,0,0,0,2014,-0.86,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,14.1,6.57,10.4,0,0,0,2013,4.4,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,1.24,2.96,0,0,0,2012,-2.97,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3.48,1.71,2.33,0,0,0,2011,-0.34,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,5.4,2.17,3.34,0,0,0,2010,-2.69,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,10.3,4.95,6.74,0,0,0,2009,0.11,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8.41,1.7,4.24,0,0,0,2008,-1.48,0,0,0
2008,0,0,0,0,0,0,0,-,-,-,-,-,-,2008,9.28,1.6,4.72,0,0,0,2007,0.15,0,0,0
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,14.55,5.7,9.86,0,0,0,2006,-0.48,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,8.19,2.79,4.64,0,0,0,2005,-1.06,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,7.28,2.76,4.87,0,0,0,2004,-0.76,0,0,0
2004,0,0,0,0.34,0.26,0.6,0.6,-,-,2.86,1.33,0,-,2004,19.3,4.91,10.8,0,5.55,5.55,2003,0.57,0,105,105
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,24.4,5.9,13.3,0,0,0,2002,-1.31,0,0,0
2002,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,2002,20.9,7.4,12.2,0,4.11,4.11,2001,0.09,0,556,556
2001,0,0,0,0,1,1,1,-,-,0,0,0,-,2001,26.7,7.6,15.7,0,6.38,6.38,2000,-0.09,0,-1111,-1111
2000,0,0,0,4,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,5.52,0,90.6,90.6
1999,0,0,0,2.5,1,3.5,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,3.26,0,107,107
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0,0,0,0.31,0.17,0.48,0.48,,,,,,,平均,12.3,4.39,7.6,0,0.9,0.9,平均,-0.15,0,-12.6,-12.6
累計,0,0,0,6.84,3.76,10.6,10.6,,,,,,,累計,,,,,,,累計,-2.98,,,
