盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.52,0,1.52,0,0.3,0.3,1.82,1.11,2.2,-,-,-,-,2018,35.5,25,29,5.24,1.04,6.28,2017,2,76,15,91
2017,1.13,0.42,1.55,0,0,0,1.55,1,0,-,-,-,-,2017,36,30.05,32.4,4.79,0,4.79,2016,1.36,114,0,114
2016,1.55,0,1.55,0,0,0,1.55,1,0,-,-,-,-,-,-,-,-,-,-,-,2015,1.77,87.6,0,87.6
2015,0.2,0,0.2,1,1,2,2.2,0.11,10.6,1.28,1.79,0,0.63,-,-,-,-,-,-,-,2014,1.4,14.3,143,157
2014,0.4,0,0.4,2.76,0.24,3,3.4,0.16,12,2,1.45,0,0.68,-,-,-,-,-,-,-,2013,4.18,9.6,71.8,81.3
2013,0.4,0,0.4,3,0,3,3.4,0.1,7.61,1.74,1.8,0,0.43,-,-,-,-,-,-,-,2012,4.35,9.2,69,78.2
2012,1.64,0,1.64,1.9,0,1.9,3.54,0.3,3.49,1.3,1.79,0,0.59,-,-,-,-,-,-,-,2011,3.96,41.4,48,89.4
2011,0.55,0,0.55,1.6,0,1.6,2.15,0.09,2.49,0.61,1.61,0,0.31,-,-,-,-,-,-,-,2010,2.77,19.9,57.8,77.6
平均,0.92,0.05,0.98,1.28,0.19,1.48,2.45,,,,,,,平均,35.8,27.5,30.7,5,0.5,5.5,平均,2.72,46.5,50.5,97
累計,7.39,0.42,7.81,10.3,1.54,11.8,19.6,,,,,,,累計,,,,,,,累計,21.8,,,
