盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,21.4,7.47,12.3,0,0,0,2017,0.06,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,8.74,4.45,6.38,0,0,0,2016,-4.55,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.09,1.56,4.31,0,0,0,2015,-4.83,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.31,1.57,4.3,0,0,0,2014,-5.78,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,11.95,5.75,8.66,0,0,0,2013,-6.99,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,-,0,0,2013,14.2,7.77,9.9,0,0,0,2012,-,-,-,-
2012,0.24,0,0.24,0,0,0,0.24,0.16,0,2.31,-,0,0,2012,27.85,11.75,16.6,1.45,0,1.45,2011,-,-,-,-
2011,0.55,0,0.55,0.18,0,0.18,0.73,0.36,1.2,5.45,-,0.05,0,2011,28,20.95,23.1,2.36,0.8,3.16,2010,-,-,-,-
平均,0.1,0,0.1,0.02,0,0.02,0.12,,,,,,,平均,16.1,7.66,10.7,0.5,0.1,0.6,平均,-4.42,0,0,0
累計,0.79,0,0.79,0.18,0,0.18,0.97,,,,,,,累計,,,,,,,累計,-22.1,,,
