盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.44,0,0.44,0,0,0,0.44,0.66,0,-,-,-,-,2018,21.3,16.6,18,2.44,0,2.44,2017,0.48,91.7,0,91.7
2017,0.58,0,0.58,0,0,0,0.58,0.88,0,-,-,-,-,2017,17.7,14.7,16.1,3.6,0,3.6,2016,0.65,89.2,0,89.2
2016,0.41,0,0.41,0,0,0,0.41,0.62,0,-,-,-,-,2016,16.1,14,15.1,2.71,0,2.71,2015,0.46,89.1,0,89.1
2015,0.55,0,0.55,0,0,0,0.55,0.83,0,0.83,0.9,0.04,0,2015,18.55,14.65,16.4,3.35,0,3.35,2014,0.61,90.2,0,90.2
2014,0.48,0,0.48,0,0,0,0.48,0.72,0,0.69,0.9,0.03,0,2014,19.8,14.4,16.8,2.86,0,2.86,2013,0.51,94.1,0,94.1
2013,0.45,0,0.45,0,0,0,0.45,0.68,0,0.67,0.87,0.03,0,2013,20.5,12.5,15.1,2.97,0,2.97,2012,0.52,86.5,0,86.5
2012,0.31,0,0.31,0,0,0,0.31,0.47,0,0.46,0.9,0.02,0,2012,14.25,9.35,11.6,2.68,0,2.68,2011,0.34,91.2,0,91.2
2011,0.36,0,0.36,0,0,0,0.36,0.54,0,0,0,0.03,0,2011,15.9,8.8,12.7,2.83,0,2.83,2010,0.39,92.3,0,92.3
2010,0.13,0,0.13,0,0,0,0.13,0.2,0,0,0,0.01,0,2010,15.4,9.9,12.4,1.05,0,1.05,2009,0.14,92.9,0,92.9
2009,0.1,0,0.1,0,0,0,0.1,0.15,0,0.15,0.9,0.01,0,2009,12.45,6.55,9.86,1.01,0,1.01,2008,0.11,90.9,0,90.9
2008,0.3,0,0.3,0,0,0,0.3,-,-,0.44,0.9,0.02,0,2008,18.35,5.88,11.3,2.66,0,2.66,2007,0.32,93.8,0,93.8
2007,0.25,0,0.25,0,0,0,0.25,-,-,0.35,0.9,0.02,-,2007,20.5,10.2,14.4,1.73,0,1.73,2006,0.26,96.2,0,96.2
2006,0.5,0,0.5,0,0,0,0.5,-,-,1.56,0.94,0.08,-,2006,14.3,7.26,9.42,5.31,0,5.31,2005,1.1,45.5,0,45.5
2005,0.5,0,0.5,0,0,0,0.5,-,-,1.11,0.85,0.06,-,2005,12.9,8.53,9.75,5.13,0,5.13,2004,0.86,58.1,0,58.1
2004,0.15,0,0.15,0,0,0,0.15,-,-,0.24,0.9,0.01,-,2004,15.5,8,10.4,1.44,0,1.44,2003,0.17,88.2,0,88.2
2003,0.4,0,0.4,0,0,0,0.4,-,-,0.63,0.92,0.03,-,2003,10.7,6.7,8.57,4.67,0,4.67,2002,0.45,88.9,0,88.9
2002,0.4,0,0.4,0,0,0,0.4,-,-,0,0,0,-,2002,13.6,6.3,8.85,4.52,0,4.52,2001,0.45,88.9,0,88.9
2001,0.7,0,0.7,0,0,0,0.7,-,-,0,0,0,-,2001,11.4,5.5,7.53,9.3,0,9.3,2000,0.83,84.3,0,84.3
2000,0,0,0,0.7,0,0.7,0.7,-,-,-,-,-,-,2000,19.9,5.5,12,0,5.81,5.81,1999,0.79,0,88.6,88.6
1999,0,0,0,0.4,0,0.4,0.4,-,-,0,0,0,-,1999,27.5,11.6,19.9,0,2.01,2.01,1998,0.56,0,71.4,71.4
1998,0,0,0,0.9,0.1,1,1,-,-,0,0,0,-,1998,61.5,24.2,36.9,0,2.71,2.71,1997,1.05,0,95.2,95.2
1997,0,0,0,0.8,0.2,1,1,-,-,0,0,0,-,1997,74,30,47.6,0,2.1,2.1,1996,0.86,0,116,116
1996,0,0,0,0.3,0.7,1,1,-,-,0,0,0,-,1996,38.5,25.6,30.7,0,3.26,3.26,1995,0.44,0,227,227
1995,0,0,0,0.3,0.7,1,1,-,-,0,0,0,-,1995,41.5,22,29.5,0,3.39,3.39,1994,0.39,0,254,254
1994,0,0,0,0.92,0.08,1,1,-,-,0,0,0,-,1994,54,31,39.9,0,2.51,2.51,1993,1.09,0,91.4,91.4
1993,0.47,0,0.47,0,0,0,0.47,-,-,0,0,0,-,1993,65,35.5,45.6,1.03,0,1.03,1992,0.55,85,0,85
1992,0.38,0,0.38,0,0,0,0.38,-,-,0,0,0,-,1992,102,45.9,69.6,0.55,0,0.55,1991,0.46,83.5,0,83.5
1991,0,0,0,1.73,0.27,2,2,-,-,0,0,0,-,1991,116,46.2,76.8,0,2.6,2.6,1990,0.61,0,327,327
1990,0,0,0,5,0,5,5,-,-,0,0,0,-,-,-,-,-,-,-,-,1989,2.06,0,243,243
1988,1,0,1,3.6,0,3.6,4.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.3,0,0.3,0.49,0.07,0.56,0.85,,,,,,,平均,31.8,16.3,22.6,2.2,0.9,3.1,平均,0.6,59.3,52.2,112
累計,8.86,0,8.86,14.7,2.05,16.7,25.6,,,,,,,累計,,,,,,,累計,17.5,,,
