盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,6.91,0,6.91,0,0,0,6.91,8.76,0,-,-,-,-,2018,160.5,138.5,150,4.6,0,4.6,2017,8.37,82.6,0,82.6
2017,7.39,0.78,8.17,0,0,0,8.17,10.4,0,-,-,-,-,2017,175,150,158,5.15,0,5.15,2016,7.53,108,0,108
2016,8.87,0,8.87,0,0,0,8.87,11.2,0,-,-,-,-,2016,227.5,168,189,4.69,0,4.69,2015,8.96,99,0,99
2015,9.51,0,9.51,0,0.84,0.84,10.35,11.1,9.82,5.07,0.45,0.1,0,2015,335,182.5,267,3.56,0.31,3.88,2014,9.6,99.1,8.8,108
2014,8.27,0,8.27,0,1,1,9.27,8.79,10.6,4.73,0.42,0.09,0,2014,376,300,341,2.43,0.29,2.72,2013,10.66,77.6,9.4,87
2013,8.79,0,8.79,0,1,1,9.79,8.49,9.66,4.24,0.39,0.08,0,2013,405,309,348,2.53,0.29,2.81,2012,11.24,78.2,8.9,87.1
2012,10.85,0,10.85,0,1,1,11.85,9.53,8.78,4.38,0.45,0.09,0,2012,479,270,363,2.98,0.28,3.26,2011,11.01,98.5,9.1,108
2011,9.44,0,9.44,0,1,1,10.44,7.54,0,4.11,0.46,0.08,0,2011,594,352.5,477,1.98,0.21,2.19,2010,11.18,84.5,8.9,93.4
2010,8.7,0,8.7,0,1,1,9.7,6.32,0,3.19,0.46,0.06,0,2010,553,322,435,2,0.23,2.23,2009,9.6,90.6,10.4,101
2009,10.73,0,10.73,0,1,1,11.73,7.08,6.6,3.37,0.5,0.07,0,2009,534,253,392,2.74,0.25,2.99,2008,10.26,105,9.7,114
2008,14.63,0,14.63,0,1,1,15.63,-,-,4.32,0.5,0.09,0,2008,738,165,422,3.46,0.24,3.7,2007,14.39,102,6.9,109
2007,12.88,0,12.88,0,0,0,12.88,-,-,3.96,0.5,0.08,-,2007,414.5,97.6,313,4.11,0,4.11,2006,3.98,324,0,324
2006,3.87,0,3.87,0,0,0,3.87,-,-,3.84,0.45,0.08,-,2006,105,61,80.3,4.82,0,4.82,2005,4.24,91.3,0,91.3
2005,2.77,0,2.77,0,0,0,2.77,-,-,3.04,0.45,0.06,-,2005,66.8,37.7,49.1,5.64,0,5.64,2004,3.39,81.7,0,81.7
2004,2.49,0,2.49,0,0,0,2.49,-,-,2.75,0.45,0.05,-,2004,48.2,34.2,39.2,6.34,0,6.34,2003,3.07,81.1,0,81.1
2003,4.2,0,4.2,0,0,0,4.2,-,-,4.59,0.67,0.09,-,2003,41,22.9,31.4,13.4,0,13.4,2002,2.33,180,0,180
2002,0.96,0,0.96,0,0,0,0.96,-,-,0,0,0,-,2002,31.5,14.3,19.3,4.97,0,4.97,2001,1.64,58.5,0,58.5
2001,1.28,0,1.28,0,0,0,1.28,-,-,-,-,-,-,2001,25,13.65,16.2,7.89,0,7.89,2000,2.08,61.5,0,61.5
2000,1,0,1,0,0,0,1,-,-,0,0,0,-,2000,25.7,15.2,19.4,5.16,0,5.16,1999,1.3,76.9,0,76.9
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,22.1,14.5,17.9,0,0,0,1998,-0.39,0,0,0
1998,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1998,46.9,15.4,28.2,0,5.33,5.33,1997,1.22,0,123,123
1997,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,2.84,0,0,0
1996,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1995,1.82,0,110,110
1995,0,0,0,2.5,0,2.5,2.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,5.14,0.03,5.17,0.23,0.3,0.53,5.7,,,,,,,平均,257,140,198,4.2,0.4,4.6,平均,6.1,86.1,13.3,99.3
累計,134,0.78,134,6,7.84,13.8,148,,,,,,,累計,,,,,,,累計,140,,,
