盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5.1,0.9,6,0,0,0,6,12.6,0,-,-,-,-,2018,165,122.5,137,4.37,0,4.37,2017,6.18,97.1,0,97.1
2017,6.71,0,6.71,0,0,0,6.71,13.9,0,-,-,-,-,2017,151.5,109,131,5.14,0,5.14,2016,7.39,90.8,0,90.8
2016,9.51,0,9.51,0,0.35,0.35,9.86,18.9,6.96,-,-,-,-,2016,235,103.5,161,5.9,0.22,6.11,2015,10.9,87.3,3.2,90.5
2015,7.7,0,7.7,0,0.35,0.35,8.05,14.7,6.7,43.3,2.54,1.23,0,2015,300,165,237,3.24,0.15,3.39,2014,9.62,80,3.6,83.6
2014,7.69,0,7.69,0,0,0,7.69,13.1,0,38.7,2.89,0.97,0,2014,178,138,157,4.9,0,4.9,2013,8.02,95.9,0,95.9
2013,6.14,0,6.14,0,0,0,6.14,10.3,0,32.2,2.74,0.85,0,2013,189,90.5,141,4.37,0,4.37,2012,7.17,85.7,0,85.7
2012,6.05,0,6.05,0,0,0,6.05,9.94,0,32.2,2.9,0.8,0,2012,91.8,69,84.3,7.18,0,7.18,2011,6.92,87.5,0,87.5
2011,4.57,0,4.57,0,0,0,4.57,7.34,0,25.8,2.81,0.66,0,2011,79.2,63.3,70,6.53,0,6.53,2010,5.91,77.3,0,77.3
2010,5.17,0,5.17,0,0,0,5.17,8.02,0,25.8,2.93,0.65,0,2010,82.2,57,70.3,7.35,0,7.35,2009,5.8,89.2,0,89.2
2009,2,0,2,0,0,0,2,3.04,0,8.16,2.82,0.22,0,2009,62.9,22.95,47,4.26,0,4.26,2008,1.96,102,0,102
2008,5.97,0,5.97,0,0,0,5.97,-,-,28.6,2.59,0.79,0,2008,74.8,20.9,47.3,12.6,0,12.6,2007,7.86,76,0,76
2007,4.64,0,4.64,0,0.49,0.49,5.13,-,-,22.9,2.79,0.56,-,2007,104,65.6,81.9,5.66,0.6,6.26,2006,6.66,69.6,7.4,77
2006,3.74,0,3.74,0,0,0,3.74,-,-,18.7,3.17,0.42,-,2006,70.9,41.6,49.7,7.52,0,7.52,2005,4.85,77.1,0,77.1
2005,3.1,0,3.1,0,0.5,0.5,3.6,-,-,16.3,2.81,0.33,-,2005,46.8,38.75,42.3,7.33,1.18,8.51,2004,5.05,61.4,9.9,71.2
2004,3.7,0,3.7,0.5,1,1.5,5.2,-,-,24.6,4.59,0.25,-,2004,70,41.9,54.6,6.78,2.75,9.53,2003,5.5,67.3,27.3,94.5
2003,2.8,0,2.8,1,1,2,4.8,-,-,18.1,4.53,0.21,-,2003,91,47.5,64.9,4.32,3.08,7.4,2002,4.97,56.3,40.2,96.6
2002,2.2,0,2.2,1.8,1,2.8,5,-,-,7.62,2.47,0.08,-,-,-,-,-,-,-,-,2001,6.29,35,44.5,79.5
2001,0,0,0,1.3,1,2.3,2.3,-,-,1.03,-,0,-,-,-,-,-,-,-,-,2000,-,-,-,-
平均,4.82,0.05,4.87,0.26,0.32,0.57,5.44,,,,,,,平均,125,74.8,98.5,6.1,0.5,6.6,平均,6.53,78.6,8,86.6
累計,86.8,0.9,87.7,4.6,5.69,10.3,98,,,,,,,累計,,,,,,,累計,111,,,
