盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.2,0,3.2,0,0,0,3.2,14.3,0,-,-,-,-,2018,92.9,52.3,64,5,0,5,2017,4.67,68.6,0,68.6
2017,2.5,0,2.5,0,0,0,2.5,11.1,0,-,-,-,-,2017,90,41.9,62.6,4,0,4,2016,4.4,56.8,0,56.8
2016,2.1,0,2.1,0,0,0,2.1,9.28,0,-,-,-,-,2016,51.5,34.2,41.8,5.02,0,5.02,2015,4.06,51.7,0,51.7
2015,1.8,0,1.8,0,0,0,1.8,7.91,0,27.8,1.8,0.71,0,2015,48.5,30.8,41.4,4.34,0,4.34,2014,3.57,50.4,0,50.4
2014,0.8,0,0.8,0,0,0,0.8,3.47,0,12,1.79,0.32,0,2014,54.2,25.5,37,2.16,0,2.16,2013,1.55,51.6,0,51.6
2013,1.5,0,1.5,0,0,0,1.5,6.47,0,21,1.68,0.54,0,2013,29.2,21.9,25.5,5.89,0,5.89,2012,3.07,48.9,0,48.9
2012,0.4,0.1,0.5,0,0,0,0.5,2.01,0,4,0.38,0.21,0,2012,30,23.35,26.7,1.87,0,1.87,2011,2.63,19,0,19
2011,1,0,1,0,0,0,1,3.97,0,24,1.6,0.61,0,-,-,-,-,-,-,-,2010,3.92,25.5,0,25.5
2010,0,0,0,0,0,0,0,0,0,17.1,1.58,0.18,0,-,-,-,-,-,-,-,2009,2.85,0,0,0
平均,1.48,0.01,1.49,0,0,0,1.49,,,,,,,平均,56.6,32.8,42.7,4,0,4,平均,3.41,41.4,0,41.4
累計,13.3,0.1,13.4,0,0,0,13.4,,,,,,,累計,,,,,,,累計,30.7,,,
