盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.65,0,0.65,0,0,0,0.65,10.6,0,-,-,-,-,2018,13.15,10.65,11.6,5.6,0,5.6,2017,0.79,82.3,0,82.3
2017,1,0,1,0,0,0,1,16.2,0,-,-,-,-,2017,12.4,10.3,11.5,8.71,0,8.71,2016,0.99,101,0,101
2016,1.1,0,1.1,0,0,0,1.1,17.9,0,-,-,-,-,2016,12.75,8.5,10.6,10.4,0,10.4,2015,1.38,79.7,0,79.7
2015,0.8,0,0.8,0,0,0,0.8,13.3,0,64.8,2.7,0.43,0,2015,13.45,7.9,11.1,7.23,0,7.23,2014,1.51,53,0,53
2014,0.3,0,0.3,0.3,0,0.3,0.6,4.84,48.4,42.8,2.59,0.29,0,2014,17.65,10.5,13.7,2.19,2.19,4.38,2013,1.3,23.1,23.1,46.2
2013,0.5,0,0.5,1,0,1,1.5,5.97,119,48.2,2.7,0.32,0,2013,22.45,16.5,19.7,2.53,5.06,7.6,2012,1.54,32.5,64.9,97.4
2012,0.5,0,0.5,1,0,1,1.5,5.43,109,62.5,2.7,0.42,0,2012,25.3,15.55,20.6,2.42,4.85,7.27,2011,2.2,22.7,45.5,68.2
2011,0.9,0,0.9,0.9,0,0.9,1.8,8.97,89.7,57.5,2.7,0.38,0,2011,31.5,13,22.4,4.01,4.01,8.03,2010,2.2,40.9,40.9,81.8
2010,0.2,0,0.2,0.24,0.16,0.4,0.6,1.92,38.3,12.9,2.14,0.09,0,2010,27,11.9,17.9,1.12,2.24,3.36,2009,0.65,30.8,61.5,92.3
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,20.65,4.02,12.2,0,0,0,2008,-0.35,0,0,0
2008,0.3,0,0.3,0.3,0,0.3,0.6,-,-,10.7,2.7,0.07,0,2008,32.4,3.61,15.5,1.94,1.94,3.87,2007,0.44,68.2,68.2,136
2007,0.55,0,0.55,0.75,0,0.75,1.3,-,-,35,2.7,0.23,-,2007,26.25,16,21.4,2.57,3.51,6.08,2006,1.57,35,47.8,82.8
2006,1,0,1,0,0,0,1,-,-,27.3,2.7,0.18,-,2006,24.5,7.6,14.5,6.88,0,6.88,2005,1.16,86.2,0,86.2
2005,0,0,0,0.36,0,0.36,0.36,-,-,20.9,1.93,0.14,-,2005,9.95,5.92,7.72,0,4.72,4.72,2004,1.27,0,28.7,28.7
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,13,6.7,8.84,0,0,0,2003,0.4,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,7.25,2.55,4.33,0,0,0,2002,-1.05,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,6.2,2.57,3.65,0,0,0,2001,-0.57,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,4.85,2.08,3,0,0,0,2000,-0.39,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,11.5,2.68,5.79,0,0,0,1999,0.01,0,0,0
1999,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,1999,13.1,6,9.45,0,5.29,5.29,1998,0.7,0,71.4,71.4
1998,0,0,0,1,0,1,1,-,-,0,0,0,-,1998,22.9,11.1,16.5,0,6.07,6.07,1997,1.07,0,93.5,93.5
1997,0,0,0,0.8,0,0.8,0.8,-,-,0,0,0,-,1997,36.5,18.6,26.3,0,3.04,3.04,1996,0.79,0,101,101
1996,0,0,0,0.4,0.1,0.5,0.5,-,-,0,0,0,-,1996,30.7,19,24.3,0,2.06,2.06,1995,0.48,0,104,104
1995,0,0,0,0.8,0.2,1,1,-,-,0,0,0,-,1995,28.1,14.9,21,0,4.76,4.76,1994,1.34,0,74.6,74.6
1994,0,0,0,1,1,2,2,-,-,0,0,0,-,1994,36.2,20.7,27.9,0,7.17,7.17,1993,1.6,0,125,125
1993,0,0,0,2,1.5,3.5,3.5,-,-,0,0,0,-,1993,49.5,24.5,34.5,0,10.1,10.1,1992,2.3,0,152,152
1992,0,0,0,2,1.5,3.5,3.5,-,-,0,0,0,-,1992,73.5,36,54.8,0,6.39,6.39,1991,2.38,0,147,147
1991,0,0,0,3.5,1.5,5,5,-,-,0,0,0,-,1991,112.5,54.5,85.7,0,5.84,5.84,1990,4.76,0,105,105
1990,0,0,0,3.5,1.5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,20,0,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,2,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.32,0,0.32,1.3,0.24,1.54,1.86,,,,,,,平均,26.3,13,19.2,2,2.8,4.8,平均,1.09,23.4,48.4,71.8
累計,9.8,0,9.8,40.4,7.46,47.8,57.6,,,,,,,累計,,,,,,,累計,30.5,,,
