盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,6.17,3.73,4.84,0,0,0,2017,-1.85,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,9.49,4.8,6.37,0,0,0,2016,-1.28,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,7.72,4.2,5.4,0,0,0,2015,-0.65,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10.25,4,6.52,0,0,0,2014,-0.64,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,13.5,5.85,9.57,0,0,0,2013,-2.83,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,19.3,8.5,12.5,0,0,0,2012,-1.34,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,24.6,7.2,13.3,0,0,0,2011,-1.09,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,58,15.45,36,0,0,0,2010,-0.6,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,47.3,24.85,36.6,0,0,0,2009,-0.94,0,0,0
2009,0.5,0,0.5,1.71,0,1.71,2.21,0.69,23.6,3.46,0.69,0.17,0,2009,38.95,17.65,24.5,2.05,6.97,9.02,2008,3.51,14.3,48.7,63
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,29.65,16.5,23.1,0,0,0,2007,-3.89,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,42.95,14.45,28.1,0,0,0,2006,-0.78,0,0,0
2006,2,0,2,1,0,1,3,-,-,7,1.57,0.2,-,2006,51,30.2,41.2,4.86,2.43,7.29,2005,3.87,51.7,25.8,77.5
2005,0.7,0,0.7,0,0,0,0.7,-,-,1.8,1.46,0.09,-,2005,44.6,32.3,38.1,1.84,0,1.84,2004,1.07,65.4,0,65.4
2004,1.47,0,1.47,0.63,0,0.63,2.1,-,-,-,-,-,-,2004,79.5,31.4,57.2,2.57,1.1,3.67,2003,3.01,48.8,20.9,69.8
2003,0.2,0,0.2,0.2,0,0.2,0.4,-,-,0.97,2.31,0,-,2003,67,25.2,44.6,0.45,0.45,0.9,2002,0.43,46.5,46.5,93
2002,0.5,0,0.5,0.8,0.2,1,1.5,-,-,0,0,0,-,2002,29.2,15,22.9,2.19,4.37,6.56,2001,1.11,45,90.1,135
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,25.2,10.8,17.7,0,0,0,2000,0.39,0,0,0
2000,0.4,0,0.4,1,0,1,1.4,-,-,0,0,0,-,2000,38,9.9,21.7,1.84,4.61,6.45,1999,1.99,20.1,50.3,70.4
1999,0,0,0,2.6,0.2,2.8,2.8,-,-,0,0,0,-,1999,67,24,43.5,0,6.44,6.44,1998,2.57,0,109,109
1998,0,0,0,3,0,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,3.75,0,79.9,79.9
1997,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,1.67,0,120,120
1996,0,0,0,3.5,0,3.5,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,0.23,0,0.23,0.66,0.02,0.67,0.9,,,,,,,平均,35.5,15.3,24.7,0.8,1.3,2.1,平均,0.34,13.3,26.9,40.1
累計,5.77,0,5.77,16.4,0.4,16.8,22.6,,,,,,,累計,,,,,,,累計,7.48,,,
