盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,12.3,6.42,8.87,0,0,0,2017,0.02,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,17.3,6.61,10.6,0,0,0,2016,-1.44,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.45,6.24,7.47,0,0,0,2015,-1.87,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,21.8,6.55,11.9,0,0,0,2014,-1.83,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,23.8,9.91,16.6,0,0,0,2013,-4.12,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12.9,8.38,10.6,0,0,0,2012,-2.06,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,14,8.5,10.9,0,0,0,2011,-0.09,0,0,0
2011,1,0,1,0,0,0,1,1.13,0,2.56,1.9,0.17,0,2011,27.7,9.8,18,5.56,0,5.56,2010,1.2,83.3,0,83.3
2010,2.8,0,2.8,0,0,0,2.8,3.16,0,6.7,1.72,0.41,0,2010,49.95,21.4,33.2,8.44,0,8.44,2009,3.53,79.3,0,79.3
2009,1.9,0,1.9,0.1,0,0.1,2,2.1,1.11,6.42,2.21,0.05,1,2009,46.5,19.5,35,5.43,0.29,5.71,2008,2.91,65.3,3.4,68.7
2008,2,0,2,1,0,1,3,-,-,9.23,1.98,0.15,1.54,-,-,-,-,-,-,-,2007,5.24,38.2,19.1,57.3
平均,0.7,0,0.7,0.1,0,0.1,0.8,,,,,,,平均,23.6,10.3,16.3,1.9,0,2,平均,0.14,24.2,2,26.2
累計,7.7,0,7.7,1.1,0,1.1,8.8,,,,,,,累計,,,,,,,累計,1.49,,,
