盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,8.5,7.04,7.66,0,0,0,2017,0.27,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,8.79,7.32,7.63,0,0,0,2016,0.21,0,0,0
2016,0,0,0,0,0.15,0.15,0.15,0,7.31,-,-,-,-,2016,8.97,7.07,7.92,0,1.89,1.89,2015,0.09,0,167,167
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9.45,5.7,7.5,0,0,0,2014,-0.73,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10.4,7.5,9,0,0,0,2013,-0.28,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11.15,8.82,9.98,0,0,0,2012,0.1,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,11.6,8.79,9.99,0,0,0,2011,0.02,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,15.1,8.3,12,0,0,0,2010,0.4,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,15.45,9.87,12.9,0,0,0,2009,0.36,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,15.1,5.25,10.9,0,0,0,2008,0.25,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,15.8,4.26,9.44,0,0,0,2007,-0.63,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,21.3,7.23,11.3,0,0,0,2006,-0.69,0,0,0
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,2006,9.32,6.08,6.92,0,0,0,2005,0.43,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,9.36,5.95,7.19,0,0,0,2004,0.15,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,11.1,6.25,7.88,0,0,0,2003,0.46,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,12.45,7.35,8.61,0,0,0,2002,0.43,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,14.3,4.64,6.07,0,0,0,2001,-0.57,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,8.2,4,5.88,0,0,0,2000,-0.67,0,0,0
2000,0,0,0,0.2,0.3,0.5,0.5,-,-,0,0,0,-,2000,16.3,6.6,9.77,0,5.12,5.12,1999,0.48,0,104,104
1999,0,0,0,0.22,0.28,0.5,0.5,-,-,0,0,0,-,1999,17,10,12.8,0,3.9,3.9,1998,0.64,0,78.1,78.1
1998,0,0,0,0.89,0.56,1.45,1.45,-,-,0,0,0,-,1998,29.4,14.9,20.9,0,6.94,6.94,1997,0.72,0,201,201
1997,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1997,30,17.8,23.1,0,6.49,6.49,1996,0.77,0,195,195
1996,0,0,0,0.7,0,0.7,0.7,-,-,0,0,0,-,1996,23.6,19.3,21.5,0,3.26,3.26,1995,0.7,0,100,100
1995,0,0,0,1,1,2,2,-,-,0,0,0,-,1995,31.8,18,25,0,8,8,1994,0.99,0,203,203
1994,1,0,1,0,1.08,1.08,2.08,-,-,0,0,0,-,1994,43.2,25,31.6,3.16,3.4,6.56,1993,0.98,102,110,212
1993,0.6,0,0.6,0,1,1,1.6,-,-,0,0,0,-,1993,43.9,26.2,34.5,1.74,2.9,4.64,1992,0.9,66.7,111,178
1992,1,0,1,0,0.6,0.6,1.6,-,-,0,0,0,-,1992,57.5,29.9,44.8,2.23,1.34,3.57,1991,0.87,115,69.2,184
1991,0.5,0,0.5,0,1.98,1.98,2.48,-,-,0,0,0,-,1991,93,33.5,57.8,0.87,3.43,4.29,1990,1.96,25.6,101,127
1990,1,0,1,0,2.67,2.67,3.67,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,2.17,0,2.17,2.17,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1986,0,0,0,0.75,0,0.75,0.75,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,0.12,0,0.12,0.27,0.32,0.59,0.72,,,,,,,平均,21.5,11.5,15.7,0.3,1.7,2,平均,0.31,11.1,51.4,62.5
累計,4.1,0,4.1,8.93,10.6,19.5,23.6,,,,,,,累計,,,,,,,累計,8.6,,,
