盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,12.55,8.35,10.1,0,0,0,2017,0.17,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,17.55,4.86,11.1,0,0,0,2016,-9.22,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.95,4.4,7.4,0,0,0,2015,-2.24,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,19.25,7.52,12.5,0,0,0,2014,0.13,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,17.1,11.95,13.1,0,0,0,2013,-0.9,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,15.6,12.05,13.3,0,0,0,2012,0.02,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,18.2,10.9,13.2,0,0,0,2011,-3.33,0,0,0
2011,1.25,0,1.25,1,0,1,2.25,32,256,0,0,1.57,0,2011,30.95,10.1,19.6,6.39,5.11,11.5,2010,4.6,27.2,21.7,48.9
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,29.45,10,17.3,0,0,0,2009,-6.18,0,0,0
2009,0.15,0,0.15,0,0,0,0.15,3.84,0,0,0,0.6,0,2009,15.3,8.58,11.7,1.28,0,1.28,2008,0.21,71.4,0,71.4
2008,1,0,1,1,0,1,2,-,-,0,0,1.03,0,2008,25.55,6.66,17.8,5.62,5.62,11.2,2007,2.6,38.5,38.5,76.9
2007,0.32,0,0.32,0.08,0,0.08,0.4,-,-,0,0,0.58,-,2007,31.05,17.2,23.6,1.35,0.34,1.69,2006,0.5,63.9,16,79.9
2006,2.5,0,2.5,0,0,0,2.5,-,-,0,0,1.06,-,2006,22.4,15.95,19,13.2,0,13.2,2005,4.11,60.8,0,60.8
2005,2.98,0,2.98,0,0,0,2.98,-,-,0,0,1.02,-,2005,33.4,18.3,26.3,11.3,0,11.3,2004,4.57,65.3,0,65.3
2004,2.29,0,2.29,0.5,0,0.5,2.78,-,-,0,0,0.72,-,2004,44.8,24.5,32.3,7.08,1.54,8.62,2003,3.7,61.8,13.4,75.2
2003,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0.23,-,2003,35.5,12.65,24.6,2.44,0,2.44,2002,0.64,93.8,0,93.8
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,13.15,6.4,8.42,0,0,0,2001,-0.37,0,0,0
2001,0.3,0,0.3,0.2,0.1,0.3,0.6,-,-,0,0,0,-,2001,15.4,5.9,9.5,3.16,3.16,6.32,2000,0.67,44.8,44.8,89.6
2000,0.4,0,0.4,0,0.6,0.6,1,-,-,0,0,0,-,2000,21.7,10.8,15.7,2.54,3.81,6.35,1999,1,40,60,100
1999,0,0,0,0,0.6,0.6,0.6,-,-,-,-,-,-,1999,27.7,14,19.9,0,3.01,3.01,1998,0.58,0,103,103
1998,0,0,0,0.8,0.7,1.5,1.5,-,-,-,-,-,-,1998,28.2,20.2,22.6,0,6.65,6.65,1997,1.02,0,147,147
1997,0.7,0,0.7,0.7,0,0.7,1.4,-,-,-,-,-,-,1997,43.4,20.3,30.9,2.27,2.27,4.53,1996,1.59,44,44,88.1
1996,1,0,1,0,0,0,1,-,-,-,-,-,-,1996,42,26.3,34.9,2.87,0,2.87,1995,1.39,72,0,72
1995,0.7,0,0.7,0,0,0,0.7,-,-,0,0,0,-,1995,44.7,25,31.6,2.22,0,2.22,1994,0.75,92.8,0,92.8
1994,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1994,50,22.1,32.3,1.55,0,1.55,1993,0.48,103,0,103
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,37.79,13.6,24.2,0,0,0,1992,0.42,0,0,0
1992,0,0,0,0,0,0,0,-,-,0,0,0,-,1992,26.5,14.25,18.8,0,0,0,1991,0.34,0,0,0
1991,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1990,-,-,-,-
平均,0.52,0,0.52,0.15,0.07,0.22,0.75,,,,,,,平均,27,13.4,19.3,2.3,1.2,3.5,平均,0.27,32.6,18.1,50.7
累計,14.7,0,14.7,4.28,2,6.28,21,,,,,,,累計,,,,,,,累計,7.26,,,
