盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.7,0,0.7,0,0,0,0.7,2.11,0,-,-,-,-,2018,15.9,12.1,14.1,4.97,0,4.97,2017,2.52,27.8,0,27.8
2017,0.5,0,0.5,0,0,0,0.5,1.51,0,-,-,-,-,2017,15.2,10,11.4,4.39,0,4.39,2016,0.26,192,0,192
2016,0.6,0,0.6,0,0,0,0.6,2.01,0,-,-,-,-,2016,12.9,9.45,10.7,5.6,0,5.6,2015,1.71,35.1,0,35.1
2015,0.3,0,0.3,0,0,0,0.3,1.01,0,2.61,2.96,0.03,0,2015,15.65,7.96,11.4,2.63,0,2.63,2014,0.34,88.2,0,88.2
2014,0.1,0,0.1,0.39,0,0.39,0.49,0.32,12.7,4.27,2.35,0.04,0,2014,9.35,7.57,8.25,1.2,4.78,5.98,2013,0.72,13.7,54.8,68.5
2013,0,0,0,0,0,0,0,0,0,0.08,1.8,0,0,2013,8.78,7.08,7.59,0,0,0,2012,0.02,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9.01,5.81,7.06,0,0,0,2011,-0.79,0,0,0
2011,0.17,0,0.17,0.27,0,0.27,0.43,0.55,8.8,4.33,1.58,0.03,0,2011,14.9,6.35,10.1,1.66,2.65,4.3,2010,1.38,12.1,19.4,31.5
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,13.65,6.75,9.58,0,0,0,2009,0.18,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8.55,2.91,4.87,0,0,0,2008,-0.62,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,8.28,3.26,5.1,0,0,0,2007,0,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,8.5,3.72,5.49,0,0,0,2006,-0.84,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,5.32,2.39,3.18,0,0,0,2005,-0.39,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,7.05,3,4.17,0,0,0,2004,-1.52,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,9.45,4.85,6.51,0,0,0,2003,-0.08,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,10.15,4.1,6.6,0,0,0,2002,-0.13,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,8.85,3.7,5.65,0,0,0,2001,0,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,6.05,2.81,3.87,0,0,0,2000,0.01,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,21,2.76,9.03,0,0,0,1999,-1.82,0,0,0
1999,0,0,0,0.5,1.3,1.8,1.8,-,-,0,0,0,-,1999,23,9.6,15.9,0,11.4,11.4,1998,1.01,0,178,178
1998,0,0,0,0.66,1.34,2,2,-,-,0,0,0,-,1998,37.5,20,29.2,0,6.84,6.84,1997,1.36,0,147,147
1997,0,0,0,1,1,2,2,-,-,0,0,0,-,1997,36.9,21.4,28.9,0,6.93,6.93,1996,1.69,0,118,118
1996,0,0,0,1,1,2,2,-,-,-,-,-,-,1996,41.4,28.5,34.2,0,5.86,5.86,1995,1.42,0,141,141
1995,0,0,0,2.1,0.4,2.5,2.5,-,-,0,0,0,-,1995,68.5,33.79,47.1,0,5.31,5.31,1994,2.19,0,114,114
1994,0,0,0,2,0,2,2,-,-,-,-,-,-,1994,72,51,60.4,0,3.31,3.31,1993,3.26,0,61.4,61.4
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,2.04,0,0,0
平均,0.09,0,0.09,0.3,0.19,0.5,0.59,,,,,,,平均,19.5,10.8,14.4,0.8,1.9,2.7,平均,0.54,14.2,32.1,46.3
累計,2.37,0,2.37,7.92,5.04,13,15.3,,,,,,,累計,,,,,,,累計,13.9,,,
