盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.5,0,3.5,1,0,1,4.5,3.27,9.34,-,-,-,-,2018,110,67.8,86.4,4.05,1.16,5.21,2017,5.07,69,19.7,88.8
2017,3,0,3,0,0,0,3,2.8,0,-,-,-,-,2017,70.5,36,47.3,6.34,0,6.34,2016,3.78,79.4,0,79.4
2016,2,0,2,0,0,0,2,1.87,0,-,-,-,-,2016,39.5,27.1,32.3,6.19,0,6.19,2015,2.86,69.9,0,69.9
2015,2.2,0,2.2,0,0,0,2.2,2.05,0,2.73,0.9,0.55,0,2015,48.7,27.5,37.6,5.85,0,5.85,2014,3.25,67.7,0,67.7
2014,3,0,3,0.5,0,0.5,3.5,2.67,4.45,3.7,0.9,0.74,0,2014,72.8,35.2,52.1,5.76,0.96,6.72,2013,4.62,64.9,10.8,75.8
2013,1,2,3,0,0,0,3,2.67,0,3.07,0.9,0.61,0,2013,75.8,48.1,61.1,4.91,0,4.91,2012,4.05,74.1,0,74.1
2012,2,0,2,0,0,0,2,1.6,0,1.95,0.9,0.39,0,2012,57.5,31.55,47.1,4.24,0,4.24,2011,2.75,72.7,0,72.7
2011,1.5,0,1.5,1,0,1,2.5,1.03,6.85,3.93,1.35,0,3.28,-,-,-,-,-,-,-,2010,4.41,34,22.7,56.7
平均,2.28,0.25,2.52,0.31,0,0.31,2.84,,,,,,,平均,67.8,39,52,5.3,0.3,5.6,平均,3.85,66.5,6.7,73.1
累計,18.2,2,20.2,2.5,0,2.5,22.7,,,,,,,累計,,,,,,,累計,30.8,,,
