盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,14.22,0.64,14.86,1.98,0,1.98,16.85,52.6,70.1,-,-,-,-,2018,1310,312,685,2.17,0.29,2.46,2017,15.64,95,12.7,108
2017,2.55,0.45,3,0,0,0,3,15,0,-,-,-,-,2017,355,58.5,155,1.94,0,1.94,2016,6.83,43.9,0,43.9
2016,1.55,0.45,2,0,0,0,2,12.9,0,-,-,-,-,2016,70.8,50.4,57.3,3.49,0,3.49,2015,5.48,36.5,0,36.5
2015,1.32,2.68,4,0,0,0,4,27.1,0,104,2.7,1.04,0,2015,67.3,41.7,53.9,7.42,0,7.42,2014,2.3,174,0,174
2014,0.1,0,0.1,0,0,0,0.1,2.24,0,61.5,4.24,0.61,0,2014,51.7,10.75,24.9,0.41,0,0.41,2013,0.75,13.6,0,13.6
2013,0,0,0,0,0,0,0,0,0,5.74,0.54,0.06,0,2013,10.75,8.65,9.84,0,0,0,2012,0.48,0,0,0
2012,0,0,0,0,0,0,0,0,0,36.1,2.17,0.36,0,2012,10.65,7.33,8.81,0,0,0,2011,0.76,0,0,0
2011,0.1,0,0.1,0,0,0,0.1,2.21,0,67,1.61,0.67,0,2011,15.9,7.26,12,0.83,0,0.83,2010,1.89,5.3,0,5.3
2010,0.15,0,0.15,0,0,0,0.15,3.29,0,12.1,1.8,0.12,0,2010,16.1,9.85,13.2,1.13,0,1.13,2009,0.31,48.2,0,48.2
2009,0.1,0,0.1,0,0,0,0.1,2.19,0,26.1,4.56,0.26,0,2009,11.95,3.72,7.55,1.32,0,1.32,2008,0.25,40,0,40
2008,0.31,0,0.31,0,0,0,0.31,-,-,24,1.09,1.02,0,2008,11.55,3.01,8.32,3.77,0,3.77,2007,0.9,34.8,0,34.8
2007,0.5,0,0.5,0,0,0,0.5,-,-,41,2.07,1.02,-,2007,16.5,9.95,13.5,3.69,0,3.69,2006,0.82,60.8,0,60.8
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,15.65,9.99,12.4,0,0,0,2005,0.13,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,14.8,8.59,11.4,0,0,0,2004,-4.51,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,24,10.4,15.2,0,0,0,2003,-0.35,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,18.8,6.35,11.7,0,0,0,2002,-2.05,0,0,0
2002,0,0,0,0,0.8,0.8,0.8,-,-,0,0,0,-,2002,34,7.8,18.2,0,4.39,4.39,2001,1.75,0,45.7,45.7
2001,0,0,0,3,0,3,3,-,-,-,-,-,-,2001,53,16.2,32.2,0,9.31,9.31,2000,3.31,0,90.6,90.6
2000,0,0,0,0.7,0.8,1.5,1.5,-,-,0,0,0,-,2000,62.5,21,40.1,0,3.74,3.74,1999,1.55,0,96.8,96.8
1999,0.5,0,0.5,0.6,0.5,1.1,1.6,-,-,-,-,-,-,1999,42.9,17.4,31,1.61,3.55,5.16,1998,1.49,33.6,73.8,107
1998,0,0,0,2,2,4,4,-,-,0,0,0,-,1998,100,38.5,61.6,0,6.5,6.5,1997,3.34,0,120,120
1997,0,0,0,2,2,4,4,-,-,0,0,0,-,1997,152,52.5,93,0,4.3,4.3,1996,2.47,0,162,162
1996,0,0,0,3,1,4,4,-,-,0,0,0,-,1996,61.5,36,48.2,0,8.3,8.3,1995,4.16,0,96.2,96.2
1995,0,0,0,1.96,3.04,5,5,-,-,0,0,0,-,1995,122,44.8,75.4,0,6.63,6.63,1994,3.16,0,158,158
1994,0,0,0,2.1,1.5,3.6,3.6,-,-,0,0,0,-,1994,118,69,94,0,3.83,3.83,1993,2.52,0,143,143
1993,0,0,0,1,1.5,2.5,2.5,-,-,0,0,0,-,1993,89,51.5,63.6,0,3.93,3.93,1992,2.05,0,122,122
1992,0,0,0,1,2,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,3.06,0,98,98
1991,0,0,0,1.2,1.6,2.8,2.8,-,-,0,-,0,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,2.22,1.52,3.74,3.74,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1988,0,0,0,10.8,0,10.8,10.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,3.25,0,3.25,3.25,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
平均,0.69,0.14,0.83,1.19,0.59,1.78,2.6,,,,,,,平均,110,35.1,63.7,1.1,2.1,3.2,平均,2.17,21.7,45.1,66.8
累計,21.4,4.22,25.6,36.8,18.3,55.1,80.7,,,,,,,累計,,,,,,,累計,58.5,,,
