盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,0.3,0,-,-,-,-,2018,27.6,17.7,21.4,1.87,0,1.87,2017,0.8,50,0,50
2017,2,0,2,0,0,0,2,1.48,0,-,-,-,-,2017,51.8,23,35.6,5.62,0,5.62,2016,4.58,43.7,0,43.7
2016,0.5,0,0.5,0.5,0,0.5,1,0.31,3.12,-,-,-,-,2016,45,41.15,42,1.19,1.19,2.38,2015,1.55,32.3,32.3,64.5
2015,0.5,0,0.5,0.3,0,0.3,0.8,0.3,1.81,0.68,0.79,0.04,0.27,-,-,-,-,-,-,-,2014,1.42,35.2,21.1,56.3
2014,0.5,0,0.5,0.7,0,0.7,1.2,0.28,3.94,0.8,0.79,0.06,0.2,-,-,-,-,-,-,-,2013,1.8,27.8,38.9,66.7
2013,0.8,0,0.8,0.5,0,0.5,1.3,0.43,2.66,0.78,0.79,0.06,0.3,-,-,-,-,-,-,-,2012,1.85,43.2,27,70.3
2012,1,0,1,1.5,0,1.5,2.5,0.46,6.89,1.19,0.79,0.08,0.5,-,-,-,-,-,-,-,2011,3.3,30.3,45.5,75.8
2011,1,0,1,1.5,0,1.5,2.5,0.46,6.89,1.19,0.72,0.08,0,-,-,-,-,-,-,-,2010,4.41,22.7,34,56.7
2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,2.28,-,-,-
平均,0.74,0,0.74,0.56,0,0.56,1.3,,,,,,,平均,41.5,27.3,33,2.9,0.4,3.3,平均,2.44,35.6,24.8,60.5
累計,6.7,0,6.7,5,0,5,11.7,,,,,,,累計,,,,,,,累計,22,,,
