盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.4,0,3.4,0,0,0,3.4,131,0,-,-,-,-,2018,65.2,51.1,56.4,6.03,0,6.03,2017,3.73,91.2,0,91.2
2017,3.5,0,3.5,0,0,0,3.5,135,0,-,-,-,-,2017,80,59.2,67.2,5.21,0,5.21,2016,3.93,89.1,0,89.1
2016,3.8,0,3.8,0,0,0,3.8,147,0,-,-,-,-,2016,69,47.35,58.7,6.47,0,6.47,2015,4.62,82.3,0,82.3
2015,4,0,4,0,0,0,4,155,0,40,0.21,17.3,0,2015,82.5,50.5,67,5.97,0,5.97,2014,4.9,81.6,0,81.6
2014,3.8,0,3.8,0,0,0,3.8,147,0,40,0.21,16.7,0,2014,91,67.6,79.3,4.79,0,4.79,2013,4.84,78.5,0,78.5
2013,4,0,4,0,0,0,4,154,0,42,0.18,20.6,0,2013,71,56.4,64.9,6.16,0,6.16,2012,6.01,66.6,0,66.6
2012,4,0,4,0,0,0,4,154,0,42,0.18,20.7,0,2012,86.4,62.1,73.6,5.43,0,5.43,2011,6.02,66.4,0,66.4
2011,3.6,0,3.6,0,0,0,3.6,138,0,42,0.23,16.6,0,2011,73,48.1,60.1,5.99,0,5.99,2010,4.89,73.6,0,73.6
2010,3.68,0,3.68,0,0,0,3.68,141,0,42,0.19,19.8,0,2010,72.3,45.4,58.5,6.3,0,6.3,2009,6.09,60.5,0,60.5
2009,3.5,0,3.5,0.1,0,0.1,3.6,126,36.1,38,0.19,1.14,37.2,2009,75.3,29.55,54.8,6.38,0.18,6.56,2008,5.58,62.7,1.8,64.5
2008,3.5,0,3.5,0.3,0,0.3,3.8,-,-,40,0.22,0.5,70,2008,53.1,29.35,42.5,8.23,0.71,8.93,2007,5.33,65.7,5.6,71.3
2007,2.5,0,2.5,0.2,0,0.2,2.7,-,-,40,0.31,0.3,-,2007,59.9,42.5,51.8,4.82,0.39,5.21,2006,3.86,64.8,5.2,69.9
2006,2.49,0,2.49,0.2,0,0.2,2.68,-,-,40,0.37,0.8,-,2006,61.9,43.1,50.9,4.88,0.39,5.27,2005,3.37,73.8,5.9,79.7
2005,2.5,0,2.5,0.5,0,0.5,3,-,-,40,0.33,0.8,-,2005,64.1,44,54.1,4.62,0.92,5.55,2004,3.86,64.8,13,77.7
2004,2.01,0,2.01,1,0,1,3.01,-,-,40,0.3,0.44,-,2004,90,52,67.1,2.99,1.5,4.49,2003,4.82,41.7,20.8,62.5
2003,2,0,2,1,0,1,3,-,-,30,0.28,0.1,-,2003,96,56,75.9,2.64,1.32,3.95,2002,4.42,45.2,22.6,67.9
2002,2.5,0,2.5,1.5,0,1.5,4,-,-,0,0,0,-,2002,146,53.5,94.3,2.65,1.59,4.24,2001,5.73,43.6,26.2,69.8
2001,2,0,2,2.5,0,2.5,4.5,-,-,0,0,0,-,2001,123.5,57,96.1,2.08,2.6,4.68,2000,5.21,38.4,48,86.4
2000,2,0,2,4,0,4,6,-,-,0,0,0,-,2000,316,84,171,1.17,2.33,3.5,1999,8.02,24.9,49.9,74.8
1999,1.2,0,1.2,16.8,0,16.8,18,-,-,0,0,0,-,1999,850,203,420,0.29,4,4.28,1998,21.7,5.5,77.4,82.9
1998,1,0,1,10,0,10,11,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,25.93,3.9,38.6,42.4
1997,0.5,0,0.5,9,0,9,9.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,8.72,5.7,103,109
1996,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0.5,0,0.5,10,0,10,10.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0.5,0,0.5,2.2,0,2.2,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,2.44,0,2.44,2.28,0,2.28,4.72,,,,,,,平均,131,59.1,88.2,4.7,0.8,5.5,平均,6.89,55.9,19,74.9
累計,63.5,0,63.5,59.3,0,59.3,123,,,,,,,累計,,,,,,,累計,152,,,
