盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,4.97,1.03,6,0,0,0,6,9.92,0,-,-,-,-,2018,140.5,78.1,111,5.43,0,5.43,2017,5.91,102,0,102
2017,5.91,0,5.91,0,0,0,5.91,9.77,0,-,-,-,-,2017,160.5,105.5,128,4.64,0,4.64,2016,6.29,94,0,94
2016,6,0,6,0,0,0,6,9.77,0,-,-,-,-,2016,130.5,65.2,100,5.98,0,5.98,2015,6.39,93.9,0,93.9
2015,6,0,6,0,0,0,6,9.77,0,8,0.53,1.06,0,2015,121,57.5,90.4,6.64,0,6.64,2014,9.27,64.7,0,64.7
2014,7,0,7,0,0,0,7,11.4,0,8,0.51,1,0,2014,188,105,144,4.85,0,4.85,2013,9.72,72,0,72
2013,5,0,5,0,0,0,5,8.15,0,8,0.61,0.82,0,2013,164.5,101.5,140,3.58,0,3.58,2012,8.08,61.9,0,61.9
2012,3.94,0,3.94,0,0,0,3.94,6.43,0,8,0.83,0.66,0,2012,119.5,69.3,97.7,4.04,0,4.04,2011,6.39,61.7,0,61.7
2011,4,0,4,0,0,0,4,5.67,0,8,1.01,0.56,0,2011,164,63.2,109,3.68,0,3.68,2010,5.91,67.7,0,67.7
2010,3,0,3,0,0,0,3,3.75,0,7.63,1.68,0.31,0,2010,157,94.6,124,2.41,0,2.41,2009,3.76,79.8,0,79.8
2009,2.5,0,2.5,0.5,0,0.5,3,2.86,5.72,7.63,1.8,0.26,0,2009,116.5,29.1,59.5,4.2,0.84,5.04,2008,3.93,63.6,12.7,76.3
2008,3.5,0,3.5,0.5,0,0.5,4,-,-,-,-,-,-,2008,102,23.25,66.1,5.3,0.76,6.05,2007,5.72,61.2,8.7,69.9
2007,1.5,0,1.5,0.5,0,0.5,2,-,-,4.68,1.8,0.05,-,2007,99.9,72.8,87.9,1.71,0.57,2.28,2006,3.18,47.2,15.7,62.9
2006,0.5,0,0.5,0.5,0,0.5,1,-,-,1.44,1.8,0.04,-,-,-,-,-,-,-,-,2005,1.03,48.5,48.5,97.1
2005,0.25,0,0.25,0,0,0,0.25,-,-,0,0,0,-,-,-,-,-,-,-,-,2004,-0.31,-80.6,0,-80.6
2004,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,-,-,-,-,-,-,-,2003,-0.2,-250,0,-250
2003,0.5,0,0.5,0.5,0,0.5,1,-,-,1.47,1.8,0,-,-,-,-,-,-,-,-,2002,1.1,45.5,45.5,90.9
2002,0.5,0,0.5,1,0,1,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,2,0,2,5,0,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,3.03,0.05,3.08,0.55,0,0.55,3.64,,,,,,,平均,139,72.1,105,4.4,0.2,4.6,平均,4.76,39.5,8.2,47.7
累計,57.6,1.03,58.6,10.5,0,10.5,69.1,,,,,,,累計,,,,,,,累計,76.2,,,
