盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,4,0,4,0,0,0,4,105,0,-,-,-,-,2018,81.9,60.6,69.7,5.74,0,5.74,2017,5.66,70.7,0,70.7
2017,4.93,0,4.93,0,0,0,4.93,129,0,-,-,-,-,2017,100,67.5,85,5.8,0,5.8,2016,7.5,65.7,0,65.7
2016,5.03,0,5.03,0,0,0,5.03,130,0,-,-,-,-,2016,86.8,60.2,74.6,6.74,0,6.74,2015,9.23,54.5,0,54.5
2015,4.04,0,4.04,0,0,0,4.04,105,0,131,0.89,13.2,0,2015,98.4,71.2,85.3,4.73,0,4.73,2014,6.24,64.7,0,64.7
2014,2.77,0,2.77,0,0,0,2.77,65,0,85,0.89,8.7,0,2014,75.3,37.8,54.4,5.09,0,5.09,2013,4.16,66.5,0,66.5
2013,1.48,0,1.48,0,0,0,1.48,34.4,0,29,0.48,2.99,0,2013,55.4,33.85,43.8,3.38,0,3.38,2012,2.71,54.7,0,54.7
2012,0,0,0,0,0,0,0,0,0,0,0,0.12,0,2012,48.1,32.4,39.3,0,0,0,2011,0.05,0,0,0
2011,1.45,0,1.45,0,0,0,1.45,32.7,0,12,0.19,1.27,0,2011,42.2,24.7,32.2,4.51,0,4.51,2010,2.73,53.1,0,53.1
2010,1.75,0,1.75,0,0,0,1.75,40,0,60.3,0.89,12.1,0,2010,46.2,29.1,39.7,4.41,0,4.41,2009,2.95,59.3,0,59.3
平均,2.83,0,2.83,0,0,0,2.83,,,,,,,平均,70.5,46.4,58.2,4.5,0,4.5,平均,4.58,54.4,0,54.4
累計,25.4,0,25.4,0,0,0,25.4,,,,,,,累計,,,,,,,累計,41.2,,,
