盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.3,0,0.3,0,0,0,0.3,0.91,0,-,-,-,-,2018,41,26.95,32.3,0.93,0,0.93,2017,0.43,69.8,0,69.8
2017,1.15,0,1.15,0,0,0,1.15,3.49,0,-,-,-,-,2017,47,30.8,39.2,2.94,0,2.94,2016,2.36,48.7,0,48.7
2016,1,0,1,0,0,0,1,3.04,0,-,-,-,-,2016,56,43.85,48.9,2.05,0,2.05,2015,1.85,54.2,0,54.2
2015,1.5,0,1.5,0.05,0,0.05,1.55,4.54,1.51,7.2,0.27,0,0.09,2015,88.8,36.6,65.9,2.28,0.08,2.35,2014,8.73,17.2,0.6,17.8
2014,2,0,2,5,0,5,7,4.03,101,6,0.7,0,0.25,2014,104,64.5,77.7,2.57,6.44,9.01,2013,4.25,47.1,118,165
2013,1.5,0,1.5,0.05,0,0.05,1.55,3.01,1,6,0.7,0,0.06,2013,109,72.6,83.8,1.79,0.06,1.85,2012,4.28,35,1.2,36.2
2012,1.95,0,1.95,0.05,0,0.05,2,3.89,1,6,0.78,0,0.08,2012,96,55.8,73.6,2.65,0.07,2.72,2011,3.87,50.4,1.3,51.7
2011,0.5,0,0.5,0.25,0,0.25,0.75,0.97,4.86,6,2.39,0,0.08,2011,74.3,41,56.6,0.88,0.44,1.33,2010,1.29,38.8,19.4,58.1
2010,0.3,0,0.3,0,0,0,0.3,0.58,0,2.5,-3.82,0.01,0,2010,56.3,35.1,44.8,0.67,0,0.67,2009,-0.34,-88.2,0,-88.2
2009,0.3,0,0.3,0.2,0,0.2,0.5,0.57,3.81,5,221.3,0.01,0,2009,56.3,19.05,31.3,0.96,0.64,1.6,2008,0.01,3000,2000,5000
2008,1,0,1,0.2,0,0.2,1.2,-,-,9.5,1.7,0.01,0.32,2008,79.5,17,44.4,2.25,0.45,2.71,2007,3,33.3,6.7,40
2007,3,0,3,2,0,2,5,-,-,9.5,0.56,0.04,-,2007,290,66,173,1.73,1.16,2.89,2006,11,27.3,18.2,45.5
2006,2.25,0,2.25,2.25,0,2.25,4.5,-,-,9.5,0.77,0.04,-,2006,244,134,190,1.18,1.18,2.37,2005,9.76,23.1,23.1,46.1
2005,1.5,0,1.5,2,0,2,3.5,-,-,9.5,1.25,0,-,2005,159,61.5,107,1.4,1.87,3.27,2004,7.26,20.7,27.5,48.2
2004,1,0,1,2.5,0,2.5,3.5,-,-,9.5,1.65,0.04,-,2004,81,55,68.7,1.46,3.64,5.09,2003,6.84,14.6,36.5,51.2
2003,1,0,1,2,0,2,3,-,-,8.5,1.86,0.02,-,2003,86.5,61,72.4,1.38,2.76,4.14,2002,6.54,15.3,30.6,45.9
2002,0,0,0,3.59,0,3.59,3.59,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,6.59,0,54.5,54.5
2001,0,0,0,5,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,9.21,0,54.3,54.3
平均,1.13,0,1.13,1.4,0,1.4,2.52,,,,,,,平均,104,51.3,75.6,1.7,1.2,2.9,平均,4.83,189,133,322
累計,20.3,0,20.3,25.1,0,25.1,45.4,,,,,,,累計,,,,,,,累計,86.9,,,
