盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,2,2,0,0,0,2,1.33,0,-,-,-,-,2018,22.2,10.2,14.4,13.9,0,13.9,2017,-0.34,-588,0,-588
2017,0.1,0,0.1,0,0,0,0.1,0.07,0,-,-,-,-,2017,16.4,10.4,12.5,0.8,0,0.8,2016,0.11,90.9,0,90.9
2016,0.2,0,0.2,0,0,0,0.2,0.13,0,-,-,-,-,2016,13.75,9.8,11.7,1.71,0,1.71,2015,0.17,118,0,118
2015,0.5,0,0.5,0,0,0,0.5,0.33,0,1,2.42,0.05,0,2015,28.2,9.76,17.1,2.92,0,2.92,2014,0.63,79.4,0,79.4
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,29.4,13.3,18.4,0,0,0,2013,-0.84,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,16.3,9.76,12.1,0,0,0,2012,-2.21,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,15.65,8.32,10.5,0,0,0,2011,-2.19,0,0,0
2011,0.5,0,0.5,0,0,0,0.5,0.33,0,1,1.14,0.05,0,2011,49.8,9.26,22.3,2.25,0,2.25,2010,1.53,32.7,0,32.7
2010,0.11,0,0.11,0.44,0,0.44,0.55,0.06,2.53,1.5,0.94,0.1,0,2010,34.9,31.3,33.2,0.33,1.32,1.65,2009,3.11,3.5,14.1,17.7
2009,0.52,0,0.52,0,0,0,0.52,0.26,0,0.94,0.9,0,0.3,-,-,-,-,-,-,-,2008,2.09,24.9,0,24.9
2008,0.3,0,0.3,0.3,0,0.3,0.6,-,-,1.26,0.9,0.04,0.38,-,-,-,-,-,-,-,2007,3.07,9.8,9.8,19.5
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,4.02,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,2.71,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,0.91,-,-,-
平均,0.16,0.14,0.3,0.05,0,0.05,0.35,,,,,,,平均,25.2,12.5,16.9,2.4,0.1,2.6,平均,0.91,-20.9,2.2,-18.7
累計,2.23,2,4.23,0.74,0,0.74,4.97,,,,,,,累計,,,,,,,累計,12.8,,,
