盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5.13,0.37,5.5,0,0,0,5.5,4.23,0,-,-,-,-,2018,143,77,111,4.94,0,4.94,2017,6.01,91.5,0,91.5
2017,3,0.5,3.5,0,0,0,3.5,2.69,0,-,-,-,-,2017,225,128.5,160,2.19,0,2.19,2016,4.2,83.3,0,83.3
2016,0.21,0.79,1,0,0,0,1,0.77,0,-,-,-,-,2016,161,106,130,0.77,0,0.77,2015,0.45,222,0,222
2015,8.09,0,8.09,0,0,0,8.09,6.23,0,0,0,0,0,2015,297,143,229,3.53,0,3.53,2014,9.14,88.5,0,88.5
2014,11,1.27,12.27,0,0.3,0.3,12.57,9.17,2.24,0,0,0,0,2014,497,272,396,3.1,0.08,3.17,2013,13.64,90,2.2,92.2
2013,13.67,0,13.67,0,1,1,14.67,9.29,6.8,0,0,0.09,0,2013,498.5,398,436,3.14,0.23,3.37,2012,15.69,87.1,6.4,93.5
2012,10.24,0,10.24,0,0,0,10.24,6.96,0,0,0,0.07,0,2012,517,397,439,2.33,0,2.33,2011,12.71,80.6,0,80.6
2011,10,0,10,2.05,0,2.05,12.05,4.75,9.74,0,0,0,0,-,-,-,-,-,-,-,2010,13.35,74.9,15.4,90.3
平均,7.67,0.37,8.03,0.26,0.16,0.42,8.45,,,,,,,平均,334,217,272,2.9,0,2.9,平均,9.4,102,3,105
累計,61.4,2.93,64.3,2.05,1.3,3.35,67.6,,,,,,,累計,,,,,,,累計,75.2,,,
