盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.6,0,2.6,0,0,0,2.6,2.62,0,-,-,-,-,2018,41.8,35.05,38.7,6.71,0,6.71,2017,4.02,64.7,0,64.7
2017,2.4,0,2.4,0,0,0,2.4,2.42,0,-,-,-,-,2017,44.8,32.25,38.9,6.17,0,6.17,2016,2.74,87.6,0,87.6
2016,1.26,0.75,2.01,0,0,0,2.01,3.03,0,-,-,-,-,2016,36.55,15.25,25.8,7.8,0,7.8,2015,1.53,132,0,132
2015,2.2,0,2.2,0,0,0,2.2,3.34,0,8.81,1.79,0.57,0,2015,33.6,14.5,24,9.17,0,9.17,2014,3.63,60.6,0,60.6
2014,2,0,2,0,0,0,2,2.71,0,8.31,1.86,0.59,0,2014,37.65,27.65,31.7,6.31,0,6.31,2013,3.33,60,0,60
2013,1.62,0,1.62,0.18,0,0.18,1.8,2.13,2.37,7.2,1.79,0.44,0.16,2013,36,25.3,29.6,5.46,0.61,6.07,2012,3.07,52.8,5.9,58.6
2012,1.44,0,1.44,0.16,0,0.16,1.6,1.85,2.05,2.4,0.91,0.24,0.12,2012,27.7,14.4,23,6.27,0.7,6.97,2011,2.02,71.3,7.9,79.2
2011,1.28,0,1.28,0.32,0,0.32,1.6,1.64,4.09,2.72,0.83,0.27,0.31,2011,33.5,12.45,20.4,6.27,1.57,7.84,2010,2.92,43.8,11,54.8
2010,0.6,0,0.6,0.15,0,0.15,0.75,0.66,1.64,1.5,0.49,0.02,1.59,2010,27.9,23,26.4,2.27,0.57,2.84,2009,2.79,21.5,5.4,26.9
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2008,0.21,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,-,-,-,-,-,-,-,2007,-2.94,0,0,0
2007,1.3,0,1.3,0.3,0,0.3,1.6,-,-,1.89,0.9,0.04,-,-,-,-,-,-,-,-,2006,2,65,15,80
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-0.49,0,0,0
2005,0.8,0,0.8,0.2,0,0.2,1,-,-,1.23,0.9,0.02,-,-,-,-,-,-,-,-,2004,1.33,60.2,15,75.2
2004,0.8,0,0.8,1,0,1,1.8,-,-,1.93,0.9,0,-,-,-,-,-,-,-,-,2003,2.36,33.9,42.4,76.3
2003,0,0,0,0.8,0,0.8,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,1.35,0,59.3,59.3
2002,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,9,0,9,5.96,0,5.96,14.96,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,7.88,0,7.88,0,0,0,7.88,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,1.76,0.04,1.8,0.45,0,0.45,2.25,,,,,,,平均,35.5,22.2,28.7,6.3,0.4,6.7,平均,1.87,47.1,10.1,57.2
累計,35.2,0.75,35.9,9.07,0,9.07,45,,,,,,,累計,,,,,,,累計,29.9,,,
