盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0,0,0,1,0.81,0,-,-,-,-,2018,35,24,27.8,3.59,0,3.59,2017,2.07,48.3,0,48.3
2017,1.8,0,1.8,0,0,0,1.8,1.47,0,-,-,-,-,2017,36.45,27.45,31.9,5.64,0,5.64,2016,3,60,0,60
2016,0.3,0,0.3,0.4,0,0.4,0.7,0.23,3.13,-,-,-,-,2016,31.2,21.3,26,1.15,1.54,2.69,2015,1.21,24.8,33.1,57.9
2015,2.93,0,2.93,0,0,0,2.93,2.3,0,10.6,2.7,0.35,0,2015,57.2,22.6,39.3,7.46,0,7.46,2014,5.18,56.7,0,56.7
2014,1.79,0,1.79,0,0,0,1.79,1.35,0,7.42,2.7,0.25,0,2014,61.9,36.45,47.7,3.75,0,3.75,2013,3.67,48.8,0,48.8
2013,2.87,0,2.87,0,0,0,2.87,2.15,0,8.72,2.7,0.29,0,2013,43.95,33.5,38.2,7.51,0,7.51,2012,4.47,64.2,0,64.2
2012,3.25,0,3.25,0,0,0,3.25,2.35,0,8.63,2.7,0.29,0,2012,46.2,33.2,41.9,7.76,0,7.76,2011,4.62,70.3,0,70.3
2011,3.49,0,3.49,0.3,0,0.3,3.79,2.35,2.01,8.38,2.61,0.28,0,2011,49.6,29.05,40.6,8.61,0.74,9.35,2010,4.92,71,6.1,77.1
2010,2,0,2,0.5,0,0.5,2.5,1.23,3.08,5.07,2.7,0.17,0,2010,53.7,36.4,44.6,4.49,1.12,5.61,2009,3.09,64.7,16.2,80.9
2009,1.99,0,1.99,0.5,0,0.5,2.49,1.15,2.88,5.04,2.7,0.13,0,2009,45,21.5,30.9,6.43,1.61,8.04,2008,3.21,62,15.5,77.4
2008,2.57,0,2.57,1.03,0,1.03,3.6,-,-,6.51,2.43,0.15,0.62,2008,60,14.55,39.7,6.48,2.6,9.07,2007,5.21,49.3,19.8,69
2007,2.17,0,2.17,0.98,0,0.98,3.15,-,-,5.06,2.82,0.12,-,2007,74.9,44.7,60.4,3.58,1.63,5.21,2006,4.13,52.4,23.8,76.3
2006,2,0,2,1,0,1,3,-,-,4.05,2.81,0.09,-,2006,71,32.3,55,3.64,1.82,5.45,2005,4.46,44.8,22.4,67.3
2005,1.63,0,1.63,1.09,0,1.09,2.72,-,-,2.62,2.79,0.05,-,2005,63.2,19.8,31.2,5.24,3.49,8.73,2004,3.61,45.3,30.2,75.4
2004,2,0,2,1,0,1,3,-,-,2.42,2.63,0.04,-,2004,49.2,25.5,33.7,5.93,2.97,8.9,2003,3.93,50.9,25.4,76.3
2003,1,0,1,1.5,0,1.5,2.5,-,-,1.76,2.08,0.03,-,-,-,-,-,-,-,-,2002,5.01,20,29.9,49.9
2002,0,0,0,1,0,1,1,-,-,0.28,1.47,0,-,-,-,-,-,-,-,-,2001,1.32,0,75.8,75.8
平均,1.93,0,1.93,0.55,0,0.55,2.48,,,,,,,平均,51.9,28.2,39.3,5.4,1.2,6.6,平均,3.71,49,17.5,66.6
累計,32.8,0,32.8,9.3,0,9.3,42.1,,,,,,,累計,,,,,,,累計,63.1,,,
