盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,4.79,0,-,-,-,-,2018,13.7,9.9,11.1,4.48,0,4.48,2017,-0.01,-5000,0,-5000
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,12.35,7.31,9.59,0,0,0,2016,0.07,0,0,0
2016,0.5,0,0.5,0,0,0,0.5,4.79,0,-,-,-,-,2016,10.1,7.16,8.71,5.74,0,5.74,2015,0.43,116,0,116
2015,0.5,0,0.5,0,0,0,0.5,4.79,0,3.9,1.8,0.04,0,2015,11.4,7.78,9.37,5.33,0,5.33,2014,0.23,217,0,217
2014,0,0,0,0.2,0.3,0.5,0.5,0,45.6,11.5,1.8,0.12,0,2014,11.25,8.2,10,0,5.01,5.01,2013,0.71,0,70.6,70.6
2013,0.6,0,0.6,0,0,0,0.6,5.47,0,10.9,1.39,0.11,0,2013,11.85,9.9,10.7,5.62,0,5.62,2012,0.87,69.2,0,69.2
2012,0.5,0,0.5,0.3,0,0.3,0.8,4.43,26.6,14.2,1.84,0.14,0,2012,13.85,9.61,11.2,4.47,2.68,7.15,2011,0.88,56.8,34.1,90.9
2011,0.5,0,0.5,1.3,0,1.3,1.8,3.92,102,28.2,1.75,0.28,0,2011,18.85,9.12,14.3,3.5,9.11,12.6,2010,2.11,23.7,61.6,85.3
2010,0.8,0,0.8,0,0.2,0.2,1,6.14,15.4,1.29,0.19,0.01,0,2010,19.4,6.96,13.1,6.12,1.53,7.65,2009,0.92,87.3,21.8,109
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,2009,8.94,3.63,5.61,0,0,0,2008,-0.38,0,0,0
2008,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,0,2008,11.7,3.03,7.2,0,6.95,6.95,2007,0.6,0,83.3,83.3
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,13.1,4.3,8.56,0,0,0,2006,-0.01,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,5.67,2.8,3.64,0,0,0,2005,-1.33,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,7.7,3.11,4.55,0,0,0,2004,-0.29,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,9.15,4.85,6.63,0,0,0,2003,0.01,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,10.2,3.93,6.58,0,0,0,2002,-0.11,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,9.3,3.44,5.79,0,0,0,2001,-0.64,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,4.78,2.48,3.35,0,0,0,2000,-1.51,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,13.45,2.15,7.25,0,0,0,1999,0.53,0,0,0
1999,0,0,0,0,0.6,0.6,0.6,-,-,0,0,0,-,1999,20.39,8,12.4,0,4.83,4.83,1998,0.13,0,462,462
1998,0,0,0,1,1,2,2,-,-,0,0,0,-,1998,32.5,11.8,20.7,0,9.66,9.66,1997,2.21,0,90.5,90.5
1997,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,1997,30.4,19.7,24.4,0,6.16,6.16,1996,2,0,75,75
1996,0,0,0,1,0.5,1.5,1.5,-,-,0,0,0,-,1996,28.4,19,23.5,0,6.37,6.37,1995,1.44,0,104,104
1995,0,0,0,1,0.7,1.7,1.7,-,-,0,0,0,-,1995,43.9,20,28.6,0,5.95,5.95,1994,1.21,0,141,141
1994,0,0,0,1.2,1,2.2,2.2,-,-,0,0,0,-,1994,49.6,26.8,37.8,0,5.82,5.82,1993,1.69,0,130,130
1993,0,0,0,1,1,2,2,-,-,-,-,-,-,1993,65.5,25,41.1,0,4.87,4.87,1992,1.57,0,127,127
1992,0,0,0,1,1,2,2,-,-,0,0,0,-,1992,76.5,27.2,50.4,0,3.97,3.97,1991,1.64,0,122,122
1991,0.5,0,0.5,1,0.5,1.5,2,-,-,0,0,0,-,1991,94,41,65.7,0.76,2.28,3.04,1990,3.01,16.6,49.9,66.6
1990,0,0,0,1.3,0.04,1.34,1.34,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,3.4,1.33,4.73,4.73,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.14,0,0.14,0.51,0.3,0.8,0.94,,,,,,,平均,23.5,11,16.5,1.3,2.7,4,平均,0.64,-158,56.2,-101
累計,4.41,0,4.41,15.7,9.17,24.9,29.3,,,,,,,累計,,,,,,,累計,18,,,
