盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0.3,0.3,0,0,0,0.3,0.41,0,-,-,-,-,2018,29.5,20,23.6,1.27,0,1.27,2017,-0.29,-103,0,-103
2017,0.1,0.2,0.3,0,0,0,0.3,0.41,0,-,-,-,-,2017,27.3,17.3,22,1.36,0,1.36,2016,0.47,63.8,0,63.8
2016,0.1,0.2,0.3,0,0,0,0.3,0.41,0,-,-,-,-,2016,22.05,14.7,18.6,1.61,0,1.61,2015,-0.28,-107,0,-107
2015,0.3,0,0.3,0,0,0,0.3,0.42,0,1.3,9.79,0,0,2015,30.4,17,24.1,1.25,0,1.25,2014,0.1,300,0,300
2014,0.3,0,0.3,0,0,0,0.3,0.42,0,1.3,-11.36,0,0,2014,33.9,25,30.3,0.99,0,0.99,2013,-0.08,-375,0,-375
2013,0.3,0,0.3,0,0,0,0.3,0.42,0,1.3,-4.49,0,0,2013,36.5,17.25,27.8,1.08,0,1.08,2012,-0.21,-143,0,-143
2012,0.3,0,0.3,0,0,0,0.3,0.42,0,1.3,0.32,0,0,2012,20.7,11.6,14.7,2.04,0,2.04,2011,2.91,10.3,0,10.3
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,24.55,11.6,18.1,0,0,0,2010,-1.66,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,21.3,8.78,15.8,0,0,0,2009,0.2,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.2,5.43,7.48,0,0,0,2008,0.09,0,0,0
2008,0.27,0,0.27,0,0,0,0.27,-,-,1.17,0.72,0,0,2008,11.95,5.85,8.67,3.11,0,3.11,2007,1.17,23.1,0,23.1
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,10.7,4.26,6.48,0,0,0,2006,-0.49,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,5.37,2.3,3.02,0,0,0,2005,-3.44,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,6.35,2.23,3.5,0,0,0,2004,0.03,0,0,0
2004,0.1,0,0.1,0.1,0,0.1,0.2,-,-,1.39,1.85,0,-,2004,9.55,4.65,6.08,1.64,1.64,3.29,2003,0.34,29.4,29.4,58.8
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,8.5,4.6,5.89,0,0,0,2002,-3.14,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.65,2.65,5.07,0,0,0,2001,-3.4,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,5.7,2.45,3.26,0,0,0,2000,0.05,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,16.7,2.2,7.2,0,0,0,1999,-0.55,0,0,0
1999,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,1999,17.89,8.2,12.8,0,7.84,7.84,1998,0.75,0,133,133
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,1998,22.2,13.05,17.4,0,0,0,1997,0.38,0,0,0
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,1997,29.6,12.6,18.8,0,0,0,1996,-1.14,0,0,0
1996,0,0,0,0,0.3,0.3,0.3,-,-,0,0,0,-,1996,17.8,12,14,0,2.14,2.14,1995,-0.5,0,-60,-60
1995,0.2,0,0.2,0,0.5,0.5,0.7,-,-,-,-,-,-,1995,56,11.9,30.5,0.66,1.64,2.29,1994,0.08,244,609,853
1994,0.1,0,0.1,0.2,1.5,1.7,1.8,-,-,0,0,0,-,1994,64,28.6,47.9,0.21,3.55,3.75,1993,0.9,11.1,188,199
1993,0,0,0,1,1,2,2,-,-,-,-,-,-,1993,36.5,19.5,27.6,0,7.25,7.25,1992,1.02,0,196,196
1992,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,1992,77,22.1,50.3,0,4.97,4.97,1991,1.99,0,126,126
1991,0,0,0,1.18,0.59,1.77,1.77,-,-,-,-,-,-,1991,56.5,43.8,47.9,0,3.7,3.7,1990,1.15,0,154,154
1990,0,0,0,3.05,0,3.05,3.05,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1988,0,0,0,7.29,0,7.29,7.29,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1986,0,0,0,4,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
平均,0.07,0.02,0.09,0.61,0.17,0.78,0.87,,,,,,,平均,25.5,12.6,18.5,0.5,1.2,1.7,平均,-0.13,-1.7,49.1,47.5
累計,2.07,0.7,2.77,18.8,5.39,24.2,27,,,,,,,累計,,,,,,,累計,-3.55,,,
