盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.1,0.1,0.2,0,0,0,0.2,0.28,0,-,-,-,-,2018,8.79,7.76,8.26,2.42,0,2.42,2017,0.09,222,0,222
2017,0.3,0,0.3,0,0,0,0.3,0.42,0,-,-,-,-,2017,9.6,8.21,8.75,3.43,0,3.43,2016,0.45,66.7,0,66.7
2016,0.5,0,0.5,0,0,0,0.5,0.69,0,-,-,-,-,2016,10.95,8.52,9.38,5.33,0,5.33,2015,0.65,76.9,0,76.9
2015,0.3,0,0.3,0,0,0,0.3,0.42,0,0.78,2.7,0.01,0,2015,12.5,7.91,9.67,3.1,0,3.1,2014,0.21,143,0,143
2014,0.5,0,0.5,0,0,0,0.5,0.69,0,1.76,2.7,0.01,0,2014,11.25,8.45,9.75,5.13,0,5.13,2013,0.47,106,0,106
2013,0.3,0,0.3,0,0,0,0.3,0.42,0,0.63,2.7,0,0,2013,11.25,7,7.73,3.88,0,3.88,2012,0.17,176,0,176
2012,0.5,0,0.5,0,0,0,0.5,0.69,0,2.79,2.7,0.02,0,2012,8.12,6.6,7.3,6.85,0,6.85,2011,0.75,66.7,0,66.7
2011,0.5,0,0.5,0,0,0,0.5,0.69,0,3,2.7,0.02,0,2011,10.3,6.6,8.53,5.86,0,5.86,2010,0.79,63.3,0,63.3
2010,0.2,0,0.2,0,0,0,0.2,0.28,0,1.18,2.7,0.01,0,2010,11.45,7.1,8.72,2.34,0,2.34,2009,0.3,68.1,0,68.1
2009,0.21,0,0.21,0,0,0,0.21,0.3,0,0.75,2.7,0,0,2009,9.26,4.01,6.32,3.3,0,3.3,2008,0.18,116,0,116
2008,0.4,0,0.4,0,0,0,0.4,-,-,2.23,-6.95,0.01,0,2008,8.32,4.2,6.29,6.36,0,6.36,2007,-0.2,-200,0,-200
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,9.69,4.3,6.47,0,0,0,2006,-0.09,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,6.12,3.34,4.01,0,0,0,2005,-0.24,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,5.75,3.55,4.18,0,0,0,2004,-0.68,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,8.55,4.53,5.72,0,0,0,2003,-0.33,0,0,0
2003,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,2003,7.2,4.15,5.11,0,9.79,9.79,2002,-0.34,0,-147,-147
2002,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2002,8.75,4.51,5.79,5.18,0,5.18,2001,0.24,125,0,125
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,6.9,4.24,5.4,0,0,0,2000,0.26,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,16.5,4.93,9.77,0,0,0,1999,0.68,0,0,0
1999,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1999,21.8,9.3,14.6,0,10.3,10.3,1998,1.55,0,96.8,96.8
1998,0,0,0,1.6,0,1.6,1.6,-,-,0,0,0,-,1998,33.5,19.8,25,0,6.41,6.41,1997,2.04,0,78.4,78.4
1997,0,0,0,1,0,1,1,-,-,0,0,0,-,1997,29.5,19.2,24.1,0,4.15,4.15,1996,0.76,0,132,132
1996,0,0,0,0.6,1,1.6,1.6,-,-,0,0,0,-,1996,24.7,19.1,21.4,0,7.48,7.48,1995,1.17,0,137,137
1995,0,0,0,2,0,2,2,-,-,0,0,0,-,1995,38,15.2,25.4,0,7.86,7.86,1994,1.58,0,126,126
1994,0,0,0,1,1,2,2,-,-,0,0,0,-,1994,44,30.1,37.6,0,5.33,5.33,1993,1.32,0,151,151
1993,0,0,0,1,1,2,2,-,-,0,0,0,-,1993,62.5,35.5,45.7,0,4.38,4.38,1992,1.41,0,142,142
1992,0,0,0,1,1,2,2,-,-,0,0,0,-,1992,98,36,66.1,0,3.03,3.03,1991,2.46,0,81.3,81.3
1991,0,0,0,2,0,2,2,-,-,0,0,0,-,1991,166,29.9,100,0,2,2,1990,2.26,0,88.5,88.5
1990,0,0,0,5,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,1.63,0,307,307
1989,0,0,0,5,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1986,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
平均,0.13,0,0.14,0.75,0.15,0.89,1.03,,,,,,,平均,25,11.6,17.8,1.9,2.2,4.1,平均,0.67,35.5,41.1,76.6
累計,4.11,0.1,4.21,23.2,4.5,27.7,31.9,,,,,,,累計,,,,,,,累計,19.5,,,
