盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.42,0,1.42,0,0,0,1.42,3.27,0,-,-,-,-,2018,16.8,13,14.9,9.54,0,9.54,2017,1.46,97.3,0,97.3
2017,0.8,0,0.8,0,0,0,0.8,1.89,0,-,-,-,-,2017,15.25,12.9,13.7,5.82,0,5.82,2016,1.65,48.5,0,48.5
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,15.6,11.4,12.9,0,0,0,2015,-1.45,0,0,0
2015,0.8,0,0.8,0,0,0,0.8,2.07,0,6.47,2.7,0.11,0,2015,15.55,11.95,13.7,5.85,0,5.85,2014,0.92,87,0,87
2014,0.51,0,0.51,0,0,0,0.51,1.31,0,6.19,3.48,0.1,0,2014,16.7,12.65,14,3.62,0,3.62,2013,0.68,74.4,0,74.4
2013,0.19,0.01,0.2,0,0,0,0.2,0.51,0,1.56,1.43,0.03,0,2013,14.4,11.4,13,1.54,0,1.54,2012,0.41,48.8,0,48.8
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,15.95,10.55,12.2,0,0,0,2011,-1.45,0,0,0
2011,0.8,0,0.8,0.8,0,0.8,1.6,2.04,20.4,12.8,2.59,0.13,0,2011,26.2,12.8,19.1,4.18,4.18,8.36,2010,1.95,41,41,82.1
2010,0.45,0,0.45,0,1,1,1.45,1.04,0,3.16,1.87,0.05,0,2010,28.45,20.65,24.7,1.83,4.06,5.88,2009,0.82,54.9,122,177
2009,0,0,0,0,1,1,1,0,18.6,0,0,0,0,2009,29.4,11.3,17.9,0,5.58,5.58,2008,-2.18,0,-45.7,-45.7
2008,2.65,0,2.65,0,0,0,2.65,-,-,16.6,2.7,0.22,0,2008,36.6,12.4,25.2,10.5,0,10.5,2007,3.6,73.7,0,73.7
2007,2.7,0,2.7,0,0,0,2.7,-,-,14.9,2.66,0.2,-,2007,49,24.55,33.6,8.04,0,8.04,2006,3.45,78.3,0,78.3
2006,0.2,0,0.2,0,1,1,1.2,-,-,0.16,1.71,0,-,2006,30.3,15.55,18.6,1.08,5.38,6.46,2005,0.06,333,1667,2000
2005,2.5,0,2.5,0,0,0,2.5,-,-,13.3,2.7,0.17,-,2005,26.2,12.5,19.2,13,0,13,2004,4.03,62,0,62
2004,1.5,0,1.5,0,0,0,1.5,-,-,5.8,2.33,0.02,-,2004,33.4,18,25.9,5.78,0,5.78,2003,2.29,65.5,0,65.5
2003,1.6,0,1.6,0,0,0,1.6,-,-,6.35,2.7,0.02,-,2003,21.8,14.2,17.6,9.1,0,9.1,2002,2.16,74.1,0,74.1
2002,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2002,19.3,6,11.4,2.63,0,2.63,2001,0.44,68.2,0,68.2
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,9.95,5.05,6.93,0,0,0,2000,1.06,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,11.3,5.85,7.77,0,0,0,1999,0.46,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,18.2,6.2,11.3,0,0,0,1998,-3.65,0,0,0
1998,0,0,0,0.88,0.12,1,1,-,-,0,0,0,-,1998,50.5,9.3,35.5,0,2.81,2.81,1997,0.71,0,141,141
1997,0,0,0,0,0,0,0,-,-,0,0,0,-,1997,32.1,18.89,25.4,0,0,0,1996,0.49,0,0,0
1996,0,0,0,1.4,0,1.4,1.4,-,-,0,0,0,-,1996,26.8,19.39,22.6,0,6.19,6.19,1995,1.68,0,83.3,83.3
1995,0,0,0,1.5,0.1,1.6,1.6,-,-,0,0,0,-,1995,49.6,18.8,32.9,0,4.87,4.87,1994,1.87,0,85.5,85.5
1994,0,0,0,2,0,2,2,-,-,0,0,0,-,1994,62.5,37,48.3,0,4.14,4.14,1993,2.21,0,90.5,90.5
1993,0,0,0,1.6,0,1.6,1.6,-,-,0,0,0,-,1993,63,39.5,50,0,3.2,3.2,1992,2.14,0,74.7,74.7
1992,0,0,0,1.4,0,1.4,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,1.38,0,101,101
1991,0,0,0,2.6,1,3.6,3.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,8,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,0.57,0,0.57,0.7,0.15,0.84,1.41,,,,,,,平均,28.3,15.1,21.1,3.2,1.6,4.7,平均,1.01,44.7,87.4,132
累計,16.4,0.01,16.4,20.2,4.22,24.4,40.8,,,,,,,累計,,,,,,,累計,27.2,,,
