盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,22.95,13.8,17.4,0,0,0,2017,-0.46,0,0,0
2017,0,0.12,0.12,0,0,0,0.12,0.4,0,-,-,-,-,2017,25.4,7.82,11.4,1.05,0,1.05,2016,-0.29,-41.4,0,-41.4
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,12.6,6.5,8.8,0,0,0,2015,-0.63,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10.4,5.3,7.9,0,0,0,2014,-0.71,0,0,0
2014,0.7,0,0.7,0,0,0,0.7,2.42,0,15.2,3.2,0.41,0,2014,15.1,7.03,10.7,6.53,0,6.53,2013,1.38,50.8,0,50.8
2013,0.24,0.26,0.5,0,0,0,0.5,1.7,0,2.44,0.77,0.07,0,2013,15.2,9.91,11.9,4.21,0,4.21,2012,0.94,53.2,0,53.2
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12.8,7.54,9.83,0,0,0,2011,0.03,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,21.8,7.96,13.5,0,0,0,2010,-1.4,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,33,20.4,25.1,0,0,0,2009,-2.35,0,0,0
2009,0,0,0,0,0,0,0,-,-,-,-,-,-,2009,33.7,5.9,17.5,0,0,0,2008,0.27,0,0,0
2008,0.2,0,0.2,0,0,0,0.2,-,-,1.2,2.34,0.06,0,2008,17.5,6.11,11.2,1.79,0,1.79,2007,0.25,80,0,80
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,22.05,9.25,14.6,0,0,0,2006,0.05,0,0,0
2006,0.38,0,0.38,0,0,0,0.38,-,-,1.6,1.56,0.07,-,2006,17.4,7.44,11.3,3.36,0,3.36,2005,0.48,79.2,0,79.2
2005,0.26,0,0.26,0.26,0,0.26,0.51,-,-,2.5,1.64,0.05,-,2005,21.6,10.35,15.5,1.66,1.66,3.31,2004,0.73,35.1,35.1,70.1
2004,1,0,1,1.5,1,2.5,3.5,-,-,1.25,0.23,0.2,-,2004,60,18.2,34.7,2.88,7.21,10.1,2003,3.36,29.8,74.4,104
2003,0,0,0,0.75,1,1.75,1.75,-,-,1.25,0.43,0,-,2003,64,21.8,38.9,0,4.5,4.5,2002,2.14,0,81.8,81.8
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,52,18.7,29.1,0,0,0,2001,-1.53,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,37.3,5.8,12.9,0,0,0,2000,-0.25,0,0,0
2000,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,2000,67,6,34.5,0,5.79,5.79,1999,2.09,0,95.7,95.7
1999,0,0,0,2.5,0.5,3,3,-,-,0,0,0,-,1999,68,34.5,45.4,0,6.61,6.61,1998,3.19,0,94,94
1998,0,0,0,3,0,3,3,-,-,-,-,-,-,1998,61.5,51.5,55.9,0,5.36,5.36,1997,4.1,0,73.2,73.2
1997,0,0,0,4.2,0,4.2,4.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,4.4,0,95.5,95.5
1996,0,0,0,0,2.99,2.99,2.99,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,0.11,0.02,0.13,0.55,0.24,0.79,0.91,,,,,,,平均,32.9,13.4,20.9,1,1.5,2.5,平均,0.72,13,25,38
累計,2.78,0.38,3.16,13.7,5.99,19.7,22.9,,,,,,,累計,,,,,,,累計,15.8,,,
