盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0,0,0,1,3.98,0,-,-,-,-,2018,14.65,9.3,10.9,9.17,0,9.17,2017,1.55,64.5,0,64.5
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,10.65,7.45,8.54,0,0,0,2016,-2.15,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,11,7,7.93,0,0,0,2015,0.03,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12.15,6.14,9.21,0,0,0,2014,-0.69,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,15,9.9,12.2,0,0,0,2013,-1.35,0,0,0
2013,0.2,0,0.2,0,0,0,0.2,0.8,0,4.45,4.42,0.05,0,2013,18.65,12.1,15.6,1.28,0,1.28,2012,0.25,80,0,80
2012,1.2,0,1.2,0,0,0,1.2,4.78,0,26.7,5.02,0.29,0,2012,23.65,16.35,19.5,6.16,0,6.16,2011,1.34,89.6,0,89.6
2011,1.28,0,1.28,0,0,0,1.28,5.11,0,28.5,5.56,0.31,0,2011,27.7,16.4,22.5,5.69,0,5.69,2010,1.33,96.4,0,96.4
2010,1.2,0,1.2,0,0,0,1.2,4.58,0,25.6,6.94,0.28,0,2010,32.7,17.95,25,4.79,0,4.79,2009,0.97,124,0,124
2009,0.6,0,0.6,0,0,0,0.6,2.29,0,8.87,3.69,0.12,0,2009,29.2,9.4,16.8,3.56,0,3.56,2008,0.63,95.2,0,95.2
2008,1.2,0,1.2,0,0,0,1.2,-,-,9.75,2.11,0.15,0,2008,21.35,8.5,14.6,8.19,0,8.19,2007,1.21,99.2,0,99.2
2007,1,0,1,0,0,0,1,-,-,1.69,0.26,0.1,-,2007,24.6,12,17.1,5.86,0,5.86,2006,1.69,59.2,0,59.2
2006,0.4,0,0.4,0.6,0,0.6,1,-,-,1.01,0.33,0.1,-,2006,24.45,13,17.5,2.29,3.43,5.72,2005,0.85,47.1,70.6,118
2005,0.3,0,0.3,0,0,0,0.3,-,-,0.98,0.56,0.02,-,2005,18.6,9,11.3,2.67,0,2.67,2004,0.48,62.5,0,62.5
2004,1,0,1,0,0,0,1,-,-,2.49,0.44,0.09,-,2004,14.7,8.55,10.3,9.66,0,9.66,2003,1.57,63.7,0,63.7
2003,0.5,0,0.5,0,0,0,0.5,-,-,1.27,1.6,0.04,-,2003,9.9,6.8,8.35,5.99,0,5.99,2002,0.22,227,0,227
2002,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2002,11.3,6.5,8.29,6.03,0,6.03,2001,0.46,109,0,109
2001,0.34,0,0.34,0.22,0.11,0.34,0.67,-,-,0,0,0,-,2001,11.4,5.85,7.93,4.22,4.22,8.45,2000,0.63,53.2,53.2,106
2000,0.63,0,0.63,0.9,0.1,1,1.63,-,-,-,-,-,-,2000,23.9,6.2,15.5,4.08,6.47,10.6,1999,1.8,35,55.6,90.6
1999,0.5,0,0.5,0.28,0.22,0.5,1,-,-,-,-,-,-,1999,22.8,12.85,17.6,2.84,2.84,5.68,1998,0.71,70.4,70.4,141
1998,0,0,0,1.25,0.25,1.5,1.5,-,-,-,-,-,-,1998,33.5,20.1,25.7,0,5.84,5.84,1997,1.14,0,132,132
1997,0.5,0,0.5,0.75,0.25,1,1.5,-,-,0,0,0,-,1997,38.9,20.8,28.9,1.73,3.46,5.19,1996,1.13,44.2,88.5,133
1996,0,0,0,1,0.58,1.58,1.58,-,-,0,0,0,-,1996,37,26,30.2,0,5.22,5.22,1995,1.55,0,102,102
1995,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1995,46.9,22,33.4,0,4.49,4.49,1994,1.38,0,109,109
1994,0,0,0,1,0.5,1.5,1.5,-,-,-,-,-,-,1994,59,39.4,45.1,0,3.32,3.32,1993,1.26,0,119,119
1993,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1993,61,35.79,45.3,0,3.31,3.31,1992,1.63,0,91.9,91.9
1992,0,0,0,1,0.9,1.9,1.9,-,-,0,0,0,-,1992,78,43.5,59,0,3.23,3.23,1991,1.57,0,121,121
1991,0,0,0,1,1,2,2,-,-,0,0,0,-,1991,90,42,64.7,0,3.09,3.09,1990,1.46,0,137,137
1990,0,0,0,2,0,2,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1,0,1,1,0,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,0,0,0,0,1.1,1.1,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,0.4,0,0.4,0.48,0.21,0.7,1.1,,,,,,,平均,29.4,16.1,21.7,3,1.7,4.8,平均,0.81,50.7,41.1,91.8
累計,13.3,0,13.3,16,7.02,23,36.4,,,,,,,累計,,,,,,,累計,22.7,,,
