盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,0.85,0,-,-,-,-,2018,22.65,14.85,18.4,2.72,0,2.72,2017,1.25,40,0,40
2017,0.5,0,0.5,0,0,0,0.5,0.85,0,-,-,-,-,2017,26.15,17,19.7,2.54,0,2.54,2016,1.14,43.9,0,43.9
2016,0.31,0,0.31,0,0,0,0.31,0.53,0,-,-,-,-,2016,21.4,11.4,15.9,1.97,0,1.97,2015,0.39,80.5,0,80.5
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,30.8,15.55,21.7,0,0,0,2014,0.72,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,49.15,19.25,32.8,0,0,0,2013,0.53,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,28.95,19.15,22.2,0,0,0,2012,0.21,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,34.15,18.6,25.8,0,0,0,2011,-0.37,0,0,0
2011,0.8,0,0.8,0,0,0,0.8,1.5,0,1.5,0.79,0.12,0,2011,66.5,18.2,38.2,2.1,0,2.1,2010,1.01,79.2,0,79.2
2010,0.3,0,0.3,0,0,0,0.3,0.56,0,0.45,1.37,0.02,0,2010,37.75,10.5,23.9,1.26,0,1.26,2009,0.17,176,0,176
2009,0.32,0,0.32,0,0,0,0.32,0.63,0,1.2,1.17,0.08,0,2009,11.65,7.8,9.12,3.51,0,3.51,2008,0.52,61.5,0,61.5
2008,0.26,0,0.26,0.26,0.21,0.47,0.73,-,-,1.6,1.23,0,1,2008,11.9,7.78,10,2.59,4.67,7.26,2007,0.77,33.8,60.8,94.6
2007,0.29,0,0.29,0.38,0.1,0.48,0.76,-,-,1.6,1.06,0,-,2007,16.7,9.9,13,2.21,3.68,5.89,2006,1,28.6,47.7,76.4
2006,0.09,0,0.09,0.28,0.19,0.47,0.57,-,-,0.3,2.02,0,-,2006,14,10,12,0.79,3.93,4.72,2005,0.11,86,430,516
2005,0.4,0,0.4,0.35,0.65,1,1.4,-,-,2,1.48,0,-,2005,14.4,9.95,12.3,3.25,8.13,11.4,2004,1,40,100,140
2004,0.49,0,0.49,0.19,0.29,0.49,0.97,-,-,2,1.94,0,-,2004,23,11.55,16,3.04,3.04,6.09,2003,0.79,61.6,61.6,123
2003,0.52,0,0.52,0.52,1.05,1.57,2.09,-,-,2.5,0.86,0,-,2003,25.5,14.5,19,2.76,8.27,11,2002,2.56,20.4,61.3,81.7
2002,0.5,0,0.5,2.5,0.5,3,3.5,-,-,0,0,0,-,2002,37.5,21.2,27.2,1.84,11,12.9,2001,3.13,16,95.8,112
2001,0,0,0,3,1,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,5,0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.28,0,0.28,0.66,0.21,0.87,1.15,,,,,,,平均,27.8,14,19.8,1.8,2.5,4.3,平均,0.88,45.2,50.4,95.6
累計,5.29,0,5.29,12.5,3.98,16.5,21.8,,,,,,,累計,,,,,,,累計,14.9,,,
