盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.35,0,0.35,0,0,0,0.35,1.15,0,-,-,-,-,2018,21.4,16.55,18.4,1.9,0,1.9,2017,0.43,81.4,0,81.4
2017,0.8,0,0.8,0,0,0,0.8,2.63,0,-,-,-,-,2017,22.25,17,19.4,4.13,0,4.13,2016,1.02,78.5,0,78.5
2016,1,0,1,0,0,0,1,3.29,0,-,-,-,-,2016,22.4,15.5,19.1,5.25,0,5.25,2015,1.41,71,0,71
2015,0.7,0,0.7,0,0,0,0.7,2.31,0,0,0,0.37,0,2015,26.65,12.3,19.9,3.52,0,3.52,2014,1.05,66.7,0,66.7
2014,0.35,0,0.35,0,0,0,0.35,1.14,0,0,0,0.18,0,2014,36.3,20.85,29.3,1.19,0,1.19,2013,0.49,71.4,0,71.4
2013,0.15,0,0.15,0,0,0,0.15,0.49,0,0,0,0.06,0,2013,37.85,21,28.4,0.53,0,0.53,2012,0.21,71.4,0,71.4
2012,1.3,0,1.3,0,0,0,1.3,4.23,0,0,0,0.75,0,2012,33.45,19.55,24.7,5.26,0,5.26,2011,2.01,64.7,0,64.7
2011,0.7,0,0.7,0,0,0,0.7,2.28,0,0,0,0.35,0,2011,41.85,24,32.2,2.17,0,2.17,2010,1.13,61.9,0,61.9
2010,1.53,0,1.53,0,0,0,1.53,4.97,0,0,0,0.72,0,2010,51.8,31.15,40.1,3.81,0,3.81,2009,2.05,74.5,0,74.5
2009,0.41,0,0.41,0.1,0,0.1,0.51,1.31,3.27,0.82,0.22,0,1.03,2009,52,21.5,38.3,1.06,0.26,1.33,2008,1.14,35.7,8.9,44.6
2008,1,0,1,0.3,0,0.3,1.3,-,-,1.78,0.25,0.04,5.03,2008,65.1,12.55,39.9,2.5,0.75,3.25,2007,2.32,43.1,12.9,56
2007,0.95,0,0.95,0.17,0.23,0.4,1.35,-,-,1.66,0.44,0.2,-,2007,134,54.2,82.8,1.15,0.48,1.63,2006,1.31,72.5,30.5,103
2006,1,0,1,0.2,0.3,0.5,1.5,-,-,11.7,2.82,0.31,-,2006,76.5,33.25,45.1,2.22,1.11,3.33,2005,1.61,62.1,31.1,93.2
2005,0.62,0,0.62,0.2,0.52,0.72,1.34,-,-,7.01,2.17,0.14,-,2005,36.85,11.55,23,2.7,3.14,5.84,2004,1.31,47.3,55,102
2004,2,0,2,1.5,0.5,2,4,-,-,25.2,2.78,0.4,-,2004,54.5,19.1,33.5,5.96,5.96,11.9,2003,4.44,45,45,90.1
2003,0.5,0,0.5,2.5,1,3.5,4,-,-,15.5,2.8,0,-,2003,75.5,36.2,46.8,1.07,7.48,8.55,2002,4.38,11.4,79.9,91.3
2002,2.5,0,2.5,5.5,1,6.5,9,-,-,0,0,0,-,-,-,-,-,-,-,-,2001,10.88,23,59.7,82.7
2001,0,0,0,6,3,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.79,0,0.79,0.82,0.33,1.15,1.94,,,,,,,平均,49.3,22.9,33.8,2.8,1.2,4,平均,2.19,57.7,19,76.7
累計,15.9,0,15.9,16.5,6.55,23,38.9,,,,,,,累計,,,,,,,累計,37.2,,,
