盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0.8,0.8,0,0,0,0.8,0.97,0,-,-,-,-,2018,36.95,20.85,27.9,2.87,0,2.87,2017,-3.25,-24.6,0,-24.6
2017,0,1.5,1.5,0,0,0,1.5,1.82,0,-,-,-,-,2017,36.5,23.45,29.8,5.04,0,5.04,2016,-2.53,-59.3,0,-59.3
2016,4.2,0,4.2,0,0,0,4.2,5.26,0,-,-,-,-,2016,50.3,29,39.2,10.7,0,10.7,2015,5.42,77.5,0,77.5
2015,4.15,0,4.15,0,0,0,4.15,5.17,0,15,2.09,0.35,0,2015,81.2,47.15,63.2,6.57,0,6.57,2014,6.05,68.7,0,68.7
2014,3.19,0,3.19,0,0,0,3.19,3.79,0,10,2.4,0.18,0,2014,62,45.3,52.7,6.05,0,6.05,2013,3.57,89.3,0,89.3
2013,2.94,0,2.94,0,0,0,2.94,3.47,0,10,2.82,0.3,0,2013,72.6,42.05,58,5.08,0,5.08,2012,3.16,93.2,0,93.2
2012,3,0,3,0,0,0,3,3.35,0,10,2.89,0.3,0,2012,63.5,33.5,48.3,6.2,0,6.2,2011,3.02,99.2,0,99.2
2011,4,0,4,0,0,0,4,4.62,0,10,2.98,0.3,0,2011,70.5,30.6,48.9,8.18,0,8.18,2010,2.93,136,0,136
2010,4,0,4,0,0,0,4,4.59,0,10,1.54,0.3,0,2010,93.3,48.2,66.3,6.03,0,6.03,2009,6.22,64.3,0,64.3
2009,3,0,3,0,0,0,3,3.06,0,10,1.4,0.3,0,2009,96.7,74,86.7,3.46,0,3.46,2008,7.02,42.7,0,42.7
2008,4,0,4,0,0,0,4,-,-,10,1.1,0.2,2,-,-,-,-,-,-,-,2007,9.58,41.8,0,41.8
平均,2.95,0.21,3.16,0,0,0,3.16,,,,,,,平均,66.4,39.4,52.1,6,0,6,平均,3.74,57.2,0,57.2
累計,32.5,2.3,34.8,0,0,0,34.8,,,,,,,累計,,,,,,,累計,41.2,,,
