盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,1.18,0,1.18,1.18,0,8.78,-,-,-,-,2018,16.4,10.9,14.1,0,8.35,8.35,2017,1.31,0,89.9,89.9
2017,0,0,0,0.65,0,0.65,0.65,0,4.57,-,-,-,-,2017,24.3,15.25,18.7,0,3.49,3.49,2016,0.69,0,94.5,94.5
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,28.5,8.6,17.4,0,0,0,2015,0.63,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,53.5,12.9,28.8,0,0,0,2014,-0.83,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,43.9,26.95,34.5,0,0,0,2013,0.11,0,0,0
2013,0,0,0,12.57,0,12.57,12.57,0,39,5.88,1.33,0.04,0,2013,145.5,37,61.2,0,20.5,20.5,2012,14.28,0,88,88
2012,0,0,0,0.34,0,0.34,0.34,0,1.02,0.51,0.36,0,0,2012,60.3,13,30.3,0,1.12,1.12,2011,5.81,0,5.9,5.9
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,15.65,1.15,10,0,0,0,2010,6.03,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1.81,1.05,1.33,0,0,0,2009,-0.83,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1.7,0.81,1.23,0,0,0,2008,0.95,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,2.52,0.87,1.42,0,0,0,2007,2.47,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,2.66,0.95,1.42,0,0,0,2006,-2.52,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,1.56,0.57,1.05,0,0,0,2005,-1.18,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,2.56,0.43,1.43,0,0,0,2004,-4,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,9.4,1.84,4.68,0,0,0,2003,1.9,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,8.5,1.11,4,0,0,0,2002,-7.48,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,1.61,0.54,1.08,0,0,0,2001,-1.83,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,2.42,0.37,1.19,0,0,0,2000,-1.47,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,7.2,0.76,2.98,0,0,0,1999,-2.33,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,9.5,2.01,5.69,0,0,0,1998,-1.88,0,0,0
1998,0,0,0,0,0,0,0,-,-,0,0,0,-,1998,16.89,7.65,12.5,0,0,0,1997,0.03,0,0,0
1997,0,0,0,0,0,0,0,-,-,0,0,0,-,1997,21.6,9.6,13.7,0,0,0,1996,-1.63,0,0,0
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,18.1,12.6,14.2,0,0,0,1995,0.08,0,0,0
1995,0.3,0,0.3,0.2,0.5,0.7,1,-,-,0,0,0,-,1995,28,12.5,19.3,1.55,3.62,5.17,1994,0.69,43.5,102,145
1994,0,0,0,0.6,0.8,1.4,1.4,-,-,0,0,0,-,1994,35.4,21.5,28.2,0,4.97,4.97,1993,0.76,0,184,184
1993,0,0,0,1.2,0.8,2,2,-,-,0,0,0,-,1993,44,22.5,31.8,0,6.29,6.29,1992,1.34,0,150,150
1992,0,0,0,1.2,0.8,2,2,-,-,0,0,0,-,1992,60,25.5,44.7,0,4.47,4.47,1991,2.14,0,93.5,93.5
1991,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1991,89.5,42.7,61.6,0,4.06,4.06,1990,2.42,0,103,103
1990,0,0,0,2.5,0,2.5,2.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,4,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,16,0,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.01,0,0.01,1.39,0.09,1.48,1.49,,,,,,,平均,26.9,10.4,16.7,0.1,2,2.1,平均,0.56,1.6,32.5,34.1
累計,0.3,0,0.3,42.9,2.9,45.8,46.1,,,,,,,累計,,,,,,,累計,15.7,,,
