盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0,1.2,0,0,0,1.2,0.83,0,-,-,-,-,2018,22.25,17.9,19.2,6.25,0,6.25,2017,1.39,86.3,0,86.3
2017,1.35,0,1.35,0,0,0,1.35,0.93,0,-,-,-,-,2017,24.95,18.9,21.7,6.23,0,6.23,2016,1.52,88.8,0,88.8
2016,2,0,2,0,0,0,2,1.38,0,-,-,-,-,2016,28.3,23.85,26.3,7.6,0,7.6,2015,2.24,89.3,0,89.3
2015,2,0,2,0,0,0,2,1.38,0,5.79,3.78,0.05,0,2015,29,23.6,26.7,7.49,0,7.49,2014,2.22,90.1,0,90.1
2014,2.8,0,2.8,0,0,0,2.8,1.93,0,5.71,3.76,0.04,0,2014,30.3,25.4,26.6,10.5,0,10.5,2013,2.2,127,0,127
2013,2.6,0,2.6,0,0,0,2.6,1.79,0,9.01,4.5,0.05,0,2013,30.4,23.8,26,9.98,0,9.98,2012,2.9,89.7,0,89.7
2012,4,0,4,0,0,0,4,2.76,0,13.9,4.51,0.08,0,2012,32.6,18.15,26.8,15,0,15,2011,4.47,89.5,0,89.5
2011,1.15,0,1.15,0,0,0,1.15,0.79,0,3.94,4.37,0.02,0,2011,22.6,13.05,17.5,6.56,0,6.56,2010,1.31,87.8,0,87.8
2010,0.87,0,0.87,0,0,0,0.87,0.6,0,0.96,0.94,0.03,0,2010,17.45,11.8,13.8,6.32,0,6.32,2009,1.47,59.2,0,59.2
2009,0.5,0,0.5,0,0,0,0.5,0.35,0,0.66,1.16,0.02,0,2009,15.3,4.65,9.17,5.45,0,5.45,2008,0.81,61.7,0,61.7
2008,0.06,0,0.06,0.15,0,0.15,0.21,-,-,0.37,0.74,0.01,0,2008,10.95,3.97,7.26,0.83,2.07,2.89,2007,0.73,8.2,20.5,28.8
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,9.96,1.87,4.84,0,0,0,2006,0.2,0,0,0
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,2006,2.93,1.26,1.92,0,0,0,2005,-0.63,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,4.84,1.62,2.6,0,0,0,2004,-1.05,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,7.2,2.93,4.48,0,0,0,2003,0.02,0,0,0
2003,0,0,0,0,0,0,0,-,-,-,-,-,-,2003,7.45,2.42,4.28,0,0,0,2002,-1.37,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,15.6,4.2,8.98,0,0,0,2001,-3.23,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,13.3,3.48,7.58,0,0,0,2000,-0.91,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,24.2,5.85,13,0,0,0,1999,0.06,0,0,0
1999,0.4,0,0.4,0,0,0,0.4,-,-,-,-,-,-,1999,27,17.2,22.4,1.79,0,1.79,1998,0.5,80,0,80
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,1998,30.4,19.89,24.2,0,0,0,1997,1.47,0,0,0
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,1997,37,19.6,26.7,0,0,0,1996,0.64,0,0,0
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,25,11.7,16.4,0,0,0,1995,0.07,0,0,0
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,1995,20.6,9.8,14.7,0,0,0,1994,0.05,0,0,0
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,1994,26,15.5,19.9,0,0,0,1993,0.11,0,0,0
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,25.1,15,19.6,0,0,0,1992,-0.87,0,0,0
1992,0,0,0,0,0,0,0,-,-,0,0,0,-,1992,32.6,13.3,22.2,0,0,0,1991,-2.13,0,0,0
1991,0,0,0,0,0,0,0,-,-,0,0,0,-,1991,41.9,17.7,30.6,0,0,0,1990,-0.98,0,0,0
平均,0.68,0,0.68,0.01,0,0.01,0.68,,,,,,,平均,22,12.4,16.6,3,0.1,3.1,平均,0.47,34.2,0.7,34.9
累計,18.9,0,18.9,0.15,0,0.15,19.1,,,,,,,累計,,,,,,,累計,13.2,,,
