盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,9.6,6.63,8.29,0,0,0,2017,0.19,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,13.9,8.32,10.5,0,0,0,2016,-0.67,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.76,5.07,7.46,0,0,0,2015,0.16,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8.59,2.4,5.65,0,0,0,2014,0.58,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10.2,5.44,8.16,0,0,0,2013,0.35,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,14,8.1,10.1,0,0,0,2012,-2.59,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,18.1,7.55,12.1,0,0,0,2011,-1.99,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,31.95,6.47,18.6,0,0,0,2010,-0.31,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,29.65,15.25,22.1,0,0,0,2009,-2.2,0,0,0
2009,0,0,0,0.67,0.33,0.99,0.99,0,60,8.07,1.75,0.4,0,2009,28.7,3.7,14.8,0,6.74,6.74,2008,0.76,0,131,131
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,18.8,3.17,9.14,0,0,0,2007,-3.02,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,12.7,5.97,9.23,0,0,0,2006,-2.26,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,12.15,4.52,7.39,0,0,0,2005,-1.15,0,0,0
2005,0.34,0,0.34,0.51,0.42,0.93,1.27,-,-,24.7,2.06,0.41,-,2005,17.35,6.38,12.4,2.73,7.51,10.2,2004,1.68,20.1,55.4,75.6
2004,0,0,0,0.75,0.75,1.49,1.49,-,-,15.9,2.06,0,-,2004,35.1,11.5,20.9,0,7.14,7.14,2003,1.4,0,107,107
2003,0,0,0,1.5,1,2.5,2.5,-,-,20.7,2.56,0,-,2003,27.6,15.9,19.6,0,12.7,12.7,2002,2.02,0,124,124
2002,0,0,0,0,0,0,0,-,-,-,-,-,-,2002,26.1,13.3,19.3,0,0,0,2001,0.7,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.02,0,0.02,0.18,0.13,0.31,0.33,,,,,,,平均,19.1,7.63,12.7,0.2,2,2.2,平均,-0.37,1.2,24.5,25.7
累計,0.34,0,0.34,3.42,2.5,5.92,6.26,,,,,,,累計,,,,,,,累計,-6.35,,,
