盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,3325,580,1104,-,-,-,-,-,-,-,-
2017,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,768,261,415,-,-,-,-,-,-,-,-
2016,0,0,0,0,0,0,0,-,-,-,-,-,-,2016,487.5,161,268,0,0,0,2015,-,-,-,-
2015,0.07,0,0.07,0,0,0,0.07,-,-,-,-,-,-,2015,487.5,20.3,203,0.04,0,0.04,2014,-,-,-,-
2014,0.14,0,0.14,0,0,0,0.14,-,-,-,-,-,-,2014,19,4.86,6.46,2.22,0,2.22,2013,-,-,-,-
2013,0.19,0,0.19,0,0,0,0.19,-,-,-,-,-,-,2013,6.3,4.65,5.35,3.55,0,3.55,2012,-,-,-,-
2012,0.12,0,0.12,0,0,0,0.12,-,-,-,-,-,-,2012,9.1,3.8,4.95,2.35,0,2.35,2011,-,-,-,-
2011,0.12,0,0.12,0,0,0,0.12,0.03,0,31.7,-,0,0,2011,25.15,4.85,12.4,0.94,0,0.94,2010,-,-,-,-
平均,0.08,0,0.08,0,0,0,0.08,,,,,,,平均,641,130,252,1.5,0,1.5,平均,,,,
累計,0.64,0,0.64,0,0,0,0.64,,,,,,,累計,,,,,,,累計,,,,
