盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.75,0,1.75,0,0,0,1.75,19.8,0,-,-,-,-,2018,42.45,20.55,31.4,5.57,0,5.57,2017,3.5,50,0,50
2017,1.49,0,1.49,0,0,0,1.49,16.5,0,-,-,-,-,2017,52.4,16.35,35.3,4.22,0,4.22,2016,2.79,53.4,0,53.4
2016,1,0,1,0,0,0,1,8.34,0,-,-,-,-,2016,16.7,9.78,14,7.12,0,7.12,2015,1.12,89.3,0,89.3
2015,0.9,0,0.9,0,0,0,0.9,7.51,0,0,0,0.08,0,2015,14.5,9.82,12.1,7.44,0,7.44,2014,1.09,82.6,0,82.6
2014,0.8,0,0.8,0,0,0,0.8,6.27,0,0,0,0.08,0,2014,16.95,12.85,15,5.32,0,5.32,2013,1.2,66.7,0,66.7
2013,0.4,0,0.4,0,0,0,0.4,2.75,0,0,0,0.04,0,2013,15.3,8.03,10.6,3.81,0,3.81,2012,0.68,59.1,0,59.1
2012,0,0,0,0,0,0,0,0,0,0,0,0.05,0,2012,10.05,7.4,8.24,0,0,0,2011,0.86,0,0,0
2011,0.71,0,0.71,0,0,0,0.71,4.88,0,0,0,0.05,0,2011,13.65,8.1,10.6,6.75,0,6.75,2010,0.9,79.2,0,79.2
2010,0.51,0,0.51,0,0,0,0.51,3.49,0,0,0,0,0,2010,13.5,9,10.8,4.75,0,4.75,2009,-0.08,-641,0,-641
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,13,5.61,8.71,0,0,0,2008,0.05,0,0,0
2008,0,0,0,0.51,0,0.51,0.51,-,-,0,0,0.02,0,2008,14.4,5.56,9.96,0,5.17,5.17,2007,0.47,0,110,110
2007,0.3,0,0.3,0.51,0,0.51,0.81,-,-,0,0,0.04,-,2007,18.2,9.86,14.8,2.06,3.43,5.5,2006,1.02,29.8,49.7,79.6
2006,0.61,0,0.61,0,0,0,0.61,-,-,0,0,0.03,-,2006,17.05,7.06,10.2,6.04,0,6.04,2005,0.88,69.8,0,69.8
2005,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0.04,-,2005,11.3,6.67,8.31,7.28,0,7.28,2004,1.06,57,0,57
2004,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0.06,-,2004,13.9,8.7,10.8,2.79,0,2.79,2003,0.72,41.7,0,41.7
2003,0.2,0,0.2,0,0,0,0.2,-,-,0,0,0.04,-,2003,9.35,4.35,6.28,3.18,0,3.18,2002,0.46,43.5,0,43.5
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,6.55,3.51,4.95,0,0,0,2001,0.1,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,7.6,3,4.62,0,0,0,2000,0.52,0,0,0
2000,0,0,0,0.2,0.8,1,1,-,-,0,0,0,-,2000,13.8,4.5,8.05,0,12.4,12.4,1999,2.63,0,38,38
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,17.5,7,11.6,0,0,0,1998,-1.25,0,0,0
1998,0,0,0,0.3,0.5,0.8,0.8,-,-,-,-,-,-,1998,18.2,8.1,13.1,0,6.11,6.11,1997,0.6,0,133,133
1997,0,0,0,0.7,0.3,1,1,-,-,-,-,-,-,1997,27.9,13.25,18.4,0,5.42,5.42,1996,0.75,0,133,133
1996,0,0,0,0,1,1,1,-,-,-,-,-,-,1996,20.5,16,17.9,0,5.57,5.57,1995,0.63,0,159,159
1995,0,0,0,1,1,2,2,-,-,-,-,-,-,1995,41,15.7,27.5,0,7.26,7.26,1994,2.18,0,91.8,91.8
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,1994,42.5,23.4,33.2,0,0,0,1993,1.09,0,0,0
1993,0,0,0,0,0,0,0,-,-,0,0,0,-,1993,28.3,14.9,19.1,0,0,0,1992,0.04,0,0,0
1992,0,0,0,0,0,0,0,-,-,0,0,0,-,1992,31.9,16,24.3,0,0,0,1991,0.06,0,0,0
1991,0,0,0,0,0,0,0,-,-,0,0,0,-,1991,44,16,31.3,0,0,0,1990,-1.11,0,0,0
1990,0,0,0,0,0.5,0.5,0.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1988,0,0,0,4,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,2.6,0,2.6,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,0,0,0,2.3,0,2.3,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.8,0,0.8,2.7,0,2.7,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.31,0,0.31,0.45,0.12,0.57,0.89,,,,,,,平均,21.2,10.4,15.4,2.4,1.6,4,平均,0.82,2.9,25.5,28.4
累計,10.4,0,10.4,14.8,4.1,18.9,29.3,,,,,,,累計,,,,,,,累計,23,,,
