盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2,0,2,0,0,0,2,1.62,0,-,-,-,-,2018,95.7,55.6,72.8,2.75,0,2.75,2017,4.05,49.4,0,49.4
2017,2.02,0,2.02,0,0,0,2.02,1.62,0,-,-,-,-,2017,96.8,53,64.6,3.13,0,3.13,2016,3.6,56.1,0,56.1
2016,1,0,1,0,0,0,1,0.81,0,-,-,-,-,2016,80.4,52.9,67.4,1.48,0,1.48,2015,1.06,94.3,0,94.3
2015,1.52,0,1.52,0,0,0,1.52,1.22,0,2.5,1.02,0.14,0,2015,84.7,52.5,63,2.41,0,2.41,2014,3.04,49.8,0,49.8
2014,3,0,3,0,0,0,3,2.43,0,2.5,1,0.28,0,2014,72,51.1,59.5,5.04,0,5.04,2013,3.13,95.8,0,95.8
2013,0,1.5,1.5,0,0,0,1.5,1.22,0,1.5,0.85,0.18,0,2013,67.6,39.9,52.1,2.88,0,2.88,2012,2.38,63,0,63
2012,0.5,0,0.5,0,0,0,0.5,0.37,0,0.7,0.91,0.09,0,-,-,-,-,-,-,-,2011,1.21,41.3,0,41.3
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2010,0.09,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2009,0.8,0,0,0
2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2008,0.02,-,-,-
2008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007,1,-,-,-
平均,0.91,0.14,1.05,0,0,0,1.05,,,,,,,平均,82.9,50.8,63.2,2.9,0,2.9,平均,1.85,50,0,50
累計,10,1.5,11.5,0,0,0,11.5,,,,,,,累計,,,,,,,累計,20.4,,,
