盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5,0,5,0,0,0,5,4.76,0,-,-,-,-,2018,465,383,419,1.19,0,1.19,2017,9.54,52.4,0,52.4
2017,8.25,0,8.25,0,0,0,8.25,7.86,0,-,-,-,-,2017,477,368,417,1.98,0,1.98,2016,16.49,50,0,50
2016,10.1,0,10.1,0,0,0,10.1,9.63,0,-,-,-,-,2016,442,331,384,2.63,0,2.63,2015,20.18,50,0,50
2015,9,0,9,0,0,0,9,8.58,0,6.5,0.36,0.59,0,2015,516,330,432,2.08,0,2.08,2014,18.98,47.4,0,47.4
2014,7.5,0,7.5,0,0,0,7.5,7.15,0,6.5,0.47,0.45,0,2014,487,310.5,386,1.94,0,1.94,2013,14.89,50.4,0,50.4
2013,5.94,0,5.94,0,0,0,5.94,5.61,0,6.5,0.62,0.38,0,2013,351.5,180,246,2.41,0,2.41,2012,11.44,51.9,0,51.9
2012,4.5,0,4.5,0,0,0,4.5,4.15,0,3,0.33,0.35,0,2012,188.5,135.5,168,2.68,0,2.68,2011,9.75,46.2,0,46.2
2011,5.5,0,5.5,0,0,0,5.5,5.07,0,3,0.43,0.32,0,2011,161.5,92.3,133,4.15,0,4.15,2010,7.66,71.8,0,71.8
2010,5,0,5,0.5,0,0.5,5.5,4.39,4.39,3,0.46,0.5,0,2010,201.5,138,166,3.02,0.3,3.32,2009,7.48,66.8,6.7,73.5
2009,3,0,3,1,0,1,4,2.36,7.85,3,0.38,0.18,0.67,2009,197.5,81.5,138,2.18,0.73,2.91,2008,10.01,30,10,40
2008,4,0,4,0.5,0,0.5,4.5,-,-,3,0.47,0.21,0.41,2008,204,71,147,2.73,0.34,3.07,2007,8.51,47,5.9,52.9
2007,3.5,0,3.5,1,0,1,4.5,-,-,3,0.53,0.19,-,2007,257,143.5,185,1.89,0.54,2.43,2006,8.37,41.8,11.9,53.7
2006,4,0,4,2,0,2,6,-,-,3,0.58,0.21,-,2006,223,148.5,181,2.2,1.1,3.31,2005,9.31,43,21.5,64.4
2005,3.5,0,3.5,4,0,4,7.5,-,-,3,0.77,0.17,-,2005,278.5,113,178,1.96,2.24,4.2,2004,10.01,35,40,74.9
2004,2,0,2,0,0,0,2,-,-,1,0.48,0.04,-,-,-,-,-,-,-,-,2003,5.38,37.2,0,37.2
2003,1,0,1,0.18,0,0.18,1.18,-,-,0,0,0,-,-,-,-,-,-,-,-,2002,2.13,46.9,8.5,55.4
2001,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
平均,4.84,0,4.84,0.54,0,0.54,5.38,,,,,,,平均,318,202,256,2.4,0.4,2.7,平均,10.6,48,6.5,54.5
累計,82.3,0,82.3,9.18,0,9.18,91.5,,,,,,,累計,,,,,,,累計,170,,,
