盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.49,0,0.49,0,0,0,0.49,1.35,0,-,-,-,-,2018,44.9,25.95,33.3,1.48,0,1.48,2017,0.05,986,0,986
2017,0.8,0,0.8,0,0,0,0.8,2.16,0,-,-,-,-,2017,37.9,22.1,27.1,2.96,0,2.96,2016,0.2,400,0,400
2016,0.5,0.5,1,0,0,0,1,2.68,0,-,-,-,-,2016,31.1,19.05,23.4,4.25,0,4.25,2015,1.02,97.6,0,97.6
2015,0.5,0.5,1,0,0,0,1,2.7,0,4.96,1.8,0.37,0,2015,40.6,17.75,30.2,3.32,0,3.32,2014,0.8,126,0,126
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,40.9,21,29.6,0,0,0,2013,-0.88,0,0,0
2013,0.1,0.89,0.99,0,0,0,0.99,3.73,0,1.11,0.39,0.08,0,2013,23.8,15.75,18.4,5.37,0,5.37,2012,0.75,132,0,132
2012,1.5,0,1.5,0,0,0,1.5,5.65,0,13.2,6.89,0.99,0,2012,29.7,13.6,20.3,7.38,0,7.38,2011,0.51,294,0,294
2011,2.02,0,2.02,0.1,0,0.1,2.13,7.49,3.75,14.1,1.06,0.47,2.49,2011,45.6,23.05,35.6,5.69,0.28,5.98,2010,3.51,57.7,2.9,60.5
2010,2.83,0,2.83,0.2,0,0.2,3.03,10.3,7.36,39.7,1.8,1.31,6.44,2010,65.7,39.8,48.8,5.79,0.41,6.2,2009,6.07,46.6,3.3,49.9
2009,1.99,0,1.99,0.5,0,0.5,2.49,6.81,17,33.1,1.8,0,8.6,2009,65.7,26.1,46.3,4.3,1.07,5.37,2008,5.36,37.1,9.3,46.4
2008,2.49,0,2.49,1,0,1,3.49,-,-,31.6,1.82,0.52,10.6,2008,54.1,21,39.5,6.31,2.53,8.84,2007,5.87,42.5,17,59.5
2007,2.91,0,2.91,1.46,0,1.46,4.37,-,-,37.2,1.79,0.61,-,2007,86.5,37.6,62.3,4.67,2.34,7.01,2006,8.66,33.6,16.8,50.4
2006,2.48,0,2.48,1.49,0,1.49,3.97,-,-,26.9,1.87,0.67,-,2006,79.8,43.4,61.7,4.02,2.41,6.43,2005,7.48,33.2,19.9,53.1
2005,1,0,1,1,0,1,2,-,-,6.92,1.59,0.17,-,2005,66,21.3,41.6,2.4,2.4,4.8,2004,2.49,40.1,40.1,80.1
2004,1,0,1,2,0,2,3,-,-,13,1.76,0.21,-,2004,63.5,16.8,32.6,3.07,6.14,9.22,2003,5.18,19.3,38.6,57.9
2003,1,0,1,2,0,2,3,-,-,10.9,1.8,0.18,-,2003,119.5,54.5,80.1,1.25,2.5,3.75,2002,5.52,18.1,36.2,54.3
2002,0.5,0,0.5,2.5,1,3.5,4,-,-,0,0,0,-,2002,110,81,94.4,0.53,3.71,4.24,2001,5.48,9.1,63.9,73
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,1.42,-,-,-
平均,1.23,0.1,1.33,0.68,0.06,0.74,2.07,,,,,,,平均,59.1,29.4,42.7,3.7,1.4,5.1,平均,3.3,140,14.6,154
累計,22.1,1.89,24,12.2,1,13.2,37.2,,,,,,,累計,,,,,,,累計,59.5,,,
