盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,0.74,0,-,-,-,-,2018,14.9,9.99,11.5,3.49,0,3.49,2017,1.19,33.6,0,33.6
2017,0.5,0,0.5,0,0,0,0.5,0.92,0,-,-,-,-,2017,13.2,10.05,11,4.54,0,4.54,2016,1.3,38.5,0,38.5
2016,0.6,0,0.6,0,0,0,0.6,1.1,0,-,-,-,-,2016,14.25,9.9,11.7,5.15,0,5.15,2015,1.4,42.9,0,42.9
2015,0.6,0,0.6,0.61,0,0.61,1.21,1.03,10.5,19.9,3.66,0.2,0,2015,22.7,12.1,17.2,3.5,3.55,7.04,2014,3.15,19,19.3,38.4
2014,1,0,1,1.5,0,1.5,2.5,1.5,22.5,22.1,3.64,0.22,0,2014,33,21.35,27,3.7,5.55,9.25,2013,4.05,24.7,37,61.7
2013,1.08,0,1.08,2.5,0,2.5,3.58,1.3,30,17.5,3.56,0.18,0,2013,39.8,27,32.3,3.35,7.74,11.1,2012,4.1,26.3,61,87.3
2012,1.21,0,1.21,3.51,0,3.51,4.72,1.08,31.2,17,3.6,0.17,0,2012,40.8,23.5,32.7,3.7,10.7,14.4,2011,5.32,22.8,66,88.8
2011,1.06,0,1.06,2.69,0,2.69,3.75,0.74,18.8,10.5,3.6,0.1,0,2011,56.7,22.9,36.2,2.94,7.42,10.4,2010,4.17,25.5,64.4,89.9
2010,0.53,0,0.53,0.63,0,0.63,1.16,0.35,4.12,3.05,3.6,0.03,0,2010,43.5,19.6,25.1,2.12,2.49,4.61,2009,1.29,41.3,48.5,89.8
2009,0.64,0,0.64,0.8,0,0.8,1.44,0.39,4.88,3.5,3.6,0.04,0,2009,30,11.05,20.9,3.04,3.83,6.87,2008,1.6,39.8,50,89.8
2008,0.47,0,0.47,1.89,0,1.89,2.36,-,-,5.22,3.6,0.02,0.37,2008,44.6,12.25,28,1.69,6.74,8.43,2007,2.84,16.6,66.5,83.1
2007,1.75,0,1.75,1.93,0,1.93,3.68,-,-,3.19,1.8,0,-,2007,53,28.5,36.7,4.77,5.27,10,2006,4.17,41.9,46.3,88.2
2006,3.07,0,3.07,3.08,0,3.08,6.15,-,-,4.23,1.8,0.04,-,2006,50,25.35,33.2,9.25,9.27,18.5,2005,7.24,42.4,42.5,84.9
2005,0.92,0,0.92,1,0,1,1.92,-,-,1.18,1.8,0.01,-,2005,26.25,14.8,21.3,4.32,4.7,9.02,2004,2.22,41.4,45.1,86.6
2004,0.14,0,0.14,0,0,0,0.14,-,-,0.09,1.8,0,-,2004,15.2,7.9,12.6,1.11,0,1.11,2003,0.16,87.5,0,87.5
2003,0.1,0,0.1,0.1,0,0.1,0.2,-,-,0.08,1.8,0,-,2003,8.5,6.7,7.88,1.27,1.27,2.54,2002,0.15,66.7,66.7,133
2002,0.26,0,0.26,0.26,0,0.26,0.53,-,-,0,0,0,-,2002,8.45,5.6,6.62,3.98,3.98,7.96,2001,0.45,58.5,58.5,117
2001,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2001,9.3,5,6.59,7.58,7.58,15.2,2000,1.11,45,45,90.1
2000,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,2000,18.2,8.4,13.2,0,11.4,11.4,1999,1.78,0,84.3,84.3
1999,0,0,0,1.5,0.3,1.8,1.8,-,-,0,0,0,-,1999,19.5,12.5,15.3,0,11.8,11.8,1998,1.93,0,93.3,93.3
1998,0,0,0,1.76,0,1.76,1.76,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,4,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.67,0,0.67,1.35,0.01,1.37,2.04,,,,,,,平均,28.1,14.7,20.3,3.5,5.2,8.6,平均,2.48,35.7,44.7,80.4
累計,14.8,0,14.8,29.8,0.3,30.1,44.9,,,,,,,累計,,,,,,,累計,49.6,,,
