盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0,1.2,0,0,0,1.2,14.3,0,-,-,-,-,2018,42.4,26.9,32.8,3.65,0,3.65,2017,3,40,0,40
2017,0.6,0,0.6,0,0,0,0.6,7.15,0,-,-,-,-,2017,52.2,15.5,28.7,2.09,0,2.09,2016,1.36,44.1,0,44.1
2016,1,0,1,0,0,0,1,11.9,0,-,-,-,-,2016,22.2,15.05,17.3,5.79,0,5.79,2015,2.41,41.5,0,41.5
2015,0.6,0,0.6,0,0,0,0.6,7.15,0,0,0,0.38,0,2015,24.5,17.1,20.2,2.96,0,2.96,2014,1.67,35.9,0,35.9
2014,0.5,0,0.5,0,0,0,0.5,5.96,0,0,0,0.31,0,2014,21.75,15.2,18.2,2.75,0,2.75,2013,1.56,32.1,0,32.1
2013,0.5,0,0.5,0,0,0,0.5,5.96,0,0,0,0.31,0,2013,17.95,10.45,13.3,3.77,0,3.77,2012,0.73,68.5,0,68.5
2012,0.5,0,0.5,0,0,0,0.5,5.96,0,0,0,0.31,0,2012,15.7,9.05,12.3,4.07,0,4.07,2011,0.82,61,0,61
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,21,8.04,14.3,0,0,0,2010,-0.15,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,20.9,7.59,9.99,0,0,0,2009,-0.67,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11.7,3.95,7.97,0,0,0,2008,0.12,0,0,0
2008,0.1,0,0.1,0,0,0,0.1,-,-,0,0,0.06,0,2008,12.6,3.66,8.45,1.18,0,1.18,2007,0.58,17.2,0,17.2
2007,0.4,0,0.4,0,0,0,0.4,-,-,0,0,0.25,-,2007,19.75,9.63,14.3,2.79,0,2.79,2006,1.1,36.3,0,36.3
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,19.35,11.25,14.7,0,0,0,2005,0.28,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,19.6,8.03,12.2,0,0,0,2004,-3.22,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,21.9,9.4,13.8,0,0,0,2003,-3.4,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,23.5,10.3,16.9,0,0,0,2002,-1.38,0,0,0
2002,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,2002,72,18.2,39.4,0,1.27,1.27,2001,1.25,0,40,40
2001,0,0,0,2,0,2,2,-,-,0,0,0,-,2001,164,29.2,80.8,0,2.48,2.48,2000,4.74,0,42.2,42.2
2000,0,0,0,2,0,2,2,-,-,0,0,0,-,2000,228,114,174,0,1.15,1.15,1999,2.12,0,94.3,94.3
1999,0,0,0,3,0,3,3,-,-,0,0,0,-,1999,213,125,162,0,1.85,1.85,1998,6.95,0,43.2,43.2
1998,0,0,0,4,0,4,4,-,-,0,0,0,-,1998,337,176,234,0,1.71,1.71,1997,7.58,0,52.8,52.8
1997,0,0,0,4,0,4,4,-,-,0,0,0,-,1997,312,84,195,0,2.05,2.05,1996,5.62,0,71.2,71.2
1996,0.5,0,0.5,3,0,3,3.5,-,-,0,0,0,-,1996,98.5,45,67,0.75,4.48,5.22,1995,7.01,7.1,42.8,49.9
1995,1,0,1,1,1,2,3,-,-,0,0,0,-,1995,94.5,58.5,77.3,1.29,2.59,3.88,1994,4.46,22.4,44.9,67.3
1994,1,0,1,1.5,0,1.5,2.5,-,-,0,0,0,-,1994,98.5,62.5,77.6,1.29,1.93,3.22,1993,3.12,32,48,80.1
1993,1,0,1,0,1,1,2,-,-,0,0,0,-,1993,86.5,46.4,57.7,1.73,1.73,3.47,1992,1.44,69.7,69.7,139
1992,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,1992,81,41.7,56.5,0.88,1.77,2.65,1991,1.28,39,78,117
1991,1.5,0,1.5,1,0,1,2.5,-,-,0,0,0,-,1991,141,59,92.6,1.62,1.08,2.7,1990,4.53,33.1,22.1,55.2
1990,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1.5,0,1.5,4,0,4,5.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,2,0,2,3.89,0,3.89,5.89,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,4,0,4,10,0,10,14,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,0,0,0,8,0,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0,0,0,5.38,0,5.38,5.38,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.59,0,0.59,1.6,0.06,1.65,2.24,,,,,,,平均,81.9,37.2,56,1.3,0.9,2.2,平均,1.96,20.7,23.2,43.9
累計,19.9,0,19.9,54.3,2,56.3,76.2,,,,,,,累計,,,,,,,累計,54.9,,,
