盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,18.15,10.6,12.1,0,0,0,2017,-0.85,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,15.45,9.25,12.6,0,0,0,2016,-5.56,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,11.95,8.67,10,0,0,0,2015,-1.54,0,0,0
2015,0,1,1,0,0.2,0.2,1.2,8.77,17.5,0,0,0,0,2015,17.75,9.57,13.7,7.29,1.46,8.75,2014,-0.48,-208,-41.7,-250
2014,0,1,1,0,0.2,0.2,1.2,8.61,17.2,0,0,0,0,2014,27,14.7,21.1,4.74,0.95,5.69,2013,12.01,8.3,1.7,10
2013,0.8,0,0.8,0.2,0,0.2,0.99,6.57,16.4,8.75,0.84,0,2.31,2013,29.2,19.8,25.7,3.1,0.77,3.87,2012,1.32,60.3,15.1,75.3
2012,1.2,0,1.2,0.3,0,0.3,1.5,9.4,23.5,12.5,0.5,0,3.45,2012,28.2,17.55,21.3,5.64,1.41,7.05,2011,3.65,32.9,8.2,41.1
2011,2.4,0,2.4,0.6,0,0.6,3,15.6,39.1,21,0.5,0,4.03,2011,45.15,17.95,32.2,7.47,1.87,9.34,2010,6.56,36.6,9.2,45.8
2010,1.2,0,1.2,0.3,0,0.3,1.5,7.39,18.5,10,0.7,0,2.7,2010,46.4,21.75,33.2,3.62,0.9,4.52,2009,2.72,44.1,11,55.1
2009,0,0,0,0.4,0,0.4,0.4,0,19.8,2.16,0.87,0,0.69,2009,33.2,8.11,21.4,0,1.87,1.87,2008,0.49,0,81.6,81.6
2008,0.5,0,0.5,1,0,1,1.5,-,-,7.45,0.87,0,5.22,2008,52,8.19,26.8,1.86,3.72,5.58,2007,2.1,23.8,47.6,71.4
2007,0.13,0,0.13,0.35,0,0.35,0.48,-,-,2.05,0.9,0,-,2007,55.4,19.2,38.3,0.34,0.91,1.25,2006,0.76,17.1,46.1,63.2
2006,0.08,0,0.08,0.32,0,0.32,0.4,-,-,1.5,1.09,0.06,-,2006,57.5,12.05,26.7,0.3,1.18,1.48,2005,0.52,15.2,60.8,76
2005,0.2,0,0.2,0.8,0,0.8,1,-,-,1.5,0.25,0.13,-,2005,33.2,9.75,18.1,1.1,4.41,5.51,2004,2.48,8.1,32.3,40.3
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,44.8,18.8,30.2,0,0,0,2003,-2.5,0,0,0
2003,0.2,0,0.2,0.8,0,0.8,1,-,-,1.5,4.24,0,-,2003,21.7,5.85,9.38,2.13,8.53,10.7,2002,0.21,95.2,381,476
2002,0.5,0,0.5,1,0,1,1.5,-,-,1.5,0.46,0,-,2002,18.1,4.34,10.1,4.94,9.88,14.8,2001,1.89,26.5,52.9,79.4
2001,0,0,0,2,0,2,2,-,-,0,0,0,-,2001,10.3,3.09,6.15,0,32.5,32.5,2000,2.26,0,88.5,88.5
2000,0,0,0,1.25,1.25,2.5,2.5,-,-,0,0,0,-,2000,12.1,10.25,11.2,0,22.4,22.4,1999,2.97,0,84.2,84.2
1999,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,2.04,0,73.5,73.5
1998,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.34,0.1,0.44,0.57,0.08,0.65,1.09,,,,,,,平均,30.4,12.1,20,2.2,4.9,7.1,平均,1.55,8,47.6,55.6
累計,7.21,2,9.21,12,1.65,13.7,22.9,,,,,,,累計,,,,,,,累計,31,,,
