盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,6.6,0,6.6,0,0,0,6.6,46,0,-,-,-,-,2018,239,187,209,3.16,0,3.16,2017,8.84,74.6,0,74.6
2017,6.3,0,6.3,1,0,1,7.3,39.9,63.3,-,-,-,-,2017,273.5,197,232,2.71,0.43,3.14,2016,8.96,70.3,11.2,81.4
2016,6,0,6,0,0,0,6,37.9,0,-,-,-,-,2016,289.5,194.5,242,2.48,0,2.48,2015,8.08,74.3,0,74.3
2015,6,0,6,0,0,0,6,37.9,0,12,0.24,1.26,0,2015,278,188,229,2.62,0,2.62,2014,7.8,76.9,0,76.9
2014,5.28,0,5.28,0.99,0,0.99,6.27,30.2,56.9,12,0.29,0.7,0,2014,283,178,215,2.45,0.46,2.92,2013,7.26,72.7,13.7,86.4
2013,4.89,0,4.89,0,0,0,4.89,27.6,0,12,0.35,0.6,0,2013,209.5,117.5,152,3.21,0,3.21,2012,6.22,78.6,0,78.6
2012,4.96,0,4.96,0,0,0,4.96,27.6,0,12,0.34,0.6,0,2012,122.5,81.8,102,4.87,0,4.87,2011,6.44,77.1,0,77.1
2011,3.5,0,3.5,0,1,1,4.5,17.6,0,10,0.33,0.2,0,2011,102,76,87,4.02,1.15,5.17,2010,6.06,57.8,16.5,74.3
2010,4,0,4,0,0,0,4,20.1,0,3,0.17,1.75,0,2010,86.2,58.2,73,5.48,0,5.48,2009,3.5,114,0,114
2009,3,0,3,0.05,0,0.05,3.05,14.9,2.48,0,0,0.9,2.14,2009,76.8,38.75,52.3,5.74,0.1,5.83,2008,5.13,58.5,1,59.5
2008,4,0,4,0.5,0,0.5,4.5,-,-,26.5,0.89,2.05,6,2008,84.9,34.1,64.9,6.16,0.77,6.93,2007,6.11,65.5,8.2,73.6
2007,4.01,0,4.01,0.5,0,0.5,4.51,-,-,26.3,0.9,2.23,-,2007,120.5,62,97.2,4.12,0.52,4.64,2006,6.3,63.6,7.9,71.5
2006,4,0,4,0.2,0,0.2,4.2,-,-,22.1,0.91,1.71,-,2006,117,82.4,93.6,4.27,0.21,4.48,2005,6.05,66.1,3.3,69.4
2005,3.67,0,3.67,0.5,0,0.5,4.16,-,-,19.2,0.89,1.42,-,2005,98,68,77.6,4.73,0.64,5.37,2004,5.91,62.1,8.4,70.5
2004,2.48,0,2.48,0.5,0,0.5,2.98,-,-,9.65,0.9,0.42,-,2004,78.5,57.5,68.4,3.62,0.72,4.35,2003,3.17,78.2,15.6,93.9
2003,1.47,0,1.47,1.47,0,1.47,2.93,-,-,11.1,0.9,0.56,-,2003,73.5,47.6,58.3,2.52,2.52,5.03,2002,4.32,33.9,33.9,67.9
2002,1.5,0,1.5,2,0,2,3.5,-,-,0,0,0,-,2002,109,58,77,1.95,2.6,4.54,2001,5,30,40,70
2001,1,0,1,3,0,3,4,-,-,0,0,0,-,2001,149,53,99.9,1,3,4,2000,5.39,18.6,55.7,74.2
2000,1,0,1,3,0,3,4,-,-,0,0,0,-,2000,294,101.5,187,0.54,1.61,2.14,1999,5.28,18.9,56.8,75.8
1999,0,0,0,6,0,6,6,-,-,0,0,0,-,1999,232,128,185,0,3.24,3.24,1998,8.24,0,72.8,72.8
1998,0,0,0,5,0,5,5,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,9.54,0,52.4,52.4
1997,0,0,0,6,0,6,6,-,-,0,-,0,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,3.35,0,3.35,1.4,0.05,1.44,4.79,,,,,,,平均,166,100,130,3.3,0.9,4.2,平均,6.36,56.7,18.9,75.7
累計,73.6,0,73.6,30.7,1,31.7,105,,,,,,,累計,,,,,,,累計,134,,,
