盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.1,7.52,9.56,0,0,0,2017,0.16,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,9.25,7.01,7.76,0,0,0,2016,-0.16,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,10.5,7.03,8.14,0,0,0,2015,-1.08,0,0,0
2015,1,0,1,0,0,0,1,0.54,0,0,0,0,0,2015,14.55,8,10.8,9.22,0,9.22,2014,0.01,10000,0,10000
2014,1,0,1,0.5,0,0.5,1.5,0.5,2.5,0,0,0,0,2014,20.2,10.5,15.8,6.35,3.17,9.52,2013,-0.37,-270,-135,-405
2013,4.5,0,4.5,0.5,0,0.5,5,2.07,2.3,8.18,1.25,0.04,1.58,2013,33,13.2,22.1,20.4,2.26,22.6,2012,14.16,31.8,3.5,35.3
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,23.5,8.4,14.8,0,0,0,2011,0.15,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,14.45,7.24,10.3,0,0,0,2010,-0.72,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,12.55,6.9,8.87,0,0,0,2009,-1.23,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.48,4.45,6.54,0,0,0,2008,-1.5,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,17.75,3.92,10.4,0,0,0,2007,1.25,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,21.7,11.65,15.2,0,0,0,2006,0.05,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,14.8,3.33,6.14,0,0,0,2005,-0.9,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,13.35,3.11,6.48,0,0,0,2004,-2.62,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,13.6,2.94,7.55,0,0,0,2003,-2.08,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,11.5,6.35,8.45,0,0,0,2002,-0.74,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,22.1,6.3,11.8,0,0,0,2001,-0.79,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,11,3.8,5.66,0,0,0,2000,-2.34,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,22.6,3.73,10.8,0,0,0,1999,-0.46,0,0,0
1999,0,0,0,0.2,0.6,0.8,0.8,-,-,0,0,0,-,1999,17.8,8.6,12.4,0,6.43,6.43,1998,0.53,0,151,151
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,1998,20.7,12.65,16.7,0,0,0,1997,-0.58,0,0,0
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,1997,34,12.1,18.7,0,0,0,1996,0.1,0,0,0
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,26.2,15.1,18.7,0,0,0,1995,-0.75,0,0,0
1995,0,0,0,0.18,0.12,0.3,0.3,-,-,0,0,0,-,1995,35.79,13.9,23.4,0,1.28,1.28,1994,-0.66,0,-45.2,-45.2
1994,0.5,0,0.5,0.4,0.6,1,1.5,-,-,0,0,0,-,1994,48.2,29.1,36.1,1.39,2.77,4.16,1993,0.87,57.8,115,173
1993,1.39,0,1.39,0.96,0.65,1.61,3,-,-,0,0,0,-,1993,69,32.7,46.5,2.99,3.46,6.44,1992,3.08,45.1,52.2,97.4
1992,1.75,0,1.75,1.75,0,1.75,3.5,-,-,0,0,0,-,1992,100.5,47.5,68.3,2.56,2.56,5.13,1991,4.55,38.5,38.5,76.9
1991,1.5,0,1.5,1.5,0,1.5,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,5.03,29.8,29.8,59.6
1990,0,0,0,1.75,1,2.75,2.75,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,1.8,0.9,2.7,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,0,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.38,0,0.38,0.31,0.16,0.46,0.84,,,,,,,平均,24.5,11,16.2,1.6,0.8,2.4,平均,0.46,355,7.5,362
累計,11.6,0,11.6,9.54,4.87,14.4,26,,,,,,,累計,,,,,,,累計,13,,,
