盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.8,0,0.8,0.6,0,0.6,1.4,30.3,227,-,-,-,-,2018,33.3,28.1,31,2.58,1.93,4.51,2017,2.4,33.3,25,58.3
2017,0.8,0,0.8,0.9,0,0.9,1.7,27.8,313,-,-,-,-,2017,33.95,27.7,30.3,2.64,2.97,5.62,2016,2.73,29.3,33,62.3
2016,0.6,0,0.6,0.4,0,0.4,1,20,134,-,-,-,-,2016,35.85,22,26.7,2.25,1.5,3.75,2015,2.75,21.8,14.5,36.4
2015,0.4,0,0.4,0.3,0.7,1,1.4,12.1,304,42,0.64,0.42,0,2015,34.7,21.7,28,1.43,3.57,5,2014,2.15,18.6,46.5,65.1
2014,0.4,0,0.4,0.4,0.6,1,1.4,11,276,42,0.89,0.22,0,2014,32,24.8,27.6,1.45,3.63,5.08,2013,1.74,23,57.5,80.5
2013,0.2,0,0.2,1.4,0,1.4,1.6,4.78,334,42,0.88,0.39,0,2013,32.3,25.8,29.2,0.68,4.79,5.47,2012,2.03,9.9,69,78.8
2012,0,0,0,0,0.3,0.3,0.3,0,69.5,0,0,0,0,2012,31.55,22,27,0,1.11,1.11,2011,2.01,0,14.9,14.9
2011,0.7,0,0.7,0.95,0,0.95,1.65,14.1,191,30.4,0.9,0.24,0,2011,46.7,20.9,32.3,2.17,2.94,5.11,2010,1.97,35.5,48.2,83.8
2010,0.8,0,0.8,1.38,0,1.38,2.18,12,207,30.4,1.12,0.36,0,2010,33,18.45,25.4,3.15,5.43,8.57,2009,2.1,38.1,65.7,104
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,27.6,9.8,17.8,0,0,0,2008,2.71,0,0,0
2008,0,0,0,0.7,0,0.7,0.7,-,-,0,0,0,0,2008,27.65,9.6,18.8,0,3.72,3.72,2007,1.48,0,47.3,47.3
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,23,14.15,17.6,0,0,0,2006,0.64,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,18.6,9.45,14.1,0,0,0,2005,0.77,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,21.8,9.11,14.5,0,0,0,2004,-4.73,0,0,0
2004,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,2004,26.4,14.25,19.8,0,2.54,2.54,2003,0.48,0,105,105
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,14.95,7.65,10.4,0,0,0,2002,1.07,0,0,0
2002,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,2002,13.8,5.5,8.96,0,5.58,5.58,2001,0.3,0,167,167
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,12.6,4.5,7.56,0,0,0,2000,-3.89,0,0,0
2000,0.5,0,0.5,0.5,0.5,1,1.5,-,-,0,0,0,-,2000,32.6,6.2,17.2,2.9,5.8,8.7,1999,1.16,43.1,86.2,129
1999,0,0,0,0,1,1,1,-,-,0,0,0,-,1999,32.7,15,23.1,0,4.34,4.34,1998,0.12,0,833,833
1998,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,1998,68.5,27.5,46.9,0,4.27,4.27,1997,3.06,0,65.4,65.4
1997,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,1997,73.5,45.9,59.4,0,3.37,3.37,1996,2.02,0,99,99
1996,0.6,0,0.6,0.9,0.5,1.4,2,-,-,0,0,0,-,1996,87,47.6,62.4,0.96,2.24,3.21,1995,0.02,3000,7000,10000
1995,0.5,0,0.5,2,0.5,2.5,3,-,-,-,-,-,-,1995,112,49.5,73.5,0.68,3.4,4.08,1994,3.11,16.1,80.3,96.4
1994,1.2,0,1.2,0.65,0.65,1.3,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,2.68,44.8,48.6,93.4
1993,0,0,0,2.42,0,2.42,2.42,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.29,0,0.29,0.63,0.26,0.89,1.18,,,,,,,平均,37.8,20.3,27.9,0.9,2.6,3.5,平均,1.24,132,356,489
累計,7.5,0,7.5,16.5,6.75,23.3,30.8,,,,,,,累計,,,,,,,累計,30.9,,,
