盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.74,0.06,1.8,0,0,0,1.8,3.22,0,-,-,-,-,2018,30,26.85,28.5,6.32,0,6.32,2017,1.96,91.8,0,91.8
2017,2.23,0.07,2.3,0,0,0,2.3,4.12,0,-,-,-,-,2017,33.5,27.55,29.8,7.71,0,7.71,2016,2.5,92,0,92
2016,2.91,0.09,3,0,0,0,3,5.37,0,-,-,-,-,2016,36.05,29.05,32.5,9.22,0,9.22,2015,3.22,93.2,0,93.2
2015,3.11,0.09,3.2,0,0,0,3.2,5.73,0,13,2.09,0.64,0,2015,39.6,23.45,33,9.68,0,9.68,2014,3.48,92,0,92
2014,2.9,0.1,3,0,0,0,3,0,0,12,2.07,0.58,0,2014,41,32,35.9,8.37,0,8.37,2013,3.23,92.9,0,92.9
2013,2.2,0,2.2,0,0,0,2.2,3.94,0,14,3.04,0.56,0,2013,33.1,24,28.3,7.78,0,7.78,2012,2.57,85.6,0,85.6
2012,2.2,0,2.2,0,0,0,2.2,3.94,0,14,3.08,0.56,0,2012,25.4,18,23.2,9.49,0,9.49,2011,2.54,86.6,0,86.6
2011,2,0,2,0,0,0,2,3.58,0,8.14,2.05,0.41,0,2011,23.9,16,20.3,9.84,0,9.84,2010,2.22,90.1,0,90.1
2010,2,0,2,0,0,0,2,3.58,0,12.6,3.15,0.51,0,2010,27.95,21.5,24.5,8.17,0,8.17,2009,2.25,88.9,0,88.9
2009,1.6,0,1.6,0,0,0,1.6,0,0,10.1,3.28,0.4,0,2009,25.25,9.5,17.2,9.3,0,9.3,2008,1.7,94.1,0,94.1
2008,2.5,0,2.5,0.4,0.1,0.5,3,-,-,17.4,2.83,0.45,2.44,2008,33.5,8.5,22.3,11.2,2.24,13.4,2007,3.69,67.8,13.6,81.4
2007,1.4,0,1.4,0.96,0.91,1.87,3.27,-,-,11.3,2.7,0.19,-,2007,48.5,28.6,37.3,3.76,5.01,8.77,2006,3.54,39.6,52.8,92.3
2006,2,0,2,1.15,0.35,1.5,3.49,-,-,11.3,2.7,0.26,-,2006,43.4,25.5,33.7,5.93,4.45,10.4,2005,4.3,46.4,34.8,81.3
2005,1.5,0,1.5,1.35,0.65,2,3.5,-,-,7.85,2.39,0.13,-,2005,47.5,32,37.4,4.01,5.33,9.34,2004,4.25,35.3,47,82.3
2004,1.4,0,1.4,2.5,0,2.5,3.9,-,-,8.27,2.67,0.12,-,2004,67.5,32.5,48.9,2.87,5.12,7.98,2003,5.23,26.8,47.8,74.6
2003,1,0,1,1.85,0.84,2.69,3.69,-,-,4.66,2.63,0.07,-,2003,59.5,37.6,47.5,2.11,5.66,7.77,2002,4.29,23.3,62.7,86
2002,0,0,0,3.15,0.05,3.2,3.2,-,-,0,0,0,-,2002,51,37.5,43.6,0,7.35,7.35,2001,3.68,0,87,87
2001,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,3.7,0,67.6,67.6
2000,0,0,0,3,0,3,3,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,1.72,0.02,1.74,0.89,0.15,1.04,2.78,,,,,,,平均,39.2,25.3,32,6.8,2.1,8.9,平均,3.24,63.7,23,86.6
累計,32.7,0.41,33.1,16.9,2.9,19.8,52.9,,,,,,,累計,,,,,,,累計,58.4,,,
