盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.8,0,0.8,0,0,0,0.8,2.16,0,-,-,-,-,2018,35.7,22.05,28.7,2.78,0,2.78,2017,0.13,615,0,615
2017,0.8,0,0.8,0,0,0,0.8,2.16,0,-,-,-,-,2017,24.95,18.6,20.4,3.92,0,3.92,2016,0.24,333,0,333
2016,1.1,0,1.1,0,0,0,1.1,2.97,0,-,-,-,-,2016,19.8,14.85,17.4,6.33,0,6.33,2015,2.68,41,0,41
2015,1.5,0,1.5,0,0,0,1.5,4.05,0,14,1.58,0.34,0,2015,24.3,15.55,19.3,7.78,0,7.78,2014,3.38,44.4,0,44.4
2014,0.8,0,0.8,0,0,0,0.8,2.16,0,5.52,1.68,0.17,0,2014,21.3,15.6,17.3,4.61,0,4.61,2013,1.26,63.5,0,63.5
2013,0.65,0,0.65,0,0,0,0.65,1.76,0,4.04,1.62,0.11,0,2013,19.7,12.6,14.5,4.48,0,4.48,2012,0.95,68.4,0,68.4
2012,0.8,0,0.8,0,0,0,0.8,2.16,0,7.76,1.64,0.19,0,2012,14.95,9.91,12.5,6.38,0,6.38,2011,1.81,44.2,0,44.2
2011,0.4,0,0.4,0,0,0,0.4,1.08,0,3.32,1.69,0.08,0,2011,26.45,9.35,17.5,2.29,0,2.29,2010,0.75,53.3,0,53.3
2010,0.3,0,0.3,0,0,0,0.3,0.81,0,1.88,1.44,0.05,0,2010,23.9,15.7,18.3,1.64,0,1.64,2009,0.5,60,0,60
2009,0.3,0,0.3,0,0,0,0.3,0.81,0,0.7,1.1,0.02,0,2009,21.85,3.46,13.2,2.28,0,2.28,2008,0.24,125,0,125
2008,0.35,0,0.35,0,0,0,0.35,-,-,1.13,1.8,0.03,0,2008,22.8,3.21,12.2,2.86,0,2.86,2007,0.24,146,0,146
2007,0.4,0,0.4,0,0,0,0.4,-,-,3.68,1.8,0.09,-,2007,21.6,11.35,16.6,2.42,0,2.42,2006,0.79,50.6,0,50.6
2006,0.35,0,0.35,0,0,0,0.35,-,-,4.2,4.58,0.08,-,2006,23.75,3.46,8.87,3.95,0,3.95,2005,0.36,97.2,0,97.2
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,6.05,2.48,3.67,0,0,0,2004,-2.54,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,9,3.4,5.43,0,0,0,2003,-1.07,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,5.7,1.77,3.47,0,0,0,2002,-1.15,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.45,1.9,3.32,0,0,0,2001,-1.72,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,7.8,2.65,4.52,0,0,0,2000,-0.07,0,0,0
2000,0.2,0,0.2,0.8,0,0.8,1,-,-,0,0,0,-,2000,17,4.65,9.38,2.13,8.53,10.7,1999,1.03,19.4,77.7,97.1
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,18.5,9.6,13,0,0,0,1998,0.23,0,0,0
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,1998,40.7,12,23.4,0,0,0,1997,1.16,0,0,0
1997,0,0,0,0.1,0.9,1,1,-,-,-,-,-,-,1997,47.5,20.1,33,0,3.03,3.03,1996,-0.09,0,-1111,-1111
1996,0,0,0,0,1,1,1,-,-,0,0,0,-,1996,36.2,21,27.9,0,3.59,3.59,1995,1.15,0,87,87
1995,0,0,0,4.2,0.8,5,5,-,-,0,0,0,-,1995,53,23,34.3,0,14.6,14.6,1994,3.25,0,154,154
1994,0,0,0,0.2,0.8,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,1.83,0,54.7,54.7
1993,0,0,0,0.6,0,0.6,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.34,0,0.34,0.23,0.13,0.36,0.7,,,,,,,平均,22.9,10.8,15.8,2.2,1.2,3.5,平均,0.61,70.5,-29.5,40.9
累計,8.75,0,8.75,5.9,3.5,9.4,18.2,,,,,,,累計,,,,,,,累計,15.3,,,
