盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,9.98,6.96,8.35,-,-,-,-,-,-,-,-
2017,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,14.5,7.58,10.9,-,-,-,-,-,-,-,-
2016,6.69,0,6.69,0,0,0,6.69,-,-,-,-,-,-,2016,22.15,9.97,14.2,47.1,0,47.1,2015,-,-,-,-
2015,0.39,0,0.39,0,0,0,0.39,-,-,-,-,-,-,2015,28.6,13.05,17.8,2.21,0,2.21,2014,-,-,-,-
2014,1.09,0,1.09,0,0,0,1.09,-,-,-,-,-,-,2014,17.8,12.8,14.7,7.41,0,7.41,2013,-,-,-,-
2013,0.76,0,0.76,0,0,0,0.76,-,-,-,-,-,-,2013,26.4,15.1,19.1,3.99,0,3.99,2012,-,-,-,-
2012,0.59,0,0.59,0,0,0,0.59,-,-,-,-,-,-,2012,31,22.1,25.6,2.31,0,2.31,2011,-,-,-,-
2011,0.59,0,0.59,0,0,0,0.59,0.73,0,0,-,0,0,2011,29.45,16.1,24.4,2.42,0,2.42,2010,-,-,-,-
2010,-,-,-,-,-,-,-,-,-,-,-,-,-,2010,32.3,26.1,28.7,-,-,-,-,-,-,-,-
平均,1.12,0,1.12,0,0,0,1.12,,,,,,,平均,23.6,14.4,18.2,10.9,0,10.9,平均,,,,
累計,10.1,0,10.1,0,0,0,10.1,,,,,,,累計,,,,,,,累計,,,,
