盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,5.8,4.83,5.25,0,0,0,2017,-2.06,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,9.6,4.51,6.36,0,0,0,2016,-3.93,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.42,4.55,6.51,0,0,0,2015,-2.24,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12.8,8.28,10.9,0,0,0,2014,-1.77,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,17,11.3,15.1,0,0,0,2013,-1.22,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,17,13.3,14.9,0,0,0,2012,-0.75,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,23.9,13.4,16.8,0,0,0,2011,-0.43,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,32.2,19.3,25.1,0,0,0,2010,0.98,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,28.95,14.6,19.2,0,0,0,2009,-0.26,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,24,6.8,11.1,0,0,0,2008,-5.16,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,22.5,5.65,12.2,0,0,0,2007,-0.88,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,25,15.9,18.3,0,0,0,2006,-3.89,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,19.35,6.88,10.1,0,0,0,2005,-2.03,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,13.4,9,10.5,0,0,0,2004,-2.68,0,0,0
2004,0,0,0,0,0,0,0,-,-,-,-,-,-,2004,23.4,8.3,12,0,0,0,2003,-0.4,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,10.2,7.4,8.24,0,0,0,2002,-1.95,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,13,6.7,9.47,0,0,0,2001,0.2,0,0,0
2001,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2001,21.4,8.3,13.5,3.71,3.71,7.42,2000,0.65,76.9,76.9,154
2000,1.2,0,1.2,1.2,0,1.2,2.4,-,-,0,0,0,-,2000,69,15,38.6,3.11,3.11,6.21,1999,2.3,52.2,52.2,104
1999,2,0,2,0.3,0,0.3,2.3,-,-,0,0,0,-,1999,65,33.2,45.8,4.37,0.66,5.02,1998,2.04,98,14.7,113
1998,2,0,2,0.2,0,0.2,2.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,2.19,91.3,9.1,100
1997,1.5,0,1.5,0,0,0,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,1.1,1.59,2.69,2.69,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
平均,0.31,0,0.31,0.14,0.07,0.21,0.53,,,,,,,平均,23.1,10.9,15.5,0.6,0.4,0.9,平均,-1.01,15.2,7.3,22.4
累計,7.2,0,7.2,3.3,1.59,4.89,12.1,,,,,,,累計,,,,,,,累計,-21.3,,,
