盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.9,10.1,11.4,0,0,0,2017,0.02,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,12.25,10,11,0,0,0,2016,0.8,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,15.1,10.1,12,0,0,0,2015,-2.48,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,15.7,8,12.1,0,0,0,2014,-0.92,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10.7,8.5,9.44,0,0,0,2013,-0.9,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11.15,3.78,7.07,0,0,0,2012,-0.46,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5.49,2.73,3.4,0,0,0,2011,-0.49,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,5.52,2.8,4.1,0,0,0,2010,-0.49,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,7.2,4.33,5.35,0,0,0,2009,0.01,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4.52,1.71,2.76,0,0,0,2008,-0.63,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,5.1,1.73,3.2,0,0,0,2007,-1.17,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,7.3,3.19,4.64,0,0,0,2006,-0.26,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,7.8,3.36,5.15,0,0,0,2005,0.47,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,6,3.77,4.78,0,0,0,2004,-1.75,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,10.65,4.7,6.68,0,0,0,2003,-0.88,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,10.9,6.8,8.85,0,0,0,2002,-0.04,0,0,0
2002,0.3,0,0.3,0.38,0.32,0.7,1,-,-,0,0,0,-,2002,22.4,8.05,14.8,2.03,4.73,6.76,2001,1,30,70,100
2001,0,0,0,1.13,0.37,1.5,1.5,-,-,0,0,0,-,2001,31.2,9.8,16.1,0,9.33,9.33,2000,1.55,0,96.8,96.8
2000,0,0,0,1.16,0.84,2,2,-,-,0,0,0,-,2000,39.9,9.4,19.1,0,10.5,10.5,1999,1.31,0,153,153
1999,0,0,0,1.41,0.59,2,2,-,-,0,0,0,-,1999,32.4,16.3,23.9,0,8.36,8.36,1998,1.36,0,147,147
1998,0,0,0,0.5,1.1,1.6,1.6,-,-,0,0,0,-,1998,34.2,21.8,27.5,0,5.81,5.81,1997,1.41,0,114,114
1997,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,1997,45,19.5,31.5,1.59,3.17,4.76,1996,1.6,31.2,62.3,93.5
1996,0.5,0,0.5,1.1,0,1.1,1.6,-,-,0,0,0,-,1996,28.3,14.5,19.9,2.51,5.52,8.03,1995,1.39,35.9,79.1,115
1995,0.5,0,0.5,0,0.8,0.8,1.3,-,-,0,0,0,-,1995,15.6,13.2,14.5,3.44,5.51,8.95,1994,1.4,35.8,57.2,93
1994,0.6,0,0.6,0.6,0,0.6,1.2,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,1.36,44,44,88
1993,0.5,0,0.5,0.5,0,0.5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1992,0,0,0,0.4,0.2,0.6,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,-,-,-,-
1991,0,0,0,0,0.5,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,0.45,0.04,0.49,0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,2.7,0.6,3.3,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0,0,0,1.82,0.36,2.18,2.18,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.09,0,0.09,0.42,0.18,0.61,0.7,,,,,,,平均,16.6,8.26,11.6,0.4,2.2,2.6,平均,0.13,7.1,32.9,40
累計,2.9,0,2.9,13.2,5.71,18.9,21.8,,,,,,,累計,,,,,,,累計,3.22,,,
