盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.33,0,0.33,0,0,0,0.33,0.41,0,-,-,-,-,2018,13.75,12.1,12.8,2.58,0,2.58,2017,0.52,63.5,0,63.5
2017,0.07,0,0.07,0.2,0,0.2,0.27,0.08,2.42,-,-,-,-,2017,14.9,12.75,13.4,0.52,1.5,2.02,2016,0.53,13.2,37.7,50.9
2016,0.04,0,0.04,0.12,0,0.12,0.16,0.04,1.2,-,-,-,-,2016,15.45,11.95,13.3,0.3,0.9,1.2,2015,0.27,14.8,44.4,59.3
2015,0.18,0,0.18,0.68,0,0.68,0.86,0.17,6.35,5.05,4.5,0.05,0,2015,20.8,11.25,15.9,1.13,4.27,5.41,2014,1.41,12.8,48.2,61
2014,0.15,0,0.15,0.5,0,0.5,0.65,0.13,4.45,3.62,4.5,0.04,0,2014,22.95,17.2,19.6,0.77,2.56,3.32,2013,1.09,13.8,45.9,59.6
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,22.65,16.5,19.2,0,0,0,2012,0.67,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,22.6,12.45,16.3,0,0,0,2011,1.51,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,29.9,12.4,19.5,0,0,0,2010,1.12,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,24.1,15.35,18.6,0,0,0,2009,-1.3,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,22.6,14.1,18.2,0,0,0,2008,3.02,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,33.9,8.65,19,0,0,0,2007,1.75,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,19,12,14.1,0,0,0,2006,1.26,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,15.4,7.2,10.8,0,0,0,2005,2.13,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,15.4,6.5,11,0,0,0,2004,3.02,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,17.6,6.8,10.7,0,0,0,2003,0.37,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,8.2,3.75,5.42,0,0,0,2002,-2.06,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,7.25,2.7,4.53,0,0,0,2001,-1.38,0,0,0
2001,0,0,0,0,0,0,0,-,-,-,-,-,-,2001,8.45,3.47,5.25,0,0,0,2000,-2.93,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,19.6,3.81,9.94,0,0,0,1999,-11.89,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,61,9.35,42.8,0,0,0,1998,0.55,0,0,0
1998,1,0,1,0,0,0,1,-,-,0,0,0,-,1998,79,49.1,61.8,1.62,0,1.62,1997,0.61,164,0,164
1997,1,0,1,0,0,0,1,-,-,0,0,0,-,1997,77.5,41.8,57.3,1.75,0,1.75,1996,0.86,116,0,116
1996,1.5,0,1.5,0,0,0,1.5,-,-,0,0,0,-,1996,45.9,33.29,37.6,3.99,0,3.99,1995,2.18,68.8,0,68.8
1995,1,0,1,0.5,0.5,1,2,-,-,0,0,0,-,1995,60,29.1,41.2,2.43,2.43,4.86,1994,3.07,32.6,32.6,65.1
1994,0.5,0,0.5,1,0,1,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,3.54,14.1,28.3,42.4
1993,0.8,0,0.8,2,1,3,3.8,-,-,0,0,0,-,-,-,-,-,-,-,-,1992,4.77,16.8,62.9,79.7
平均,0.25,0,0.25,0.19,0.06,0.25,0.5,,,,,,,平均,28.2,14.7,20.8,0.6,0.5,1.1,平均,0.56,20.4,11.5,31.9
累計,6.57,0,6.57,5,1.5,6.5,13.1,,,,,,,累計,,,,,,,累計,14.7,,,
