盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5,0.3,5.3,0,0,0,5.3,8.37,0,-,-,-,-,2018,301,91,169,3.13,0,3.13,2017,4.4,120,0,120
2017,2,0.5,2.5,0,0,0,2.5,5.61,0,-,-,-,-,2017,119.5,31.95,46.3,5.4,0,5.4,2016,2.26,111,0,111
2016,2.5,0,2.5,0,0,0,2.5,5.61,0,-,-,-,-,2016,36.55,30.9,33,7.58,0,7.58,2015,2.67,93.6,0,93.6
2015,3.29,0,3.29,0,0,0,3.29,7.38,0,23.6,2.6,1.26,0,2015,46.5,27.45,38.5,8.55,0,8.55,2014,4.05,81.2,0,81.2
2014,2.8,0,2.8,0,0,0,2.8,6.26,0,18.7,2.69,1,0,2014,49.7,37,42.4,6.6,0,6.6,2013,2.44,115,0,115
2013,1.5,0.5,2,0,0,0,2,6.39,0,17.2,2.63,0.92,0,2013,39.65,25,29.8,6.72,0,6.72,2012,2.05,97.6,0,97.6
2012,2,0,2,0,0,0,2,6.39,0,19.8,2.6,1.06,0,2012,30.8,23.2,26.5,7.56,0,7.56,2011,2.38,84,0,84
2011,2.31,0,2.31,0,0,0,2.31,7.37,0,22,2.64,1.17,0,2011,38.6,24.5,31.7,7.27,0,7.27,2010,2.77,83.3,0,83.3
2010,3,0,3,0,0,0,3,8.62,0,22.3,2.63,1.19,0,2010,54.5,33.95,42.5,7.07,0,7.07,2009,2.96,101,0,101
2009,1.6,0,1.6,0.2,0,0.2,1.8,4.49,5.61,15.1,2.24,0.26,0.96,2009,47.4,17.5,30.5,5.25,0.66,5.9,2008,2.41,66.4,8.3,74.7
2008,2.98,0,2.98,0.1,0,0.1,3.08,-,-,27,2.27,0.38,5.65,2008,47.15,16.05,34.6,8.6,0.29,8.89,2007,4.45,66.9,2.2,69.2
2007,2.94,0,2.94,0.29,0.1,0.39,3.33,-,-,26,2.28,0.2,-,2007,75,41.5,57.7,5.09,0.68,5.77,2006,4.74,62.1,8.3,70.3
2006,2.55,0,2.55,0.49,0,0.49,3.04,-,-,21.8,2.31,0.09,-,2006,66.8,45,54.7,4.65,0.9,5.55,2005,4.74,53.7,10.3,64.1
2005,2.25,0,2.25,0.49,0,0.49,2.74,-,-,17.5,2.47,0.07,-,2005,61,38.3,45.5,4.94,1.07,6.01,2004,4.07,55.3,12,67.3
2004,1.54,0,1.54,0.54,0.36,0.9,2.44,-,-,11.6,2.61,0.06,-,2004,83,38.7,55,2.79,1.64,4.43,2003,3.15,48.8,28.7,77.5
2003,1.47,0,1.47,0.69,0,0.69,2.15,-,-,-,-,-,-,2003,60,40,49.5,2.97,1.38,4.35,2002,3.01,48.8,22.8,71.6
2002,0.8,0,0.8,0.7,0.5,1.2,2,-,-,0,0,0,-,2002,96.5,41,65.5,1.22,1.83,3.05,2001,2.36,33.9,50.8,84.7
2001,2.2,0,2.2,9,0,9,11.2,-,-,0,0,0,-,2001,298,38.5,142,1.55,6.32,7.87,2000,14.72,14.9,61.1,76.1
2000,0,0,0,3.8,0.2,4,4,-,-,0,0,0,-,2000,999,77,361,0,1.11,1.11,1999,4.94,0,81,81
1999,0,0,0,1.7,0.4,2.1,2.1,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,2.4,0,87.5,87.5
1998,0,0,0,1.5,0,1.5,1.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,12,0,12,12,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1995,0,0,0,1.25,0,1.25,1.25,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
平均,1.86,0.06,1.91,1.42,0.07,1.49,3.41,,,,,,,平均,134,37.8,71.4,5.1,0.8,5.9,平均,3.85,66.9,18.7,85.5
累計,42.7,1.3,44,32.7,1.56,34.3,78.3,,,,,,,累計,,,,,,,累計,77,,,
