盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5.25,0,5.25,0,0,0,5.25,27.6,0,-,-,-,-,2018,107,78.2,91.6,5.73,0,5.73,2017,8.31,63.2,0,63.2
2017,4.25,0,4.25,0,0,0,4.25,22.3,0,-,-,-,-,2017,125,72,94.4,4.5,0,4.5,2016,6.8,62.5,0,62.5
2016,3.25,0,3.25,0,0,0,3.25,17.1,0,-,-,-,-,2016,76.9,51.2,64.2,5.07,0,5.07,2015,5.39,60.3,0,60.3
2015,2.75,0,2.75,0,0,0,2.75,14.5,0,23.7,0.9,2.85,0,2015,71.6,39.4,56.6,4.86,0,4.86,2014,5.02,54.8,0,54.8
2014,2.25,0,2.25,0,0,0,2.25,11.8,0,21.4,0.9,2.56,0,2014,66.4,51.5,58.6,3.84,0,3.84,2013,4.52,49.8,0,49.8
2013,2.5,0,2.5,0,0,0,2.5,13.1,0,26.5,0.9,3.18,0,2013,74.1,45.15,60.6,4.13,0,4.13,2012,5.58,44.8,0,44.8
2012,3.6,0,3.6,0,0,0,3.6,18.9,0,36.7,0.87,4.54,0,2012,99.8,50.6,76.9,4.68,0,4.68,2011,8,45,0,45
2011,4.3,0,4.3,0.1,1,1.1,5.4,20.4,4.74,36.7,0.72,6.61,0,2011,147.5,64.4,107,4,1.02,5.02,2010,10.73,40.1,10.3,50.3
2010,2.7,0,2.7,0,0,0,2.7,12.8,0,28.6,0.9,4.87,0,2010,137,94.2,115,2.35,0,2.35,2009,6.76,39.9,0,39.9
2009,2.2,0,2.2,0.1,0,0.1,2.3,10.2,4.63,25.3,0.9,1.29,6.21,2009,113,32.2,65.1,3.38,0.15,3.53,2008,6.08,36.2,1.6,37.8
2008,2.4,0,2.4,0.1,0.5,0.6,3,-,-,36.8,0.92,1.44,7.2,2008,117.5,25.75,77.4,3.1,0.78,3.88,2007,9.31,25.8,6.4,32.2
2007,1.6,0,1.6,1.4,0,1.4,3,-,-,36.9,1.21,1.1,-,2007,181,103.5,135,1.19,1.04,2.22,2006,8.34,19.2,16.8,36
2006,1.4,0,1.4,1.1,0,1.1,2.5,-,-,57.4,2.7,0.92,-,2006,127,85.3,107,1.31,1.03,2.33,2005,6.87,20.4,16,36.4
2005,1,0,1,1,1,2,3,-,-,0,0,0.46,-,2005,96.5,41.1,61.9,1.62,3.23,4.85,2004,4.49,22.3,44.5,66.8
2004,0.99,0,0.99,0.79,0.69,1.49,2.48,-,-,26.9,4.35,0,-,2004,52,30.8,42.7,2.33,3.49,5.81,2003,3.22,30.8,46.2,77.1
2003,1,0,1,0.3,0.3,0.6,1.6,-,-,18.9,4.5,0.01,-,2003,38.4,21.6,30.7,3.25,1.95,5.21,2002,2.5,40,24,64
2002,0.3,0,0.3,1,0.9,1.9,2.2,-,-,0,0,0,-,2002,44.8,20.3,31.9,0.94,5.96,6.9,2001,2.93,10.2,64.8,75.1
2001,0,0,0,1.5,0.5,2,2,-,-,0,0,0,-,2001,51,15.3,33.8,0,5.92,5.92,2000,2.92,0,68.5,68.5
2000,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,2000,26,16.4,21.3,0,2.34,2.34,1999,1.06,0,47.2,47.2
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,0.16,-,-,-
平均,2.09,0,2.09,0.39,0.24,0.64,2.73,,,,,,,平均,92.2,49.4,70.1,3,1.4,4.4,平均,5.45,35,18.2,53.2
累計,41.7,0,41.7,7.89,4.89,12.8,54.5,,,,,,,累計,,,,,,,累計,109,,,
