盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,76.8,41.2,59.2,0,0,0,2017,-20.58,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,83.8,59.7,72.1,0,0,0,2016,-12.81,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,136.5,55.3,86.5,0,0,0,2015,-18.79,0,0,0
2015,0.38,0,0.38,0,0,0,0.38,3.15,0,0,0,0.88,0,2015,161,40.35,96.5,0.39,0,0.39,2014,1.8,21.1,0,21.1
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,180,118,140,0,0,0,2013,-1.6,0,0,0
2013,2,0,2,0,0,0,2,16.6,0,0,0,9.76,0,2013,307.5,122,208,0.96,0,0.96,2012,20.17,9.9,0,9.9
2012,40,0,40,0,0,0,40,332,0,0,0,72.4,0,2012,672,191,381,10.5,0,10.5,2011,73.32,54.6,0,54.6
2011,37,0,37,0.5,0,0.5,37.5,299,40.4,0,0,42.5,4.01,2011,1300,403,887,4.17,0.06,4.23,2010,48.49,76.3,1,77.3
2010,26,0,26,0.5,0,0.5,26.5,201,38.7,0,0,29.2,5.02,2010,921,277.5,550,4.73,0.09,4.82,2009,28.71,90.6,1.7,92.3
2009,27,0,27,0.5,0,0.5,27.5,201,37.3,0,0,12.1,13.4,2009,543,308.5,391,6.91,0.13,7.04,2008,37.97,71.1,1.3,72.4
2008,34,0,34,3,0,3,37,-,-,0,0,12.1,10.3,2008,888,256,577,5.89,0.52,6.41,2007,50.48,67.4,5.9,73.3
2007,27,0,27,3,0,3,30,-,-,0,0,20,-,2007,703,390,549,4.92,0.55,5.47,2006,57.85,46.7,5.2,51.9
2006,14,0,14,2,0,2,16,-,-,0,0,4.51,-,2006,1220,593,825,1.7,0.24,1.94,2005,33.26,42.1,6,48.1
2005,5,0,5,2,0,2,7,-,-,0,0,2.06,-,2005,646,141,320,1.56,0.62,2.18,2004,14.21,35.2,14.1,49.3
2004,3,0,3,2,0,2,5,-,-,0,0,0.84,-,2004,161,100.5,136,2.21,1.47,3.68,2003,9.05,33.1,22.1,55.2
2003,2,0,2,2,0,2,4,-,-,13.2,0.9,0.71,-,2003,190,98,135,1.48,1.48,2.97,2002,9,22.2,22.2,44.4
2002,1,0,1,2,0,2,3,-,-,8.66,0.9,0.34,-,2002,274,94.5,151,0.66,1.33,1.99,2001,7.62,13.1,26.2,39.4
2001,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,10.9,0,10.9,0.88,0,0.88,11.8,,,,,,,平均,498,194,327,2.7,0.4,3.1,平均,19.9,34.3,6.2,40.5
累計,218,0,218,17.5,0,17.5,236,,,,,,,累計,,,,,,,累計,338,,,
